,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
22,Total Current Liabilities,146.69,153.84,138.18,146.46,1148,816.6,320.43,277.11,552.46,687.5,Upgrade
23,Long-Term Debt,332.45,314.59,342.63,336.97,310.11,470.9,916.65,904.14,1611,1343,Upgrade
24,Long-Term Leases,2.54,-,-,1.42,2.82,3.97,7.56,2.8,6.48,13.74,Upgrade
25,Long-Term Unearned Revenue,4.32,4.72,6.04,5.38,4.89,6.77,7.36,7.37,11.61,11.78,Upgrade
26,Long-Term Deferred Tax Liabilities,92.28,100.29,114.06,119.61,121.42,364.81,371.23,375.27,437.45,462.24,Upgrade
27,Total Liabilities,578.28,573.44,600.91,609.84,1587,1663,1623,1567,2619,2518,Upgrade
28,Common Stock,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,Upgrade
29,Additional Paid-In Capital,1741,1741,1741,1741,1741,1741,1741,1741,1741,1741,Upgrade
30,Retained Earnings,-1348,-1311,-1230,-1200,-1212,-1154,-1060,-986.42,-994.81,-901.07,Upgrade
31,Comprehensive Income & Other,-100.74,-86.34,-102.03,-61.09,55.89,114.71,95.7,75.52,-30.29,7.7,Upgrade
32,Total Common Equity,605.57,656.4,721.68,792.46,897.84,1015,1090,1143,1029,1161,Upgrade
33,Minority Interest,-,-,-,-,-,-,-,-,-7.73,-5.73,Upgrade
34,Shareholders' Equity,605.57,656.4,721.68,792.46,897.84,1015,1090,1143,1021,1155,Upgrade
35,Total Liabilities & Equity,1184,1230,1323,1402,2485,2678,2713,2710,3640,3673,Upgrade
36,Total Debt,366.36,345.68,374.48,371.83,829.14,1090,1044,1007,1817,1644,Upgrade
37,Net Cash (Debt),-356.37,-333.12,-360.43,-354.74,-812.42,-1073,-1020,-979.42,-1724,-1623,Upgrade
38,Net Cash Per Share,-0.11,-0.11,-0.12,-,-0.26,-,-0.33,-0.31,-0.55,-0.52,Upgrade
39,Filing Date Shares Outstanding,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,Upgrade
40,Total Common Shares Outstanding,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,Upgrade
41,Working Capital,11.96,6.86,103.22,113.17,26.49,-450.24,63.75,101.16,364.34,119.85,Upgrade
42,Book Value Per Share,0.19,0.21,0.23,0.25,0.29,0.32,0.35,0.37,0.33,0.37,Upgrade
43,Tangible Book Value,605.57,656.4,721.68,792.46,746.25,863.52,938.53,991.44,801.63,933.35,Upgrade
44,Tangible Book Value Per Share,0.19,0.21,0.23,0.25,0.24,0.28,0.30,0.32,0.26,0.30,Upgrade
45,Machinery,-,8.2,-,11.14,-,12.57,-,16.11,-,16.64,Upgrade
46,Construction In Progress,-,4.2,-,4.34,-,4.66,-,4.55,-,3.2,Upgrade
47,Leasehold Improvements,-,-,-,-,-,-,-,65.26,-,58.39,Upgrade
