,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
24,Current Unearned Revenue,33.32,61.25,59.57,84.12,92.42,109.82,81.39,64.91,85.99,87.21,Upgrade
25,Other Current Liabilities,405.32,413.6,556.57,500.24,633.39,590.89,532,406.02,425.84,444.15,Upgrade
26,Total Current Liabilities,4470,3706,4589,4498,5343,4760,4563,4898,5271,3872,Upgrade
27,Long-Term Debt,300.31,128,170,100,100,-,-,-,-,406.02,Upgrade
28,Long-Term Leases,13.75,14.92,15.69,17.38,21.4,3.16,2.82,7.63,8.22,9.01,Upgrade
29,Long-Term Unearned Revenue,126.31,66.91,68.25,55.41,56.12,59.36,81.88,87.47,75.37,76.48,Upgrade
30,Long-Term Deferred Tax Liabilities,6.22,12.85,5.57,5.5,8.6,7.5,5.5,5.88,9.47,10.26,Upgrade
31,Other Long-Term Liabilities,372.28,470.61,386.91,328.71,387.18,425.59,199.14,94.22,54.98,55.53,Upgrade
32,Total Liabilities,5289,4400,5236,5005,5917,5256,4852,5094,5419,4429,Upgrade
33,Common Stock,248.7,236.8,172.85,172.85,172.85,172.85,172.85,172.85,172.85,172.85,Upgrade
34,Additional Paid-In Capital,1178,1078,891.93,891.93,891.93,891.93,891.93,891.93,891.93,891.93,Upgrade
35,Retained Earnings,1477,1405,1227,1087,1026,846.78,768.35,716.76,655.27,627.06,Upgrade
36,Comprehensive Income & Other,-64.16,-57.88,-72.21,-47.39,-19.3,17.47,8.46,1.62,-48.83,-39.5,Upgrade
37,Total Common Equity,2839,2662,2220,2104,2072,1929,1842,1783,1671,1652,Upgrade
38,Minority Interest,-226.91,-225.6,-232.77,-205.81,-187.73,-180.84,-181.25,-172.13,-159.8,-149.31,Upgrade
39,Shareholders' Equity,2612,2437,1987,1899,1884,1748,1660,1611,1511,1503,Upgrade
40,Total Liabilities & Equity,7901,6836,7223,6904,7800,7004,6513,6705,6930,5932,Upgrade
41,Total Debt,3863,2873,3804,3701,4217,3587,3375,3770,4246,3430,Upgrade
42,Net Cash (Debt),-3285,-2544,-3487,-3468,-3823,-3377,-3170,-3489,-3808,-3064,Upgrade
43,Net Cash Per Share,-2.70,-2.31,-4.03,-4.01,-4.42,-3.91,-3.67,-4.04,-4.41,-3.54,Upgrade
44,Filing Date Shares Outstanding,1243,1184,1184,864.25,864.25,864.25,864.25,864.25,864.25,864.25,Upgrade
45,Total Common Shares Outstanding,1243,1184,864.25,864.25,864.25,864.25,864.25,864.25,864.25,864.25,Upgrade
46,Working Capital,-572.31,-741.77,-1111,-1239,-1303,-1524,-1397,-1323,-1432,-977.77,Upgrade
47,Book Value Per Share,2.28,2.25,2.57,2.43,2.40,2.23,2.13,2.06,1.93,1.91,Upgrade
48,Tangible Book Value,1861,1684,1148,1071,1012,835.88,1147,1109,1024,1003,Upgrade
49,Tangible Book Value Per Share,1.50,1.42,1.33,1.24,1.17,0.97,1.33,1.28,1.19,1.16,Upgrade
50,Buildings,-,1540,-,1418,-,1333,-,1254,-,1185,Upgrade
51,Machinery,-,3381,-,3086,-,2926,-,2426,-,2279,Upgrade
52,Construction In Progress,-,351.3,-,304.21,-,422.63,-,570.95,-,534.1,Upgrade
