,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
23,Other Current Liabilities,743.85,1143,1354,1643,1386,1291,1116,119.54,958.93,100.02,Upgrade
24,Total Current Liabilities,7185,4963,4815,3999,3836,3854,3180,2601,2307,2360,Upgrade
25,Long-Term Debt,7962,11127,11497,12131,11839,12153,11279,10354,8358,5387,Upgrade
26,Long-Term Leases,-,-,-,-,-,-,2.75,6.02,-,-,Upgrade
27,Long-Term Unearned Revenue,159.03,167.46,174.8,180.13,189.81,218.13,224.72,200.41,202.51,134.38,Upgrade
28,Long-Term Deferred Tax Liabilities,859.05,889.04,908.02,920.95,941.51,928.88,857.97,782.07,728.72,624.5,Upgrade
29,Other Long-Term Liabilities,14.31,14.05,11.77,11.33,10.4,11.05,8.76,8.53,6.86,175.17,Upgrade
30,Total Liabilities,16180,17161,17406,17242,16816,17165,15554,13952,11602,8681,Upgrade
31,Common Stock,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,Upgrade
32,Additional Paid-In Capital,2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,Upgrade
33,Retained Earnings,6307,7146,6779,6508,6012,5605,4972,4388,3891,3379,Upgrade
34,Comprehensive Income & Other,875.15,-225.97,-145.59,-201.22,25.99,919.88,848.54,673.11,579.07,20,Upgrade
35,Total Common Equity,9847,9585,9299,8971,8703,9189,8486,7726,7135,6064,Upgrade
36,Minority Interest,354.71,388.71,370.15,343.61,300.87,321.2,400.41,331.82,284.82,196.13,Upgrade
37,Shareholders' Equity,10202,9974,9669,9315,9004,9511,8886,8058,7419,6260,Upgrade
38,Total Liabilities & Equity,26382,27135,27075,26558,25820,26676,24440,22010,19022,14941,Upgrade
39,Total Debt,13285,13922,13945,13745,13585,14033,12713,11289,9181,6655,Upgrade
40,Net Cash (Debt),-11456,-11916,-12018,-11883,-11729,-12150,-10984,-9268,-7358,-5357,Upgrade
41,Net Cash Per Share,-,-4.90,-4.95,-4.89,-4.83,-5.00,-4.52,-3.81,-3.03,-2.21,Upgrade
42,Filing Date Shares Outstanding,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,Upgrade
43,Total Common Shares Outstanding,2440,2440,2440,2440,2440,2440,2440,2440,2440,2440,Upgrade
44,Working Capital,-1486,382.76,145.09,748.69,642.75,724.28,831.67,1300,1062,92.77,Upgrade
45,Book Value Per Share,4.04,3.93,3.81,3.68,3.57,3.77,3.48,3.17,2.92,2.49,Upgrade
46,Tangible Book Value,-4410,-5094,-5701,-6042,-5858,-5522,-4831,-3811,-3364,-2226,Upgrade
47,Tangible Book Value Per Share,-1.81,-2.09,-2.34,-2.48,-2.40,-2.26,-1.98,-1.56,-1.38,-0.91,Upgrade
48,Buildings,-,-,844.89,-,820.72,-,888.84,-,838.29,-,Upgrade
49,Machinery,-,-,1359,-,1295,-,1332,-,1199,-,Upgrade
50,Construction In Progress,-,-,450.77,-,-,-,-,-,-,-,Upgrade
