,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
16,Accounts Payable,335.55,346.21,297.65,274.84,323.69,271.69,398.69,179.97,203.99,231.41,Upgrade
17,Accrued Expenses,2653,2409,2645,4167,5272,5525,5601,5128,2815,2267,Upgrade
18,Current Portion of Long-Term Debt,3953,9285,18062,20013,10973,5993,7186,14597,4683,6141,Upgrade
19,Current Portion of Leases,8.78,7.22,7.35,2.43,5.41,9.39,11.12,8.46,9.27,10.4,Upgrade
20,Current Income Taxes Payable,133.48,442.24,367.64,346.46,253.35,276.56,529.86,594.31,459.1,290.64,Upgrade
21,Current Unearned Revenue,5150,968.55,498.04,534.49,413.61,517.82,418.71,457.89,451.15,4151,Upgrade
22,Other Current Liabilities,888.73,943.55,844.75,1010,882.41,959.74,989.17,1059,1838,1068,Upgrade
23,Total Current Liabilities,13122,14402,22722,26348,18124,13553,15134,22025,10460,14159,Upgrade
24,Long-Term Debt,27979,25358,16315,13461,22289,26789,26271,21753,24856,25628,Upgrade
25,Long-Term Leases,539.88,332.31,335.97,5.45,6.36,6.86,11.13,6.88,11.11,14.38,Upgrade
26,Long-Term Deferred Tax Liabilities,1530,1331,1351,1332,1287,1241,1219,1249,1283,1297,Upgrade
27,Other Long-Term Liabilities,-,-,-,-,-,-,-,108.96,295.07,211.96,Upgrade
28,Total Liabilities,43171,41423,40724,41146,41706,41590,42635,45142,36905,41311,Upgrade
29,Common Stock,373.86,373.86,373.86,373.86,373.86,373.86,365.52,365.52,359.96,359.96,Upgrade
30,Additional Paid-In Capital,53715,7460,7460,7460,7460,7460,7202,7202,6923,6923,Upgrade
31,Retained Earnings,-,39989,41322,41298,41147,41694,42276,42212,43717,47062,Upgrade
32,Comprehensive Income & Other,-,7345,7623,7813,7840,9041,11605,7997,7812,7386,Upgrade
33,Total Common Equity,54089,55168,56779,56945,56820,58569,61449,57776,58811,61731,Upgrade
34,Minority Interest,12329,12963,13660,13965,14361,14921,15167,15477,16063,17552,Upgrade
35,Shareholders' Equity,66418,68131,70439,70910,71181,73489,76616,73253,74875,79283,Upgrade
36,Total Liabilities & Equity,109589,109554,111163,112056,112887,115080,119251,118395,111780,120594,Upgrade
37,Total Debt,32481,34983,34721,33482,33274,32799,33479,36365,29560,31794,Upgrade
38,Net Cash (Debt),-24546,-27775,-27926,-25612,-26412,-26538,-26383,-28864,-21276,-18466,Upgrade
39,Net Cash Per Share,-32.83,-37.15,-37.35,-34.25,-35.32,-36.26,-36.09,-40.03,-29.97,-25.65,Upgrade
40,Filing Date Shares Outstanding,747.72,747.72,747.72,747.72,747.72,747.72,731.04,731.04,719.92,719.92,Upgrade
41,Total Common Shares Outstanding,747.72,747.72,747.72,747.72,747.72,747.72,731.04,731.04,719.92,719.92,Upgrade
42,Working Capital,9167,5708,-3632,-5907,2082,6093,5460,761.45,4434,6369,Upgrade
43,Book Value Per Share,72.34,73.78,75.94,76.16,75.99,78.33,84.06,79.03,81.69,85.75,Upgrade
44,Tangible Book Value,54089,55168,56779,56945,56820,58569,61449,57776,58811,61731,Upgrade
45,Tangible Book Value Per Share,72.34,73.78,75.94,76.16,75.99,78.33,84.06,79.03,81.69,85.75,Upgrade
46,Land,-,-,3730,-,3801,-,4081,-,4286,-,Upgrade
47,Buildings,-,-,17411,-,17416,-,17886,-,15924,-,Upgrade
48,Machinery,-,-,4583,-,4314,-,4339,-,4175,-,Upgrade
49,Construction In Progress,-,-,1536,-,1396,-,1344,-,2866,-,Upgrade
