,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
26,Current Income Taxes Payable,12535,13148,12467,12078,10576,11896,8375,9600,9572,10020,Upgrade
27,Current Unearned Revenue,-,19865,27254,24332,34582,30175,37399,34816,30486,30392,Upgrade
28,Other Current Liabilities,6971,37154,5363,43140,133791,149283,103856,122554,98944,112269,Upgrade
29,Total Current Liabilities,127483,210054,164378,228988,375395,337774,305537,295625,305049,268399,Upgrade
30,Long-Term Debt,217735,116877,219362,121216,140178,135013,164283,142006,125221,125809,Upgrade
31,Long-Term Leases,-,17884,-,15261,-,12629,-,12304,-,12103,Upgrade
32,Long-Term Unearned Revenue,20736,1243,1194,1231,1185,1599,1547,1885,1671,1699,Upgrade
33,Long-Term Deferred Tax Liabilities,21436,21944,22907,23137,19065,16772,16388,16654,15714,15720,Upgrade
34,Other Long-Term Liabilities,225273,230386,221668,216300,115333,97756,98122,105098,120875,110008,Upgrade
35,Total Liabilities,612663,599813,629509,607301,651157,603158,585877,574636,568531,534757,Upgrade
36,Common Stock,37373,37287,37146,37146,37121,36920,36920,36786,36715,36715,Upgrade
37,Retained Earnings,88005,87694,90747,86612,94263,93603,88150,86185,80870,81274,Upgrade
38,Treasury Stock,-249.77,-326.63,-192.38,-353.34,-333.7,-254.52,-208.53,-163.6,-87.49,-130.26,Upgrade
39,Comprehensive Income & Other,-277.77,282.55,-2460,-2672,-4212,726.46,2858,5003,3026,4694,Upgrade
40,Total Common Equity,124850,124937,125242,120734,126838,130995,127719,127810,120523,122552,Upgrade
41,Minority Interest,84375,83638,80124,78341,71690,72124,65260,65275,55932,58372,Upgrade
42,Shareholders' Equity,209225,208575,205366,199075,198529,203119,192979,193085,176455,180924,Upgrade
43,Total Liabilities & Equity,821888,808388,834875,806376,849685,806278,778856,767720,744986,715681,Upgrade
44,Total Debt,227179,234084,234425,246799,275350,257994,261691,251084,237274,224990,Upgrade
45,Net Cash (Debt),-65076,-81435,-62510,-79505,-88556,-93225,-85217,-77547,-63912,-66952,Upgrade
46,Net Cash Per Share,-7.99,-9.93,-7.63,-9.65,-10.67,-11.19,-10.17,-9.15,-7.52,-7.84,Upgrade
47,Filing Date Shares Outstanding,8137,8170,8179,8235,8295,8323,8368,8425,8504,8538,Upgrade
48,Total Common Shares Outstanding,8137,8170,8179,8235,8295,8323,8368,8425,8504,8538,Upgrade
49,Working Capital,227313,131126,218371,147459,3387,4985,17805,17851,1560,11333,Upgrade
50,Book Value Per Share,15.34,15.29,15.31,14.66,15.29,15.74,15.26,15.17,14.17,14.35,Upgrade
51,Tangible Book Value,58971,62488,60721,62489,69246,82250,77715,80069,75748,82135,Upgrade
52,Tangible Book Value Per Share,7.25,7.65,7.42,7.59,8.35,9.88,9.29,9.50,8.91,9.62,Upgrade
53,Buildings,-,36764,-,29964,-,29721,-,29738,-,28163,Upgrade
54,Machinery,-,19173,-,14759,-,13545,-,12604,-,11207,Upgrade
55,Construction In Progress,-,7716,-,7617,-,5361,-,5388,-,4005,Upgrade
56,Leasehold Improvements,-,1958,-,1528,-,907.71,-,913.91,-,416.48,Upgrade
