,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
30,Long-Term Unearned Revenue,2008,2287,2442,2786,2995,3369,3510,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,7675,7831,7695,7924,8237,8495,8755,8545,8312,8446,Upgrade
32,Other Long-Term Liabilities,61.55,80.57,76.49,80.48,81.22,89.3,88.49,88.16,81.9,84.26,Upgrade
33,Total Liabilities,98505,101852,104160,117140,116886,126353,125683,112815,97484,102138,Upgrade
34,Common Stock,13650,13650,13650,13650,13650,13650,13650,13650,13650,13650,Upgrade
35,Retained Earnings,41442,40806,39214,38426,37662,37146,36036,34503,33463,33240,Upgrade
36,Comprehensive Income & Other,-8812,-7853,-8316,-6551,-5337,-3356,-3934,-4474,-7342,-6650,Upgrade
37,Total Common Equity,46280,46603,44548,45524,45975,47439,45752,43679,39770,40240,Upgrade
38,Minority Interest,30102,30857,29631,31270,32402,33918,39325,38389,33210,32565,Upgrade
39,Shareholders' Equity,76382,77460,74180,76794,78377,81358,85076,82067,72980,72805,Upgrade
40,Total Liabilities & Equity,174887,179312,178339,193934,195263,207711,210759,194882,170465,174942,Upgrade
41,Total Debt,60459,58829,57661,58942,66876,65077,63673,57926,54233,55014,Upgrade
42,Net Cash (Debt),-33365,-30978,-28952,-28009,-32444,-25844,-31148,-28796,-29088,-26170,Upgrade
43,Net Cash Per Share,-30.69,-28.49,-26.63,-25.76,-29.84,-23.77,-28.65,-26.49,-26.75,-24.07,Upgrade
44,Filing Date Shares Outstanding,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,Upgrade
45,Total Common Shares Outstanding,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,Upgrade
46,Working Capital,31124,27742,26750,28191,38138,34021,46148,44275,40433,39914,Upgrade
47,Book Value Per Share,42.57,42.86,40.97,41.87,42.29,43.63,42.08,40.18,36.58,37.01,Upgrade
48,Tangible Book Value,32071,31780,30572,31344,31390,31646,30026,27761,24585,24360,Upgrade
49,Tangible Book Value Per Share,29.50,29.23,28.12,28.83,28.87,29.11,27.62,25.53,22.61,22.41,Upgrade
50,Land,-,3013,-,2835,-,2820,-,2731,-,2402,Upgrade
51,Machinery,-,4903,-,4818,-,5014,-,4704,-,4431,Upgrade
52,Construction In Progress,-,618.22,-,416.29,-,306.71,-,262.89,-,248.75,Upgrade
