,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
25,Current Income Taxes Payable,214.51,194.4,216.25,214.4,240.69,1.74,0.4,0.68,13.03,24.91,Upgrade
26,Current Unearned Revenue,241.18,-,303.06,-,-,-,-,-,-,-,Upgrade
27,Other Current Liabilities,1641,1788,1578,2163,3267,199.04,171.62,302.02,372.45,198.9,Upgrade
28,Total Current Liabilities,19624,21098,19100,18302,26660,10600,4033,7759,8255,5662,Upgrade
29,Long-Term Debt,29638,28814,29942,30341,26720,3563,8815,7387,7164,7128,Upgrade
30,Long-Term Leases,2118,3414,3132,2926,4002,31.21,24.78,30.5,35.08,25.65,Upgrade
31,Long-Term Deferred Tax Liabilities,461.59,509.78,313.27,245.74,337.42,120.41,111.75,111.75,111.75,111.75,Upgrade
32,Other Long-Term Liabilities,9.7,9.92,12.46,1568,2706,22.65,22.25,21.91,30.33,19.48,Upgrade
33,Total Liabilities,51852,53845,52500,53383,60426,14338,13006,15309,15596,12947,Upgrade
34,Common Stock,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.11,6.11,Upgrade
35,Additional Paid-In Capital,6110,6110,6110,6110,6120,6120,6120,6120,6309,6309,Upgrade
36,Retained Earnings,-5189,-4795,-4430,-4136,-3631,-3707,-3271,-3399,-3173,-3622,Upgrade
37,Comprehensive Income & Other,11354,4788,4510,5088,5835,6108,6718,6740,6381,7381,Upgrade
38,Total Common Equity,12281,6109,6196,7068,8330,8527,9573,9467,9523,10075,Upgrade
39,Minority Interest,14709,12783,8125,8506,8890,85.77,98.43,189.56,194.62,176.95,Upgrade
40,Shareholders' Equity,26991,18892,14321,15575,17220,8613,9671,9657,9717,10251,Upgrade
41,Total Liabilities & Equity,78842,72738,66821,68958,77646,22950,22677,24966,25313,23199,Upgrade
42,Total Debt,48033,49857,48345,47250,51530,13994,12700,14873,15068,12592,Upgrade
43,Net Cash (Debt),-32416,-38432,-38461,-35143,-34748,-4168,-528.45,-1358,-2653,-1284,Upgrade
44,Net Cash Per Share,-5.39,-6.38,-6.39,-5.84,-5.75,-0.69,-0.09,-0.22,-0.43,-0.21,Upgrade
45,Filing Date Shares Outstanding,6019,6019,6019,6019,6022,6022,6022,6022,6022,6113,Upgrade
46,Total Common Shares Outstanding,6019,6019,6019,6019,6022,6022,6022,6022,6113,6113,Upgrade
47,Working Capital,14220,6102,8752,9453,9478,4531,12769,10736,10235,10821,Upgrade
48,Book Value Per Share,-0.32,-0.17,-0.16,-0.01,0.19,0.23,0.41,0.40,0.40,0.48,Upgrade
49,Tangible Book Value,7302,909.91,2588,3932,4674,7394,8440,8194,8208,8805,Upgrade
50,Tangible Book Value Per Share,-1.14,-1.03,-0.76,-0.53,-0.41,0.05,0.23,0.19,0.19,0.28,Upgrade
51,Buildings,-,996.26,-,419.04,-,55.03,-,-,-,-,Upgrade
52,Machinery,-,23671,-,19673,-,17.13,-,20.4,-,20.09,Upgrade
53,Construction In Progress,-,436.46,-,915.97,-,-,-,-,-,-,Upgrade
54,Leasehold Improvements,-,27.53,-,15.36,-,17.99,-,17.73,-,12.07,Upgrade
