,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
32,Long-Term Unearned Revenue,974,927,980,1033,1031,1093,1159,1057,1074,966,Upgrade
33,Long-Term Deferred Tax Liabilities,5028,4983,4889,4730,4585,4439,4267,4181,4023,4060,Upgrade
34,Other Long-Term Liabilities,6989,6597,6097,5768,5675,5536,5823,5074,3916,3683,Upgrade
35,Total Liabilities,87244,89303,84862,81045,82299,80853,78741,85917,84285,82715,Upgrade
36,Common Stock,12954,12954,12954,12954,12954,12954,12954,12954,12954,12954,Upgrade
37,Retained Earnings,-,-12242,-9973,-8951,-7259,-6678,-4470,-5110,-2838,1090,Upgrade
38,Treasury Stock,-,-3,-10,-6,-9,-4,-11,-1,-7,-7,Upgrade
39,Comprehensive Income & Other,-5466,5162,5396,5692,5754,5636,5890,5596,-176,-966,Upgrade
40,Total Common Equity,7488,5871,8367,9689,11440,11908,14363,13439,9933,13071,Upgrade
41,Minority Interest,4026,802,1334,1092,1325,493,1119,2977,3621,1767,Upgrade
42,Shareholders' Equity,11514,6673,9701,10781,12765,12401,15482,16416,13554,14838,Upgrade
43,Total Liabilities & Equity,98758,95976,94563,91826,95064,93254,94223,102333,97839,97553,Upgrade
44,Total Debt,53986,58260,54340,53412,51743,52141,49313,61986,60710,60843,Upgrade
45,Net Cash (Debt),-51403,-56117,-51207,-50849,-48224,-49476,-43837,-54401,-55508,-55446,Upgrade
46,Net Cash Per Share,-6.65,-7.26,-6.63,-6.58,-6.24,-6.41,-5.67,-7.05,-,-7.19,Upgrade
47,Filing Date Shares Outstanding,7732,7734,7728,7730,7725,7727,7724,7724,7719,7719,Upgrade
48,Total Common Shares Outstanding,7732,7734,7728,7730,7725,7727,7724,7724,7719,7719,Upgrade
49,Working Capital,-10260,-9315,-6557,-4786,-7328,-4040,-2994,272,-1023,757,Upgrade
50,Book Value Per Share,0.21,-0.00,0.32,0.49,0.72,0.78,1.10,0.98,1.29,1.69,Upgrade
51,Tangible Book Value,-33273,-33858,-29151,-27822,-24201,-24560,-22094,-21686,-22565,-19903,Upgrade
52,Tangible Book Value Per Share,-5.06,-5.14,-4.53,-4.36,-3.89,-3.94,-3.62,-3.57,-2.92,-2.58,Upgrade
53,Land,-,-,1585,-,1585,-,1599,-,4486,-,Upgrade
54,Machinery,-,-,59753,-,58882,-,58421,-,59239,-,Upgrade
55,Construction In Progress,-,-,2945,-,2609,-,2601,-,2814,-,Upgrade
