,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
26,Other Current Liabilities,22.31,2.05,30.94,4.24,70.88,7.09,17,9.83,196.32,59.62,Upgrade
27,Total Current Liabilities,172.08,174.18,213.88,181.79,244.17,145.66,177.87,211.43,400.81,295.65,Upgrade
28,Long-Term Leases,22.53,25.12,28.66,33.62,5.29,5.47,2.8,1.56,3.09,5.11,Upgrade
29,Long-Term Deferred Tax Liabilities,0.99,0.42,0.82,3.08,3.53,3.53,2.2,4.11,4.43,4.41,Upgrade
30,Total Liabilities,195.59,199.72,243.35,218.48,252.99,154.65,182.87,217.1,408.32,305.17,Upgrade
31,Common Stock,7,7,7,7,7,7,7,7,7,7,Upgrade
32,Additional Paid-In Capital,215.39,215.39,215.39,215.39,215.39,215.39,215.39,215.39,215.39,215.39,Upgrade
33,Retained Earnings,342.4,352.98,375.37,388.8,376.31,407.56,381.53,393.15,347.53,489.07,Upgrade
34,Comprehensive Income & Other,-8.91,-7.95,-7.52,-6.49,-2.36,-1.51,1.34,1.02,-0.76,-0.24,Upgrade
35,Total Common Equity,555.87,567.41,590.24,604.7,596.33,628.43,605.26,616.55,569.15,711.21,Upgrade
36,Minority Interest,11.91,37.18,45.15,49.03,51.65,62.09,56.25,48.19,36.04,29.63,Upgrade
37,Shareholders' Equity,567.78,604.6,635.38,653.73,647.97,690.53,661.51,664.74,605.2,740.84,Upgrade
38,Total Liabilities & Equity,763.37,804.31,878.73,872.21,900.96,845.17,844.38,881.84,1014,1046,Upgrade
39,Total Debt,127.23,127.25,169.64,134.89,108.95,72.81,76.64,66.25,96.95,68.19,Upgrade
40,Net Cash (Debt),9.22,69.05,98.77,117.01,154.7,178.84,262.27,343.16,453.79,448.37,Upgrade
41,Net Cash Growth,-90.67%,-40.99%,-36.16%,-34.58%,-41.02%,-47.88%,-42.20%,-23.46%,8.30%,64.16%,Upgrade
42,Net Cash Per Share,0.01,0.10,0.14,0.17,0.22,0.26,0.37,0.49,0.65,0.64,Upgrade
43,Filing Date Shares Outstanding,700,700,700,700,700,700,700,700,700,700,Upgrade
44,Total Common Shares Outstanding,700,700,700,700,700,700,700,700,700,700,Upgrade
45,Working Capital,299.55,339.84,346.54,375.34,390.61,458.8,564.76,583.65,517.78,653.52,Upgrade
46,Book Value Per Share,0.79,0.81,0.84,0.86,0.85,0.90,0.86,0.88,0.81,1.02,Upgrade
47,Tangible Book Value,540.97,552.51,567.25,581.88,571.61,628.26,605.09,616.38,568.98,711.04,Upgrade
48,Tangible Book Value Per Share,0.77,0.79,0.81,0.83,0.82,0.90,0.86,0.88,0.81,1.02,Upgrade
49,Buildings,-,16.94,-,16.94,-,16.94,-,16.94,-,16.94,Upgrade
50,Machinery,-,65.06,-,64.21,-,61.88,-,57.14,-,53.99,Upgrade
51,Leasehold Improvements,-,10.64,-,10.37,-,10.43,-,7.18,-,7.05,Upgrade
