,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
38,Total Debt,215.08,160.4,156.24,164.58,163.76,163.78,181.54,168.89,177.46,184.44,Upgrade
39,Net Cash (Debt),-52.73,75.6,116.13,-65.14,-90.66,-64.33,-121.39,-76.04,-110.98,-57.75,Upgrade
40,Net Cash Per Share,-0.04,0.05,0.11,-0.07,-0.10,-0.07,-0.13,-0.08,-0.12,-0.06,Upgrade
41,Filing Date Shares Outstanding,1492,1492,1492,925.06,925.06,925.06,925.06,925.06,925.06,925.06,Upgrade
42,Total Common Shares Outstanding,1492,1492,1492,925.06,925.06,925.06,925.06,925.06,925.06,925.06,Upgrade
43,Working Capital,476.95,458.88,538.13,322.88,344.23,328.85,296.11,294.38,318.41,334.01,Upgrade
44,Book Value Per Share,0.39,0.41,0.45,0.53,0.54,0.55,0.52,0.53,0.55,0.57,Upgrade
45,Tangible Book Value,570,595.91,650.85,471.23,475,484.86,455.24,460.25,472.4,487.63,Upgrade
46,Tangible Book Value Per Share,0.38,0.40,0.44,0.51,0.51,0.52,0.49,0.50,0.51,0.53,Upgrade
47,Land,-,173.24,-,173.24,-,171,-,171,-,171,Upgrade
48,Machinery,-,80.02,-,75.88,-,75.13,-,77.41,-,76.49,Upgrade
49,Construction In Progress,-,2.41,-,2.19,-,-,-,-,-,-,Upgrade
50,Leasehold Improvements,-,14.41,-,14.41,-,14.41,-,14.41,-,14.41,Upgrade
