,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
22,Current Unearned Revenue,11.53,7.64,16.35,14.37,14.58,15.57,19.92,20.21,19.23,14.52,Upgrade
23,Other Current Liabilities,148.98,69,140.07,97.91,86.79,87.36,95.24,103.24,101.94,110.24,Upgrade
24,Total Current Liabilities,1977,1511,2125,2007,1868,1737,1699,1733,1758,1775,Upgrade
25,Long-Term Debt,100,100,100,100,100,181.07,185.35,171.92,162.68,159.13,Upgrade
26,Long-Term Leases,60.21,35.93,8.13,2.12,4.61,5.7,9.24,3.1,3.14,4.07,Upgrade
27,Long-Term Deferred Tax Liabilities,39.47,40.75,42.02,42.02,42.02,42.02,42.02,42.02,44.41,45.27,Upgrade
28,Total Liabilities,2177,1688,2275,2151,2014,1965,1936,1950,1968,1983,Upgrade
29,Common Stock,0.27,0.27,0.27,0.27,0.27,0.27,0.27,61.87,61.87,61.87,Upgrade
30,Additional Paid-In Capital,-,962.07,962.07,962.07,962.07,962.07,962.07,-,842.98,842.98,Upgrade
31,Retained Earnings,-,-1026,-939.03,-884.79,-845.63,-797.6,-756.96,-,-685.89,-695.99,Upgrade
32,Comprehensive Income & Other,-382.26,-250.97,-261.69,-269.28,-255.17,-245.67,-247.2,-128.66,-254.43,-260.65,Upgrade
33,Total Common Equity,-381.99,-314.51,-238.37,-191.72,-138.46,-80.93,-41.81,-66.79,-35.48,-51.8,Upgrade
34,Minority Interest,-322.72,-259.03,-220.66,-179.02,-140.85,-98.11,-65.75,-54.83,-46.46,-67.65,Upgrade
35,Shareholders' Equity,-704.71,-573.54,-459.03,-370.74,-279.3,-179.04,-107.56,-121.62,-81.94,-119.45,Upgrade
36,Total Liabilities & Equity,1472,1114,1816,1780,1735,1786,1828,1828,1886,1864,Upgrade
37,Total Debt,1930,1470,1962,1919,1807,1761,1694,1711,1709,1746,Upgrade
38,Net Cash (Debt),-1898,-1439,-1934,-1847,-1749,-1677,-1641,-1615,-1597,-1635,Upgrade
39,Net Cash Per Share,-7.04,-5.33,-7.17,-,-6.49,-6.24,-9.15,-10.44,-7.68,-8.14,Upgrade
40,Filing Date Shares Outstanding,269.67,269.67,269.67,269.67,269.67,269.67,269.67,154.67,154.67,154.67,Upgrade
41,Total Common Shares Outstanding,269.67,269.67,269.67,269.67,269.67,269.67,269.67,154.67,154.67,154.67,Upgrade
42,Working Capital,-845.16,-682.65,-540.47,-450.91,-353.04,-172.63,-98.82,-114.02,-89.9,-145.86,Upgrade
43,Book Value Per Share,-1.42,-1.17,-0.88,-0.71,-0.51,-0.30,-0.16,-0.43,-0.23,-0.33,Upgrade
44,Tangible Book Value,-539.87,-477.48,-406.44,-359.79,-306.52,-249,-209.88,-234.86,-204.62,-220.94,Upgrade
45,Tangible Book Value Per Share,-2.00,-1.77,-1.51,-1.33,-1.14,-0.92,-0.78,-1.52,-1.32,-1.43,Upgrade
46,Machinery,-,41.66,-,38.31,-,39,-,42.08,-,50.02,Upgrade
47,Leasehold Improvements,-,66.87,-,51.85,-,64.41,-,79.83,-,61.41,Upgrade
