,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020
9,Other Current Assets,34.33,23.13,31.75,19.28,24.86,10.61,27.8,17.72,26.97,15.98,36.47,16.74,14.61,21.3,15.4,18.33,13.06,-,-
10,Total Current Assets,4178,4457,5014,5069,5016,4943,5922,6024,6223,6163,6145,6719,6537,1716,1640,1359,958.12,-,-
11,"Property, Plant & Equipment",883.66,905.54,884.4,900.9,853.82,867.19,214.51,210.96,152.24,141.63,130.19,107.57,94.34,95.19,75.47,52.41,50.11,-,-
12,Long-Term Investments,233.85,224.83,215.94,215.94,204.94,204.94,186.24,180.24,-,-,-,-,-,-,-,-,-,-,-
13,Goodwill,285.94,288.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,Other Intangible Assets,47.39,49.17,0.66,0.8,0.96,1.11,1.27,1.11,1.26,0.97,1.02,0.92,0.85,0.84,0.93,0.38,0.49,-,-
15,Long-Term Deferred Tax Assets,108.8,100.34,98.77,104.63,94.35,93.32,77.03,80.28,53.53,49.88,42.05,38.26,37.92,36.98,38.2,46.56,31.72,-,-
16,Long-Term Deferred Charges,60.81,60.34,57.66,59.73,45.56,45.92,47.75,49,37.45,24.92,11.8,9.31,9.43,6.2,6.83,7.01,5.25,-,-
17,Other Long-Term Assets,231.91,215.58,245.57,249.64,286.51,273.84,196.57,34.64,44.27,25.54,-,15.34,-,-,-,-,-,-,-
18,Total Assets,6030,6301,6517,6601,6502,6429,6646,6580,6511,6406,6330,6890,6679,1855,1762,1465,1046,-,-
19,Accounts Payable,15.05,17.22,16.76,19.33,17.84,7.05,26.07,29.23,32.39,18.74,14.15,4.25,16.11,16.35,8.43,6.89,17.38,-,-
20,Accrued Expenses,38.66,40.64,38.84,54.3,38.69,35.78,33.38,44.09,36.81,30.93,34.85,36.02,30.23,32.62,55.05,62.08,32.89,-,-
21,Current Portion of Leases,25.94,26,24.16,23.37,23.49,23.56,22.75,19.81,22.07,21.25,18.71,20.45,16.72,9.46,7.93,-,-,-,-
22,Current Income Taxes Payable,20.59,3.58,9.02,3.05,14.51,6.77,16.4,6.76,10.13,5.54,9.04,11.94,-6.62,6.47,26.21,74.66,77.7,-,-
23,Current Unearned Revenue,22.85,22.64,20.06,22.74,21.63,23.21,22.6,20.71,16.71,12.67,13.75,13.81,9.8,7.94,7.41,9.36,4.84,-,-
24,Other Current Liabilities,61.12,64.24,12.64,13.58,12.86,31.43,3.66,4.6,4.04,3.41,3.85,11.89,3.26,1.76,6.36,7.83,1.35,-,-
25,Total Current Liabilities,184.2,174.33,121.49,136.38,129.02,127.8,124.86,125.2,122.16,92.54,94.35,98.37,69.5,74.61,111.39,160.82,134.16,-,-
26,Long-Term Leases,43.18,48.88,48.42,61.69,32.79,37.63,39.58,50.65,25.89,29.52,27.17,26.9,17.98,27.42,13.99,-,-,-,-
27,Long-Term Unearned Revenue,2.96,3.38,3.8,4.22,4.44,4.86,5.26,5.63,4.79,4.96,5.14,-,-,-,-,-,-,-,-
28,Long-Term Deferred Tax Liabilities,43.33,45.27,29.84,31.41,26.71,26.35,24.17,29.64,18,16.57,16.38,12.65,8.48,8.1,5.68,5.56,5.07,-,-
29,Total Liabilities,273.67,271.85,203.54,233.7,192.96,196.65,193.88,211.11,170.83,143.59,143.04,137.92,95.96,110.13,131.06,166.38,139.22,-,-
30,Common Stock,126.17,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,68,68,51,51,51,51,-,-
31,Additional Paid-In Capital,4601,4797,4797,4796,4795,4795,4794,4793,4795,4794,4793,4853,4852,144.07,142.99,141.86,141.63,-,-
32,Retained Earnings,1278,1249,1478,1434,1379,1310,1516,1432,1405,1321,1243,1809,1646,1532,1421,1089,712.22,-,-
33,Treasury Stock,-253.3,-156.83,-103.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,Comprehensive Income & Other,5.42,10.52,14.01,7.97,5.4,-0.93,12.37,14.51,11.76,17.68,21.15,22.11,17.73,17.63,15.35,16.55,1.63,-,-
35,Shareholders' Equity,5757,6029,6314,6367,6309,6233,6452,6369,6341,6262,6187,6752,6583,1745,1631,1299,906.48,-,149.81
36,Total Liabilities & Equity,6030,6301,6517,6601,6502,6429,6646,6580,6511,6406,6330,6890,6679,1855,1762,1465,1046,-,-
37,Total Debt,69.12,74.87,72.59,85.06,56.28,61.2,62.33,70.46,47.95,50.77,45.87,47.36,34.7,36.88,21.92,-,-,-,-
38,Net Cash (Debt),3839,4117,4704,4764,4699,4651,5630,5732,5961,5898,5871,6463,6290,1489,1351,1129,579.92,-,52.09
39,Net Cash Growth,-18.31%,-11.48%,-16.44%,-16.89%,-21.16%,-21.14%,-4.10%,-11.32%,-5.24%,296.20%,334.59%,472.58%,984.65%,-,2493.37%,-,-,-,-
40,Net Cash Per Share,30.50,32.27,36.42,36.87,36.37,36.00,43.57,44.36,46.14,86.73,45.44,50.02,58.42,15.36,13.94,11.65,5.98,-,0.54
41,Filing Date Shares Outstanding,121.64,126.17,127.76,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,96.9,96.9,96.9,96.9,97.08,96.72
42,Total Common Shares Outstanding,121.64,126.88,127.76,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,96.9,96.9,96.9,96.9,97.08,96.72
43,Working Capital,3994,4283,4893,4933,4887,4815,5797,5899,6101,6070,6050,6620,6467,1641,1529,1198,823.96,-,-
44,Book Value Per Share,47.33,47.52,49.42,49.28,48.83,48.24,49.94,49.30,49.08,48.47,47.88,52.26,50.95,18.00,16.83,13.40,9.35,-,15.52
45,Tangible Book Value,5423,5692,6313,6366,6308,6231,6450,6368,6339,6261,6186,6751,6582,1744,1630,1298,905.99,-,149.01
46,Tangible Book Value Per Share,44.59,44.86,49.41,49.27,48.83,48.23,49.93,49.29,49.07,48.46,47.88,52.26,50.95,18.00,16.82,13.40,9.35,-,15.44
47,Buildings,-,657.43,-,637.92,-,637.92,-,-,-,-,-,-,-,-,-,-,-,-,-
48,Machinery,-,292.61,-,268.29,-,240.66,-,200.86,-,138.05,-,105.49,-,98.17,90.75,88.17,82.71,-,-
49,Construction In Progress,-,11.53,-,8.55,-,5.67,-,-,-,3.85,-,-,-,-,-,-,-,-,-
