,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
25,Total Current Liabilities,280.61,294.65,339.46,377.86,286.85,297.68,269.25,289.72,340.26,336.41,Upgrade
26,Long-Term Leases,3.37,3.44,4.04,5.76,7.31,3.56,5.15,10.3,7.17,13.44,Upgrade
27,Long-Term Deferred Tax Liabilities,-,-,0.06,1.14,2.4,3.76,4.97,6.27,7.63,8.98,Upgrade
28,Total Liabilities,283.98,298.09,343.55,384.76,296.57,305,279.36,306.29,355.07,358.83,Upgrade
29,Common Stock,45.26,45.26,45.26,45.26,45.26,45.26,45.24,45.04,42.88,42.13,Upgrade
30,Additional Paid-In Capital,1771,1771,1771,1771,1771,1771,1771,1762,1717,1703,Upgrade
31,Retained Earnings,-1942,-1936,-1923,-1897,-1868,-1917,-2012,-2074,-1967,-1951,Upgrade
32,Comprehensive Income & Other,851.75,896.74,881.71,893.37,998.35,1153,1228,1131,1192,1103,Upgrade
33,Total Common Equity,726.57,777.23,775.95,813.09,947.24,1053,1032,864.33,984.19,897.01,Upgrade
34,Minority Interest,1.64,1.69,1.66,1.78,-,-,16.57,16.57,15.92,16.43,Upgrade
35,Shareholders' Equity,728.21,778.91,777.62,814.86,947.24,1053,1049,880.9,1000,913.43,Upgrade
36,Total Liabilities & Equity,1012,1077,1121,1200,1244,1358,1328,1187,1355,1272,Upgrade
37,Total Debt,16.55,25.49,53.29,42.55,33.58,19.07,20.1,31.39,33.75,33.06,Upgrade
38,Net Cash (Debt),20.63,42.35,19.12,44.8,50.85,73.01,100.41,132.83,55.86,39.11,Upgrade
39,Net Cash Growth,7.91%,-5.46%,-62.40%,-38.64%,-49.36%,-45.04%,79.73%,239.64%,1.70%,-77.44%,Upgrade
40,Net Cash Per Share,0.00,0.01,0.00,0.01,0.01,0.02,0.02,-,0.01,-,Upgrade
41,Filing Date Shares Outstanding,4526,4526,4526,4526,4526,4526,4524,4504,4288,4213,Upgrade
42,Total Common Shares Outstanding,4526,4526,4526,4526,4526,4526,4524,4504,4288,4213,Upgrade
43,Working Capital,-19.18,-21.74,-35.1,-36.1,-16.09,-9.55,51.67,13.92,-57.77,-83.64,Upgrade
44,Book Value Per Share,0.16,0.17,0.17,0.18,0.21,0.23,0.23,0.19,0.23,0.21,Upgrade
45,Tangible Book Value,247.71,273.16,270.7,267.49,400.87,481.72,526.33,384.3,414.4,282.34,Upgrade
46,Tangible Book Value Per Share,0.05,0.06,0.06,0.06,0.09,0.11,0.12,0.09,0.10,0.07,Upgrade
47,Machinery,-,3.16,-,3.15,-,48.9,-,58.03,-,75.26,Upgrade
48,Leasehold Improvements,-,3.66,-,3.69,-,16.33,-,18.53,-,17.6,Upgrade
