,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
16,Short-Term Debt,895.12,817.32,700.52,651.95,870.04,1162,741,521.27,409.92,372.7,Upgrade
17,Current Portion of Long-Term Debt,492.6,494.64,459.82,957.39,1078,763.5,1068,1017,645.98,576.21,Upgrade
18,Current Unearned Revenue,3.63,4.15,3.57,4.76,3.71,4.93,3.45,2.92,1.61,2.79,Upgrade
19,Current Portion of Leases,6.07,6.21,6.11,4.86,4.13,6.9,3.27,3.9,3.98,5.44,Upgrade
20,Current Income Taxes Payable,26.32,24.06,20.75,30.39,12.6,12.3,13.26,9.08,10.87,9.6,Upgrade
21,Other Current Liabilities,501.71,547.58,536.99,595.06,706.15,725.54,585.16,387.03,351.69,316.55,Upgrade
22,Total Current Liabilities,2022,2003,1857,2467,2774,2805,2499,2039,1550,1559,Upgrade
23,Long-Term Debt,4493,4548,4557,4285,4116,4340,3962,3545,3146,2722,Upgrade
24,Long-Term Leases,43.84,45.4,32.25,32.38,31.89,28.65,27.14,27.02,24.15,24.9,Upgrade
25,Long-Term Unearned Revenue,6.28,6.7,7,7.52,8.6,9.35,9.47,9.55,9.28,9.03,Upgrade
26,Pension & Post-Retirement Benefits,0.13,-,-,-,1.81,1.68,2.98,2.79,-,-,Upgrade
27,Long-Term Deferred Tax Liabilities,46,52.2,49.54,48.79,55.37,49.7,57.34,53.91,54.29,53.72,Upgrade
28,Other Long-Term Liabilities,7.07,7.15,3.31,3.41,4.77,3.84,5.08,1.09,0.94,1,Upgrade
29,Total Liabilities,6619,6662,6506,6844,6992,7239,6563,5679,4784,4370,Upgrade
30,Common Stock,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,Upgrade
31,Additional Paid-In Capital,250.41,250.41,250.41,250.41,250.41,250.41,250.41,250.41,250.41,250.41,Upgrade
32,Retained Earnings,1503,1387,1335,1178,1167,1026,953.16,859.24,812.28,708.07,Upgrade
33,Comprehensive Income & Other,-133.65,-93,-115.76,-66.16,-36.22,97.25,100.48,103.45,-66.16,-28.42,Upgrade
34,Total Common Equity,1620,1545,1470,1362,1382,1374,1304,1213,996.58,930.12,Upgrade
35,Minority Interest,163.02,143.97,147.28,137.33,148.64,121.52,106.39,84.23,75.36,79.33,Upgrade
36,Shareholders' Equity,1783,1689,1617,1500,1530,1495,1410,1297,1072,1009,Upgrade
37,Total Liabilities & Equity,8402,8350,8123,8344,8522,8734,7974,6977,5856,5379,Upgrade
38,Total Debt,5931,5911,5756,5931,6099,6302,5802,5115,4230,3701,Upgrade
39,Net Cash (Debt),-5809,-5609,-5398,-5476,-5664,-5924,-5495,-4716,-3907,-3314,Upgrade
40,Net Cash Per Share,-1.35,-1.31,-1.26,-1.28,-1.32,-1.38,-1.28,-1.10,-0.91,-0.77,Upgrade
41,Filing Date Shares Outstanding,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,Upgrade
42,Total Common Shares Outstanding,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,Upgrade
43,Working Capital,-353.81,-234.65,2.95,-574.54,-916.26,-1146,-1106,-804.48,-531.89,-564.23,Upgrade
44,Book Value Per Share,0.38,0.36,0.34,0.32,0.32,0.32,0.30,0.28,0.23,0.22,Upgrade
45,Tangible Book Value,1480,1401,1319,1208,1221,1205,1133,1044,831.65,762.88,Upgrade
46,Tangible Book Value Per Share,0.34,0.33,0.31,0.28,0.28,0.28,0.26,0.24,0.19,0.18,Upgrade
47,Land,-,62.87,-,64.04,-,67.88,-,77.59,-,72.68,Upgrade
48,Buildings,-,1035,-,989.24,-,1092,-,881.26,-,665.42,Upgrade
49,Machinery,-,28.43,-,24.84,-,25.11,-,26.81,-,19.96,Upgrade
50,Construction In Progress,-,519.31,-,179.05,-,1023,-,1450,-,1016,Upgrade
