,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
21,Other Current Liabilities,-,11.09,11.05,8.86,0.05,0.05,0.05,0.05,0.08,0.05,Upgrade
22,Total Current Liabilities,227.93,276.98,224.48,200.63,186.23,145.56,147.91,128.43,116.3,85.63,Upgrade
23,Long-Term Debt,160.84,136.72,120.3,102.7,86.9,-,48.68,29.12,-,-,Upgrade
24,Long-Term Leases,0.44,0.43,0.53,1.3,0.37,0.31,0.82,1.05,0.19,-,Upgrade
25,Long-Term Deferred Tax Liabilities,2.38,2.33,2.8,2.78,2.77,2.86,3.11,3.2,2.86,2.95,Upgrade
26,Total Liabilities,391.59,416.46,348.1,307.41,276.27,148.73,200.52,161.8,119.34,88.59,Upgrade
27,Common Stock,39.24,39.24,39.24,39.24,39.24,39.24,39.24,39.24,39.24,39.24,Upgrade
28,Additional Paid-In Capital,-,443.73,443.73,443.73,443.73,443.73,443.73,443.73,443.73,443.73,Upgrade
29,Retained Earnings,-346.81,-310.14,-280.65,-253.67,-254.77,-251.1,-242.17,-232.96,-213.28,-164.03,Upgrade
30,Comprehensive Income & Other,473.6,22.16,22.23,22.2,36.44,38.99,50.49,49.27,48.94,45.89,Upgrade
31,Total Common Equity,166.03,195,224.56,251.5,264.64,270.85,291.29,299.28,318.63,364.83,Upgrade
32,Minority Interest,86.11,90.24,87.12,74.7,65.77,58.47,37.31,35.66,34.58,28.29,Upgrade
33,Shareholders' Equity,252.14,285.24,311.68,326.2,330.41,329.33,328.6,334.94,353.21,393.12,Upgrade
34,Total Liabilities & Equity,643.72,701.69,659.78,633.61,606.68,478.05,529.12,496.74,472.55,481.7,Upgrade
35,Total Debt,278.45,327.56,278.77,243.54,209.85,91.87,119.02,99.57,76.92,47.86,Upgrade
36,Net Cash (Debt),-220.14,-280.65,-247.33,-212.58,-190.9,-68.97,-73.7,-68.75,-60.47,-31.92,Upgrade
37,Net Cash Per Share,-0.06,-0.07,-0.06,-0.05,-0.05,-,-0.02,-,-0.02,-0.01,Upgrade
38,Filing Date Shares Outstanding,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,Upgrade
39,Total Common Shares Outstanding,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,Upgrade
40,Working Capital,85.96,72.71,57.96,44.52,29.45,-51.47,10.13,10.66,15.68,33.37,Upgrade
41,Book Value Per Share,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,Upgrade
42,Tangible Book Value,166.03,194.65,224.28,251.5,264.64,270.85,291.29,299.28,318.63,364.83,Upgrade
43,Tangible Book Value Per Share,0.04,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,Upgrade
44,Buildings,-,5.05,-,5.05,-,5.05,-,5.05,-,5.05,Upgrade
45,Machinery,-,23.77,-,25.4,-,26.15,-,6.95,-,7.33,Upgrade
46,Leasehold Improvements,-,0.73,-,0.77,-,0.78,-,0.65,-,0.65,Upgrade
