,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
26,Other Current Liabilities,8767,8818,8471,6831,7975,6828,7497,7148,7755,6576,Upgrade
27,Total Current Liabilities,81335,76245,74206,66596,64199,58314,58304,55229,51302,50684,Upgrade
28,Long-Term Debt,-,53.56,140.47,129.12,88.93,89.81,-,-,-,-,Upgrade
29,Long-Term Leases,1038,1029,1025,1067,1228,1072,1231,768.66,704.6,690.17,Upgrade
30,Long-Term Deferred Tax Liabilities,849.01,676.37,763.75,632.75,764.11,744.95,852.12,895.91,725.94,833.74,Upgrade
31,Other Long-Term Liabilities,132.24,118.21,194.47,219.46,217.79,197.62,409.92,408.41,300.77,295.53,Upgrade
32,Total Liabilities,83354,78122,76330,68645,66497,60418,60797,57302,53033,52503,Upgrade
33,Common Stock,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,Upgrade
34,Additional Paid-In Capital,4529,4529,4529,4529,4529,4529,4529,4529,4529,4529,Upgrade
35,Retained Earnings,27907,27287,25736,25044,23578,22882,21536,20835,19342,18852,Upgrade
36,Comprehensive Income & Other,4322,3834,4226,3861,4209,4069,4447,4427,3919,4257,Upgrade
37,Total Common Equity,43684,42577,41416,40361,39242,38407,37439,36718,34716,34564,Upgrade
38,Minority Interest,1164,1091,1294,1263,1265,1203,1195,469.29,474.55,473.86,Upgrade
39,Shareholders' Equity,44848,43668,42710,41624,40507,39610,38633,37187,35191,35038,Upgrade
40,Total Liabilities & Equity,128202,121790,119040,110269,107005,100028,99430,94489,88224,87541,Upgrade
41,Total Debt,2368,2378,2486,2461,2528,2376,2424,1874,1673,1545,Upgrade
42,Net Cash (Debt),22314,27204,19500,22078,16969,24517,20772,22233,19823,22244,Upgrade
43,Net Cash Growth,14.44%,23.22%,14.92%,-9.95%,-18.31%,10.27%,4.79%,-0.05%,3.27%,7.55%,Upgrade
44,Net Cash Per Share,3.22,3.93,2.82,3.19,2.45,3.54,3.00,3.21,2.86,3.21,Upgrade
45,Filing Date Shares Outstanding,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,Upgrade
46,Total Common Shares Outstanding,6926,6926,6926,6926,6926,6926,6926,6926,6926,6926,Upgrade
47,Working Capital,20632,20708,18116,17607,19156,20962,22821,21034,22921,22569,Upgrade
48,Book Value Per Share,6.31,6.15,5.98,5.83,5.67,5.55,5.41,5.30,5.01,4.99,Upgrade
49,Tangible Book Value,42892,41728,40638,39534,38476,37621,36760,36079,34128,33956,Upgrade
50,Tangible Book Value Per Share,6.19,6.02,5.87,5.71,5.56,5.43,5.31,5.21,4.93,4.90,Upgrade
51,Buildings,-,7094,-,7032,-,6942,-,4821,-,4685,Upgrade
52,Machinery,-,6163,-,5983,-,5625,-,5604,-,5547,Upgrade
53,Construction In Progress,-,883.47,-,427.69,-,576.41,-,3468,-,282.37,Upgrade
