,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
13,Other Long-Term Assets,17.62,18.17,21.45,20.47,20.56,26.59,55.39,48.74,10.72,2.06,Upgrade
14,Total Assets,936.56,891.44,913.59,953.49,961.69,1039,1231,1020,1081,857.57,Upgrade
15,Accounts Payable,120.93,90.42,97.4,93.71,102.1,99.73,169.58,136.84,152.31,84.75,Upgrade
16,Accrued Expenses,-,46.78,-,51.03,-,65.97,-,75.85,226.91,105.62,Upgrade
17,Short-Term Debt,11.1,10.79,72.82,-,7.88,6.27,30.44,44.49,19.66,34.07,Upgrade
18,Current Portion of Long-Term Debt,28.52,51.17,-,84.13,107.37,135.09,125.34,183.93,65.6,79.01,Upgrade
19,Current Portion of Leases,3.77,3.54,3.06,3.87,2.66,4.66,4.12,5.26,4.5,4.67,Upgrade
20,Current Income Taxes Payable,26.32,23.88,23.84,24.13,30.01,26.45,27.73,30.42,31.33,28.87,Upgrade
21,Current Unearned Revenue,4.89,4.75,5.04,7.15,8.87,4.85,4.76,4.9,0.21,4.85,Upgrade
22,Other Current Liabilities,88.3,25.45,78.18,34.83,74.64,23.55,91.88,26.95,212.26,49.48,Upgrade
23,Total Current Liabilities,283.83,256.78,280.33,298.85,333.53,366.57,453.84,508.65,712.76,391.31,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,-,154.07,0.95,9.17,Upgrade
25,Long-Term Leases,1.26,2.97,3.6,5.11,0.55,1.37,0.28,1.89,1.4,2.46,Upgrade
26,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,0.52,0.6,Upgrade
27,Long-Term Deferred Tax Liabilities,6.6,6.6,5.39,5.39,0.89,0.89,1.69,1.69,5.44,5.44,Upgrade
28,Total Liabilities,291.69,266.35,289.32,309.36,334.96,368.83,455.8,666.28,721.07,408.98,Upgrade
29,Common Stock,50.06,50.06,50.66,50.66,51.46,51.86,52.51,52.51,52.51,52.51,Upgrade
30,Additional Paid-In Capital,126.34,126.34,126.34,126.34,126.34,126.34,127.8,127.8,127.8,127.8,Upgrade
31,Retained Earnings,431.77,432.02,427.11,420.24,428.93,420.78,538.78,121.07,149.68,251.1,Upgrade
32,Comprehensive Income & Other,36.53,16.33,19.62,46.13,19.99,71.66,55.82,51.84,30.18,17.18,Upgrade
33,Total Common Equity,644.7,624.75,623.74,643.37,626.73,670.65,774.92,353.22,360.17,448.59,Upgrade
34,Minority Interest,0.16,0.33,0.54,0.76,-,-,-,-,-,-,Upgrade
35,Shareholders' Equity,644.87,625.09,624.27,644.14,626.73,670.65,774.92,353.22,360.17,448.59,Upgrade
36,Total Liabilities & Equity,936.56,891.44,913.59,953.49,961.69,1039,1231,1020,1081,857.57,Upgrade
37,Total Debt,44.64,68.46,79.48,93.12,118.45,147.39,160.17,389.63,92.1,129.38,Upgrade
38,Net Cash (Debt),123.23,149.17,158.72,158.67,134.71,138.24,193.13,-114.38,237.53,103.03,Upgrade
39,Net Cash Growth,-22.36%,-5.99%,17.82%,14.78%,-30.25%,-,-18.69%,-,467.57%,98.73%,Upgrade
40,Net Cash Per Share,0.25,0.30,0.31,0.31,0.26,0.26,0.37,-0.22,0.45,0.20,Upgrade
41,Filing Date Shares Outstanding,500.63,500.63,500.63,506.64,516.17,518.64,525.14,525.14,525.14,525.14,Upgrade
42,Total Common Shares Outstanding,500.63,500.63,502.63,506.64,516.17,518.64,525.14,525.14,525.14,525.14,Upgrade
43,Working Capital,251.56,234.63,244.14,234.9,232.14,238.19,317.23,84.08,20.13,125.31,Upgrade
44,Book Value Per Share,1.29,1.25,1.24,1.27,1.21,1.29,1.48,0.67,0.69,0.85,Upgrade
45,Tangible Book Value,644.7,624.75,623.74,643.37,626.73,670.65,774.92,353.22,360.17,448.59,Upgrade
46,Tangible Book Value Per Share,1.29,1.25,1.24,1.27,1.21,1.29,1.48,0.67,0.69,0.85,Upgrade
47,Buildings,-,283.13,-,294.86,-,287.82,-,270.66,-,257.23,Upgrade
48,Machinery,-,1021,-,1033,-,1052,-,982.18,-,1099,Upgrade
49,Construction In Progress,-,6.83,-,2.49,-,18.48,-,60.81,-,4.1,Upgrade
