,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
22,Current Income Taxes Payable,311.09,283.17,250.98,223.32,216.9,177.17,162.42,139.75,123.8,110.71,Upgrade
23,Current Unearned Revenue,106.86,73.76,53.09,17.24,23.14,33.4,37.83,37.98,14.01,13.98,Upgrade
24,Other Current Liabilities,1414,1589,1224,773.08,533.96,535.2,434.14,478.82,344.42,354.04,Upgrade
25,Total Current Liabilities,5610,5221,4696,3791,4257,4325,2828,3089,3798,4239,Upgrade
26,Long-Term Debt,431.91,1128,905.63,848.95,1079,978.14,1894,1987,2121,2231,Upgrade
27,Long-Term Leases,18.39,23.38,28.45,28.5,18.52,8.24,15.9,31.77,55.36,69.26,Upgrade
28,Long-Term Deferred Tax Liabilities,13.44,13.52,13.69,13.59,9.66,9.75,9.85,10,10.11,10.22,Upgrade
29,Total Liabilities,6074,6386,5643,4682,5364,5321,4748,5117,5984,6549,Upgrade
30,Common Stock,276.27,276.27,276.27,276.27,276.27,276.27,276.27,276.27,276.27,276.27,Upgrade
31,Additional Paid-In Capital,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,Upgrade
32,Retained Earnings,1699,1632,1533,1435,1232,1142,1112,1069,1074,1165,Upgrade
33,Treasury Stock,-64.67,-50.43,-24.73,-33.46,-43.64,-41.87,-22.77,-32.6,-,-,Upgrade
34,Comprehensive Income & Other,332.78,280.14,335.34,353.62,352.97,261.78,220.9,263.43,420.05,411.02,Upgrade
35,Total Common Equity,3293,3188,3170,3081,2868,2687,2636,2626,2820,2902,Upgrade
36,Minority Interest,246.15,233.35,285.39,219.34,137.74,140.74,138.18,137.61,58.74,55.53,Upgrade
37,Shareholders' Equity,3539,3421,3455,3301,3005,2828,2774,2764,2879,2958,Upgrade
38,Total Liabilities & Equity,9613,9807,9098,7983,8370,8149,7522,7881,8863,9507,Upgrade
39,Total Debt,2460,2478,2323,2117,2909,2976,2825,2992,4302,5052,Upgrade
40,Net Cash (Debt),466.04,466.38,-287.02,-858.93,-1227,-1263,-2173,-1766,-2889,-2254,Upgrade
41,Net Cash Per Share,0.16,0.16,-0.10,-0.28,-0.42,-0.43,-0.73,-0.60,-0.96,-0.75,Upgrade
42,Filing Date Shares Outstanding,3007,3007,3007,2904,3007,3007,3007,2911,3007,3007,Upgrade
43,Total Common Shares Outstanding,3007,3007,3007,2904,3007,3007,3007,2911,3007,3007,Upgrade
44,Working Capital,1309,1803,1453,1311,1432,1115,2001,1945,2059,2242,Upgrade
45,Book Value Per Share,1.10,1.06,1.05,1.06,0.95,0.89,0.88,0.90,0.94,0.97,Upgrade
46,Tangible Book Value,2706,2601,2616,2510,2340,2160,2133,2110,2322,2400,Upgrade
47,Tangible Book Value Per Share,0.90,0.87,0.87,0.86,0.78,0.72,0.71,0.72,0.77,0.80,Upgrade
48,Buildings,-,902.6,-,897.34,-,784.7,-,772.65,-,737.31,Upgrade
49,Machinery,-,2957,-,2882,-,2643,-,2412,-,2456,Upgrade
50,Construction In Progress,-,31.26,-,46.44,-,170.82,-,272.92,-,190.64,Upgrade
51,Order Backlog,12690,-,-,-,-,-,-,-,-,-,Upgrade
