,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
43,Net Cash (Debt),-69185,-73213,-74158,-80600,-81204,-86491,-63265,-74321,-69498,-52778,Upgrade
44,Net Cash Per Share,-18.24,-19.30,-19.55,-21.25,-21.41,-22.79,-16.47,-19.30,-17.77,-13.50,Upgrade
45,Filing Date Shares Outstanding,3793,3793,3793,3793,3793,3793,3828,3850,3910,3910,Upgrade
46,Total Common Shares Outstanding,3793,3793,3793,3793,3793,3793,3828,3850,3910,3910,Upgrade
47,Working Capital,62387,52319,61284,71562,86063,101472,121455,117280,88828,64010,Upgrade
48,Book Value Per Share,25.27,25.14,24.66,24.56,25.70,25.40,24.07,22.86,19.28,18.56,Upgrade
49,Tangible Book Value,95510,94977,93149,92732,97096,95895,91730,87622,75369,72546,Upgrade
50,Tangible Book Value Per Share,25.18,25.04,24.56,24.45,25.60,25.29,23.96,22.76,19.28,18.55,Upgrade
51,Buildings,-,605.91,-,659.84,-,718.14,-,695.52,-,1857,Upgrade
52,Machinery,-,670.06,-,624.28,-,1268,-,1194,-,1137,Upgrade
53,Construction In Progress,-,394.29,-,883.3,-,982.34,-,671.33,-,269.68,Upgrade
