,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
22,Current Unearned Revenue,1985,1773,1507,1527,969.43,837.02,1174,2224,2176,546.38,Upgrade
23,Other Current Liabilities,6539,6758,6388,6403,6056,2708,2228,1050,988.24,954.9,Upgrade
24,Total Current Liabilities,24035,21604,22916,23321,19564,14722,14735,12545,13892,12555,Upgrade
25,Long-Term Debt,4582,4458,4804,3185,1612,-,-,-,0.74,499.17,Upgrade
26,Long-Term Unearned Revenue,682.51,475.16,460,303.08,292.86,200.48,172.91,177.55,178.1,180.27,Upgrade
27,Long-Term Deferred Tax Liabilities,133.61,126.91,139.42,115.58,108.43,101.58,79.02,132.85,196.3,198,Upgrade
28,Other Long-Term Liabilities,1245,1124,1079,1115,886.61,848.78,479.77,372.48,131.47,97.16,Upgrade
29,Total Liabilities,30677,27788,29398,28040,22464,15872,15467,13228,14398,13529,Upgrade
30,Common Stock,119.22,119.22,119.22,119.22,119.22,119.22,119.22,119.22,119.22,119.22,Upgrade
31,Additional Paid-In Capital,-,3783,-,3783,-,3783,-,3783,-,4082,Upgrade
32,Retained Earnings,2232,9318,7981,9231,8014,9170,7661,7796,6089,6668,Upgrade
33,Comprehensive Income & Other,7261,-2947,2315,-2657,2458,326.72,5051,516.78,5050,337.81,Upgrade
34,Total Common Equity,9613,10273,10415,10476,10591,13399,12831,12215,11258,11207,Upgrade
35,Minority Interest,3819,3639,3422,3119,2776,368.84,325.16,407.87,30.51,122.36,Upgrade
36,Shareholders' Equity,13432,13912,13837,13595,13367,13768,13157,12623,11288,11329,Upgrade
37,Total Liabilities & Equity,44109,41700,43235,41634,35831,29640,28623,25851,25686,24859,Upgrade
38,Total Debt,11395,9495,9500,7843,6150,3998,3055,2379,4579,5237,Upgrade
39,Net Cash (Debt),-4542,-2009,-2133,254.63,2753,2960,2323,3743,1798,571.06,Upgrade
40,Net Cash Growth,-,-,-,-91.40%,18.54%,-20.92%,29.20%,555.42%,-,-,Upgrade
41,Net Cash Per Share,-2.78,-1.23,-1.30,0.16,1.68,1.81,1.42,2.29,1.10,-,Upgrade
42,Filing Date Shares Outstanding,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,Upgrade
43,Total Common Shares Outstanding,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,Upgrade
44,Working Capital,6481,7553,8469,7531,7047,6101,5182,4793,3362,3358,Upgrade
45,Book Value Per Share,5.88,6.28,6.37,6.41,6.48,8.19,7.85,7.47,6.88,6.85,Upgrade
46,Tangible Book Value,9586,10247,10389,10450,10564,13373,12805,12189,11231,11181,Upgrade
47,Tangible Book Value Per Share,5.86,6.27,6.35,6.39,6.46,8.18,7.83,7.45,6.87,6.84,Upgrade
48,Land,-,2798,-,2796,-,1840,-,1828,-,1802,Upgrade
49,Machinery,-,9036,-,6879,-,6178,-,5779,-,5603,Upgrade
50,Construction In Progress,-,2474,-,2312,-,1034,-,471.99,-,608.32,Upgrade
51,Leasehold Improvements,-,57.78,-,40.6,-,40.31,-,34.05,-,30.46,Upgrade
