,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
31,Long-Term Unearned Revenue,166.85,175.37,200.94,192.42,174.92,209.46,136.09,140.38,144.67,148.96,Upgrade
32,Long-Term Deferred Tax Liabilities,152.85,154.98,155.22,159.22,162.74,167.22,175.69,176.18,171.18,175.21,Upgrade
33,Other Long-Term Liabilities,584.64,1014,457.45,477.5,591.91,602.53,1098,1177,1014,1028,Upgrade
34,Total Liabilities,21611,24787,16081,15753,16439,16590,15987,17617,17135,19349,Upgrade
35,Common Stock,24.18,24.18,24.18,24.18,24.18,24.18,24.18,24.18,24.18,24.18,Upgrade
36,Additional Paid-In Capital,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,Upgrade
37,Retained Earnings,12632,12604,13552,13401,13409,12952,12503,11752,10610,9891,Upgrade
38,Comprehensive Income & Other,1772,1772,1823,1823,1840,1840,1851,1851,1857,1857,Upgrade
39,Total Common Equity,15495,15466,16465,16315,16340,15884,15446,14694,13559,12840,Upgrade
40,Minority Interest,317.23,319.63,280.14,275.27,223.89,184.67,172.29,128.85,139.81,136.03,Upgrade
41,Shareholders' Equity,15812,15786,16745,16590,16564,16068,15618,14823,13698,12976,Upgrade
42,Total Liabilities & Equity,37423,40573,32827,32344,33003,32658,31604,32440,30833,32324,Upgrade
43,Total Debt,14495,17720,9539,8456,9109,9476,8604,10037,11048,12356,Upgrade
44,Net Cash (Debt),-13864,-16532,-8539,-7429,-6485,-7155,-6323,-7622,-9072,-10507,Upgrade
45,Net Cash Per Share,-4.72,-5.63,-2.91,-2.53,-2.21,-2.44,-2.15,-2.59,-3.09,-3.58,Upgrade
46,Filing Date Shares Outstanding,2938,2938,2938,2938,2938,2938,2938,2938,2938,2938,Upgrade
47,Total Common Shares Outstanding,2938,2938,2938,2938,2938,2938,2938,2938,2938,2938,Upgrade
48,Working Capital,7739,8513,5184,3352,4971,3671,4615,2555,2423,2370,Upgrade
49,Book Value Per Share,5.27,5.26,5.60,5.55,5.56,5.41,5.26,5.00,4.61,4.37,Upgrade
50,Tangible Book Value,13849,13813,14557,14531,14682,14204,13754,12992,12456,11715,Upgrade
51,Tangible Book Value Per Share,4.71,4.70,4.95,4.95,5.00,4.83,4.68,4.42,4.24,3.99,Upgrade
52,Buildings,-,9332,-,9184,-,8868,-,8661,-,7996,Upgrade
53,Machinery,-,9274,-,9190,-,8830,-,8626,-,8305,Upgrade
54,Construction In Progress,-,368.49,-,335.65,-,434.11,-,278.94,-,862.83,Upgrade
