,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
19,Current Portion of Long-Term Debt,249.61,282.24,266.35,198.95,182.3,242.05,280.54,233.26,244.24,143.7,Upgrade
20,Current Portion of Leases,2.26,0.34,0.34,0.33,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,55.64,50.97,52.51,27.79,21.35,22.82,22.26,21.79,19.9,19.72,Upgrade
22,Current Unearned Revenue,-,8.58,-,21.06,-,23.11,-,8.22,-,7.27,Upgrade
23,Other Current Liabilities,90.45,49.46,99.22,121.29,78.32,69.36,124.34,79.92,76.64,56.76,Upgrade
24,Total Current Liabilities,429.49,475.13,422.94,415.82,286.82,418.98,433.48,393.94,350.28,298.84,Upgrade
25,Long-Term Debt,57.75,60.5,110.21,254.27,263.48,197.42,207.6,218.89,225.72,231.55,Upgrade
26,Long-Term Leases,40.93,0.33,0.51,0.68,-,-,-,-,-,-,Upgrade
27,Long-Term Deferred Tax Liabilities,102.97,101.24,113.14,124.76,170.14,181.34,193.25,191.79,184.03,181.16,Upgrade
28,Total Liabilities,631.14,637.19,646.79,795.53,720.43,797.73,834.33,804.62,760.03,711.55,Upgrade
29,Common Stock,146.68,146.68,146.68,146.68,146.68,146.68,97.79,97.79,97.79,97.79,Upgrade
30,Additional Paid-In Capital,256.12,256.12,256.12,256.12,256.12,256.12,258.3,258.3,258.3,258.3,Upgrade
31,Retained Earnings,877.16,889.17,945.24,959.23,977.2,1044,1060,1066,1090,1097,Upgrade
32,Comprehensive Income & Other,88.4,61.11,58.86,115.7,79.8,231.15,191.6,167.75,114.98,67.5,Upgrade
33,Total Common Equity,1368,1353,1407,1478,1460,1678,1608,1589,1561,1521,Upgrade
34,Minority Interest,-11.46,-11.49,-10.46,-10.48,-6.03,-5.61,-3.05,-2.98,-2.78,-5.03,Upgrade
35,Shareholders' Equity,1357,1342,1396,1467,1454,1672,1604,1586,1559,1516,Upgrade
36,Total Liabilities & Equity,1988,1979,2043,2263,2174,2470,2439,2391,2319,2227,Upgrade
37,Total Debt,350.54,367.08,377.4,477.47,445.78,460.74,488.14,485.46,469.96,422.97,Upgrade
38,Net Cash (Debt),-317.2,-323.1,-335.19,-452.11,-421.12,-416.59,-468.81,-464.88,-450.25,-402.66,Upgrade
39,Net Cash Per Share,-0.22,-0.22,-0.23,-0.31,-0.29,-0.34,-0.46,-0.48,-0.46,-0.41,Upgrade
40,Filing Date Shares Outstanding,1467,1467,1467,1467,1467,1467,977.88,977.88,977.88,977.88,Upgrade
41,Total Common Shares Outstanding,1467,1467,1467,1467,1467,1467,977.88,977.88,977.88,977.88,Upgrade
42,Working Capital,320.95,378.52,351,718.18,515.32,493.97,481.1,487.23,478.77,481.79,Upgrade
43,Book Value Per Share,0.93,0.92,0.96,1.01,1.00,1.14,1.64,1.63,1.60,1.56,Upgrade
44,Tangible Book Value,1368,1353,1407,1478,1460,1678,1608,1589,1561,1521,Upgrade
45,Tangible Book Value Per Share,0.93,0.92,0.96,1.01,1.00,1.14,1.64,1.63,1.60,1.56,Upgrade
46,Land,-,-,-,-,-,-,-,177.54,-,210.43,Upgrade
47,Buildings,-,165.74,-,176.45,-,184.09,-,-,-,-,Upgrade
48,Machinery,-,5.01,-,5.15,-,11.13,-,10.63,-,4.73,Upgrade
49,Leasehold Improvements,-,5.93,-,6.1,-,6.9,-,6.72,-,6.15,Upgrade
