,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
37,Treasury Stock,-0.15,-9.11,-0.31,-3.75,-0.12,-2.9,-3.05,-11.87,-5.26,-8.34,Upgrade
38,Comprehensive Income & Other,-345.54,-335.8,-324.5,-320.19,-314.06,-307.46,-294.53,-276.57,-245.95,-234.33,Upgrade
39,Total Common Equity,1733,1786,1742,1770,1686,1833,1718,1752,1656,1694,Upgrade
40,Minority Interest,-,-,-,-,-,-,-,-,0.49,-,Upgrade
41,Shareholders' Equity,1733,1786,1742,1770,1686,1833,1718,1752,1657,1694,Upgrade
42,Total Liabilities & Equity,2956,3002,3026,3139,2973,3212,2832,2968,2938,2903,Upgrade
43,Total Debt,767.94,681.44,838.26,855.71,818.66,757.62,662.91,726.97,861.55,661.54,Upgrade
44,Net Cash (Debt),-418.48,-402.99,-545.43,-503.13,-472.87,-384.24,-233.69,-364.98,-413.87,-344.67,Upgrade
45,Net Cash Per Share,-0.39,-0.37,-0.50,-0.46,-0.43,-0.35,-0.21,-0.33,-0.37,-0.30,Upgrade
46,Filing Date Shares Outstanding,1086,1086,1091,1091,1094,1094,1097,1099,1108,1109,Upgrade
47,Total Common Shares Outstanding,1086,1086,1091,1091,1094,1094,1097,1099,1108,1109,Upgrade
48,Working Capital,734.82,660.83,585.7,660.57,574.48,693.74,697.92,595.77,452.56,439.29,Upgrade
49,Book Value Per Share,1.60,1.64,1.60,1.62,1.54,1.67,1.57,1.59,1.50,1.53,Upgrade
50,Tangible Book Value,1729,1781,1737,1764,1680,1828,1714,1748,1653,1691,Upgrade
51,Tangible Book Value Per Share,1.59,1.64,1.59,1.62,1.54,1.67,1.56,1.59,1.49,1.52,Upgrade
52,Buildings,-,1028,-,1033,-,1010,-,927.76,-,917.68,Upgrade
53,Machinery,-,459.97,-,436.38,-,417.26,-,373.47,-,357.66,Upgrade
54,Construction In Progress,-,59.13,-,61.01,-,46.36,-,31.39,-,37.24,Upgrade
