,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
25,Total Current Liabilities,3401,3352,3216,3005,2339,2392,2602,383.01,494.99,549.11,Upgrade
26,Long-Term Leases,0.01,0.3,0.57,2.01,3.32,1.53,2.26,3.94,4.01,1.23,Upgrade
27,Long-Term Deferred Tax Liabilities,145.1,171.74,257.07,380.93,501.65,575.66,505.87,-,9.81,23.03,Upgrade
28,Total Liabilities,3546,3524,3474,3388,2844,2970,3110,386.95,508.81,573.36,Upgrade
29,Common Stock,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,262.5,Upgrade
30,Additional Paid-In Capital,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334,Upgrade
31,Retained Earnings,-4234,-3982,-3475,-2814,-1630,-1359,-974.41,-918.31,-946.65,-891.53,Upgrade
32,Comprehensive Income & Other,414.5,418.42,445.44,438.45,389.53,473.55,447.78,425.86,317.55,361.15,Upgrade
33,Total Common Equity,-1223,-966.99,-433.19,221.03,1356,1711,2070,2104,1967,2066,Upgrade
34,Minority Interest,0.48,0.19,1.89,1.54,1.78,2.17,2.67,2.62,2.86,2.75,Upgrade
35,Shareholders' Equity,-1222,-966.8,-431.3,222.57,1357,1713,2073,2107,1970,2069,Upgrade
36,Total Liabilities & Equity,2324,2557,3042,3611,4202,4683,5182,2494,2479,2642,Upgrade
37,Total Debt,1452,1675,1669,1748,1825,1915,1889,241.95,392.01,405.51,Upgrade
38,Net Cash (Debt),-1337,-1556,-1481,-1525,-1562,-1651,-1135,262.8,301.96,164.84,Upgrade
39,Net Cash Growth,-,-,-,-,-,-,-,59.43%,-,-80.10%,Upgrade
40,Net Cash Per Share,-0.25,-0.30,-0.28,-0.29,-0.30,-0.31,-0.22,0.05,0.06,0.03,Upgrade
41,Filing Date Shares Outstanding,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,Upgrade
42,Total Common Shares Outstanding,5250,5250,5250,5250,5250,5250,5250,5250,5250,5250,Upgrade
43,Working Capital,-3243,-3139,-2916,-2656,-1992,-2000,-1562,1093,1085,1089,Upgrade
44,Book Value Per Share,-0.23,-0.18,-0.08,0.04,0.26,0.33,0.39,0.40,0.37,0.39,Upgrade
45,Tangible Book Value,-1267,-1013,-479.89,171.03,1259,1613,1971,2100,1963,2062,Upgrade
46,Tangible Book Value Per Share,-0.24,-0.19,-0.09,0.03,0.24,0.31,0.38,0.40,0.37,0.39,Upgrade
47,Machinery,-,28.91,-,28.53,-,27.3,-,26.68,-,28.11,Upgrade
48,Leasehold Improvements,-,5.5,-,5.41,-,1.54,-,1.3,-,3.66,Upgrade
