,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
19,Current Portion of Long-Term Debt,42139,33365,37048,38383,30401,23186,13413,20158,24430,19140,Upgrade
20,Current Unearned Revenue,763.69,1351,575.86,1233,726.53,1482,907.8,1720,748.02,1309,Upgrade
21,Current Portion of Leases,220.65,307.35,294.38,217.92,126.21,115,224.57,183.17,157.28,210.81,Upgrade
22,Current Income Taxes Payable,916.67,1007,743.75,543.72,527.69,409.82,451.1,1160,663.26,924.15,Upgrade
23,Other Current Liabilities,31911,27796,32777,18997,23062,20393,28058,22848,22189,17593,Upgrade
24,Total Current Liabilities,86269,84062,87933,82883,69766,68059,56839,65065,60136,57661,Upgrade
25,Long-Term Debt,141049,125827,114342,93322,101884,105310,94072,82109,73914,68763,Upgrade
26,Long-Term Leases,2902,2020,1120,1048,874.55,863.24,576.63,892.05,841.77,826.9,Upgrade
27,Long-Term Unearned Revenue,1691,1783,1504,1682,1302,1832,1296,1400,1107,1172,Upgrade
28,Pension & Post-Retirement Benefits,722.74,779.05,783.79,807.75,876.45,913.36,840.28,887.43,284.03,115,Upgrade
29,Long-Term Deferred Tax Liabilities,448.73,431.46,505.67,288.86,344.81,351.73,637.16,608.78,429.09,480.93,Upgrade
30,Other Long-Term Liabilities,3080,2945,3062,2802,2790,2974,2959,2719,-,-,Upgrade
31,Total Liabilities,236162,217849,209250,182834,177838,180304,157220,153682,136711,129020,Upgrade
32,Common Stock,22317,22317,22317,22317,22317,22317,22317,22317,22317,22317,Upgrade
33,Retained Earnings,75677,69464,69161,64563,62956,58802,62191,59039,57067,54156,Upgrade
34,Comprehensive Income & Other,3138,3857,1903,6023,12093,18700,16850,15275,-343.56,2033,Upgrade
35,Total Common Equity,101132,95638,93380,92903,97365,99819,101358,96630,79040,78506,Upgrade
36,Minority Interest,9484,8909,7918,7651,7666,7844,9650,9320,8467,8210,Upgrade
37,Shareholders' Equity,110617,104547,101299,100554,105031,107663,111007,105950,87507,86716,Upgrade
38,Total Liabilities & Equity,346778,322396,310549,283388,282869,287967,268228,259632,224218,215736,Upgrade
39,Total Debt,186310,166860,159448,139586,139537,135726,114238,109294,105256,95174,Upgrade
40,Net Cash (Debt),-176352,-162777,-143033,-131864,-130057,-127792,-109912,-104258,-101091,-90267,Upgrade
41,Net Cash Per Share,-36.66,-33.84,-29.73,-27.41,-27.04,-26.57,-22.85,-21.67,-21.01,-18.76,Upgrade
42,Filing Date Shares Outstanding,4810,4810,4810,4810,4810,4810,4810,4810,4810,4810,Upgrade
43,Total Common Shares Outstanding,4810,4810,4810,4810,4810,4810,4810,4810,4810,4810,Upgrade
44,Working Capital,-23749,-34445,-25586,-32201,-14432,-14102,-10029,-24427,-25798,-28092,Upgrade
45,Book Value Per Share,18.81,17.66,17.20,17.10,17.99,18.50,18.82,17.84,15.27,15.16,Upgrade
46,Tangible Book Value,99019,93485,92622,92281,96733,99155,100602,95884,78280,77732,Upgrade
47,Tangible Book Value Per Share,18.37,17.22,17.04,16.97,17.86,18.36,18.66,17.68,15.11,15.00,Upgrade
48,Buildings,-,49421,-,47295,-,48711,-,45453,-,40194,Upgrade
49,Machinery,-,254267,-,223018,-,228330,-,189590,-,159512,Upgrade
50,Construction In Progress,-,36939,-,33417,-,24833,-,37448,-,26916,Upgrade
