,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
28,Long-Term Deferred Tax Liabilities,23,21.29,23.95,22.76,23.32,22.19,21.28,20.36,54.06,56.2,Upgrade
29,Total Liabilities,1892,1880,1893,1845,2033,2009,1970,1969,2108,1893,Upgrade
30,Common Stock,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,Upgrade
31,Additional Paid-In Capital,1510,1510,1510,1510,1510,1510,1510,1510,1510,1510,Upgrade
32,Retained Earnings,2289,2248,2305,2270,2376,2327,2169,2116,2125,2251,Upgrade
33,Comprehensive Income & Other,-250.51,-250.51,-250.43,-250.43,-250.26,-250.26,-246.57,-246.57,-242.17,-241.7,Upgrade
34,Total Common Equity,3563,3522,3579,3544,3651,3601,3447,3394,3408,3533,Upgrade
35,Shareholders' Equity,3563,3522,3579,3544,3651,3601,3447,3394,3408,3533,Upgrade
36,Total Liabilities & Equity,5455,5401,5472,5390,5684,5610,5417,5362,5516,5426,Upgrade
37,Total Debt,1642,1695,1667,1686,1829,1267,1445,1426,1536,1298,Upgrade
38,Net Cash (Debt),-1053,-1146,-1127,-1149,-1349,-807.33,-885.09,-688.62,-947.45,-833.03,Upgrade
39,Net Cash Per Share,-0.59,-0.64,-0.63,-0.64,-0.75,-0.45,-0.49,-0.38,-0.53,-0.46,Upgrade
40,Filing Date Shares Outstanding,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,Upgrade
41,Total Common Shares Outstanding,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,Upgrade
42,Working Capital,3214,3164,3133,3041,3173,3164,3053,2989,2915,2948,Upgrade
43,Book Value Per Share,1.99,1.97,2.00,1.98,2.04,2.01,1.92,1.89,1.90,1.97,Upgrade
44,Tangible Book Value,3563,3522,3579,3544,3651,3601,3440,3379,3228,3250,Upgrade
45,Tangible Book Value Per Share,1.99,1.97,2.00,1.98,2.04,2.01,1.92,1.89,1.80,1.81,Upgrade
46,Buildings,-,199.17,-,199.17,-,199.17,-,199.17,-,199.17,Upgrade
47,Machinery,-,271.19,-,268.14,-,266.95,-,261.98,-,258.56,Upgrade
48,Construction In Progress,-,1.02,-,3.12,-,0.56,-,1.57,-,1.66,Upgrade
