,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
17,Other Long-Term Assets,-,-,-,-,1470,1003,1337,1073,831.32,613.56,Upgrade
18,Total Assets,81902,80460,83931,75380,72215,68919,61121,54328,48775,42172,Upgrade
19,Accounts Payable,3156,3606,4046,3898,3772,3495,3642,3361,3124,2597,Upgrade
20,Current Portion of Long-Term Debt,1799,1268,4907,4571,587.5,602.53,1113,1282,1147,664.7,Upgrade
21,Current Portion of Leases,10.56,11.73,11.37,8.05,6.01,5.94,2.06,2.65,7.76,2.97,Upgrade
22,Current Income Taxes Payable,127.56,139.69,237.61,188.24,271.63,174.5,203.7,139.03,156.96,112.02,Upgrade
23,Current Unearned Revenue,77.4,71.34,63.07,56.4,55.04,57.07,73.62,62.15,48.92,27.52,Upgrade
24,Other Current Liabilities,1420,1351,1966,1632,2887,4683,2008,840.44,1515,473.82,Upgrade
25,Total Current Liabilities,6591,6448,11231,10354,7580,9018,7043,5688,5999,3878,Upgrade
26,Long-Term Debt,26327,25754,23814,17496,18858,13139,11534,8595,7200,5493,Upgrade
27,Long-Term Leases,23.44,26.19,31.85,20.03,4.8,4.81,3.94,0.4,8.98,3.05,Upgrade
28,Long-Term Unearned Revenue,218.1,220.65,115.73,97.83,-,-,-,-,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,238.07,259.45,237.27,240.11,189.19,100,10.9,67.69,10.66,35,Upgrade
30,Other Long-Term Liabilities,-,-,219.86,-,-,-,-,-,-,-,Upgrade
31,Total Liabilities,33397,32708,35649,28207,26632,22262,18592,14350,13219,9409,Upgrade
32,Common Stock,14.22,14.41,14.41,14.41,14.41,14.53,14.53,14.35,14.35,14.35,Upgrade
33,Additional Paid-In Capital,-,16.16,16.16,16.16,31.62,671.28,671.28,-,-,-,Upgrade
34,Retained Earnings,45784,45025,44379,43231,41793,42879,38911,36488,32339,29926,Upgrade
35,Treasury Stock,-,-17.23,-,-,-,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,1299,1277,1364,1600,1649,1705,1620,2062,1903,1913,Upgrade
37,Total Common Equity,47098,46316,45774,44862,43489,45270,41216,38565,34256,31853,Upgrade
38,Minority Interest,1407,1437,2508,2310,2094,1388,1313,1412,1300,909.44,Upgrade
39,Shareholders' Equity,48505,47753,48282,47172,45583,46657,42529,39977,35556,32762,Upgrade
40,Total Liabilities & Equity,81902,80460,83931,75380,72215,68919,61121,54328,48775,42172,Upgrade
41,Total Debt,28159,27059,28764,22095,19456,13752,12653,9880,8364,6164,Upgrade
42,Net Cash (Debt),-24540,-23345,-19075,-16526,-12691,-9965,-8191,-5708,-3577,-2246,Upgrade
43,Net Cash Per Share,-14.08,-12.88,-10.52,-9.12,-6.95,-,-4.30,-,-1.88,-1.18,Upgrade
44,Filing Date Shares Outstanding,1792,1810,1813,1813,1826,1827,1827,1805,1805,1805,Upgrade
45,Total Common Shares Outstanding,1792,1810,1813,1813,1826,1827,1827,1805,1805,1805,Upgrade
46,Working Capital,1643,1675,2799,-989.92,2660,4216,1337,718.23,465.74,1586,Upgrade
47,Book Value Per Share,26.28,25.59,25.25,24.74,23.82,24.78,22.56,21.37,18.98,17.65,Upgrade
48,Tangible Book Value,26739,26464,27080,28038,27936,35263,33418,32199,29346,27935,Upgrade
49,Tangible Book Value Per Share,14.92,14.62,14.94,15.47,15.30,19.30,18.29,17.84,16.26,15.48,Upgrade
50,Machinery,-,4495,-,3193,-,1566,-,3277,-,2633,Upgrade
51,Construction In Progress,-,3568,-,1751,-,341.8,-,1189,-,397.7,Upgrade
