,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
17,Total Assets,20269,19705,21440,20748,20322,19202,19658,17739,17176,7870,Upgrade
18,Accounts Payable,3037,3351,3459,3714,3750,3529,4234,2552,1918,1866,Upgrade
19,Accrued Expenses,-,92.71,-,176.06,-,169.82,-,105.73,-,59.65,Upgrade
20,Current Portion of Leases,27.47,34.19,38.89,37.44,36.05,50.66,25.42,20.33,25.77,32.03,Upgrade
21,Current Income Taxes Payable,111.58,88.87,79.56,63.4,29.3,40.83,6.92,50.28,38.75,27.82,Upgrade
22,Current Unearned Revenue,604.14,554.68,497.12,495.07,315.67,260.68,214.82,190.54,160.09,171.28,Upgrade
23,Other Current Liabilities,1090,904.43,1136,951.43,1098,771.56,871.46,482.44,536.94,453.61,Upgrade
24,Total Current Liabilities,4870,5025,5210,5437,5229,4822,5352,3401,2680,2610,Upgrade
25,Long-Term Leases,40.58,47.98,49.34,40.36,52.19,84.76,42.4,17.41,21.44,37.73,Upgrade
26,Long-Term Deferred Tax Liabilities,108.58,114.3,118.64,122.82,116.11,116.48,114.23,39.32,37.33,19.83,Upgrade
27,Other Long-Term Liabilities,-,-,-,-,6.42,106.36,100.89,-,-,-,Upgrade
28,Total Liabilities,5019,5188,5378,5601,5404,5130,5610,3458,2739,2667,Upgrade
29,Common Stock,142.78,142.78,119.24,119.13,119.12,119.1,118.88,118.86,118.56,106.11,Upgrade
30,Additional Paid-In Capital,51462,51375,43845,43734,43675,43500,43399,43281,43195,22345,Upgrade
31,Retained Earnings,702.2,-11.97,-440.33,-841.83,-1192,-1309,-1219,-985.65,-1026,-1297,Upgrade
32,Treasury Stock,-39.17,-101.95,-10.99,-70.48,-11.55,-23.52,-32.6,-22.27,-5.36,-13.04,Upgrade
33,Comprehensive Income & Other,-36992,-36859,-27424,-27767,-27646,-28188,-28192,-28090,-27815,-15872,Upgrade
34,Total Common Equity,15276,14544,16089,15174,14944,14098,14074,14302,14468,5269,Upgrade
35,Minority Interest,-26.47,-26.61,-26.99,-26.37,-25.84,-26.19,-25.56,-20.35,-30.03,-66.63,Upgrade
36,Shareholders' Equity,15249,14518,16062,15147,14918,14072,14048,14282,14438,5203,Upgrade
37,Total Liabilities & Equity,20269,19705,21440,20748,20322,19202,19658,17739,17176,7870,Upgrade
38,Total Debt,68.05,82.17,88.23,77.8,88.23,135.41,67.83,37.74,47.2,69.76,Upgrade
39,Net Cash (Debt),7666,9471,12018,10839,11167,10412,11215,11599,12220,2928,Upgrade
40,Net Cash Growth,-36.21%,-12.62%,7.62%,4.10%,-0.43%,-10.23%,-8.22%,296.18%,354.75%,823.32%,Upgrade
41,Net Cash Per Share,0.48,0.65,0.89,0.80,0.83,0.77,0.83,0.86,0.93,0.24,Upgrade
42,Filing Date Shares Outstanding,16065,14575,13513,13497,13509,13487,13478,13453,13038,12027,Upgrade
43,Total Common Shares Outstanding,16065,14575,13513,13497,13509,13487,13478,13453,13038,12027,Upgrade
44,Working Capital,7044,8487,10472,9476,9346,8743,9274,10799,11667,2403,Upgrade
45,Book Value Per Share,0.95,1.00,1.19,1.12,1.11,1.05,1.04,1.06,1.11,0.44,Upgrade
46,Tangible Book Value,14181,13441,14977,14054,13816,12961,12893,14244,14409,5210,Upgrade
47,Tangible Book Value Per Share,0.88,0.92,1.11,1.04,1.02,0.96,0.96,1.06,1.11,0.43,Upgrade
48,Machinery,-,81.91,-,71.45,-,74.8,-,78.58,-,75.12,Upgrade
49,Leasehold Improvements,-,24.88,-,25.09,-,25.34,-,16.11,-,15.06,Upgrade
