,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
29,Total Liabilities,9078,8934,9198,9806,12145,5686,4550,4426,4186,4156,Upgrade
30,Common Stock,107.89,107.89,107.89,101.89,101.79,99.52,99.29,99.25,99.16,91.38,Upgrade
31,Additional Paid-In Capital,669.89,714.32,726.03,1.49,96.23,344.55,492.1,790.55,963.41,39.04,Upgrade
32,Retained Earnings,4164,4191,4089,4050,3879,3536,2907,2371,1921,1619,Upgrade
33,Comprehensive Income & Other,121.92,139.39,125.33,121.2,213.74,-33.64,-31.39,-33.67,-34.23,-37.58,Upgrade
34,Total Common Equity,5063,5152,5049,4275,4291,3947,3467,3227,2949,1712,Upgrade
35,Minority Interest,121.32,133.89,131.05,158.75,172.86,169.97,142.01,117.91,83.46,57.76,Upgrade
36,Shareholders' Equity,5185,5286,5180,4434,4464,4117,3609,3345,3033,1769,Upgrade
37,Total Liabilities & Equity,14262,14220,14378,14239,16609,9803,8159,7770,7218,5925,Upgrade
38,Total Debt,4470,5042,5521,5644,5547,2592,2126,2215,2318,1928,Upgrade
39,Net Cash (Debt),-1673,-2118,-2267,-3296,-2050,30.12,661.06,323.22,63.94,-804.26,Upgrade
40,Net Cash Growth,-,-,-,-,-,-90.68%,933.87%,-,-,-,Upgrade
41,Net Cash Per Share,-1.24,-1.57,-1.69,-2.57,-1.60,0.02,0.52,0.26,0.05,-0.69,Upgrade
42,Filing Date Shares Outstanding,1346,1346,1346,1277,1275,1248,1245,1245,1244,1158,Upgrade
43,Total Common Shares Outstanding,1346,1346,1346,1277,1275,1248,1245,1245,1244,1158,Upgrade
44,Working Capital,174.66,1925,1976,1015,778.94,1474,2021,2049,1798,604.74,Upgrade
45,Book Value Per Share,3.76,3.83,3.75,3.35,3.36,3.16,2.78,2.59,2.37,1.48,Upgrade
46,Tangible Book Value,1067,914.4,695.57,-206.59,-281.73,3222,3178,3165,2885,1646,Upgrade
47,Tangible Book Value Per Share,0.79,0.68,0.52,-0.16,-0.22,2.58,2.55,2.54,2.32,1.42,Upgrade
48,Buildings,-,1033,-,1034,-,655.45,-,519.1,-,519.1,Upgrade
49,Machinery,-,856.1,-,830.69,-,693.91,-,571.65,-,472.12,Upgrade
50,Construction In Progress,-,3.05,-,5.89,-,11.29,-,20.91,-,24.06,Upgrade
51,Leasehold Improvements,-,616.14,-,611.18,-,543.29,-,422.53,-,339.75,Upgrade
