,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
28,Long-Term Deferred Tax Liabilities,11.53,11.53,12.06,12.06,12.19,13.34,11.76,11.76,12.53,12.53,Upgrade
29,Total Liabilities,810.85,983.59,814.64,1379,1287,2088,1182,1870,1040,1505,Upgrade
30,Common Stock,58.47,58.47,58.47,58.47,58.47,58.47,58.47,58.47,58.47,58.47,Upgrade
31,Additional Paid-In Capital,433.16,433.16,433.16,433.16,433.16,433.16,433.16,433.16,433.16,433.16,Upgrade
32,Retained Earnings,364.53,373.57,501.33,484.93,629.03,594.96,581.78,558.02,585.66,565.15,Upgrade
33,Comprehensive Income & Other,-257.92,-254.46,-232.51,-224.88,-223.57,-214.43,-219.3,-220.1,-223.32,-223.2,Upgrade
34,Total Common Equity,598.24,610.74,760.46,751.68,897.1,872.16,854.12,829.56,853.97,833.58,Upgrade
35,Minority Interest,-134.81,-126.79,-96.9,-89.13,-46,-39.25,-29.99,-28.77,11.25,12.6,Upgrade
36,Shareholders' Equity,463.43,483.95,663.56,662.55,851.1,832.91,824.12,800.79,865.22,846.18,Upgrade
37,Total Liabilities & Equity,1274,1468,1478,2042,2138,2921,2006,2670,1906,2352,Upgrade
38,Total Debt,690.27,854.53,691.41,1237,1175,1974,1090,1739,954.97,1420,Upgrade
39,Net Cash (Debt),-568.41,-800.97,-593.5,-965.59,-1049,-1865,-989.96,-1665,-749.42,-1209,Upgrade
40,Net Cash Per Share,-0.97,-1.37,-1.01,-1.65,-1.79,-3.19,-1.69,-2.85,-1.28,-2.07,Upgrade
41,Filing Date Shares Outstanding,584.73,584.73,584.73,584.73,584.73,584.73,584.73,584.73,584.73,584.73,Upgrade
42,Total Common Shares Outstanding,584.73,584.73,584.73,584.73,584.73,584.73,584.73,584.73,584.73,584.73,Upgrade
43,Working Capital,118.92,131.86,280.62,254.17,272.93,222.17,-239.08,-266.76,-301.5,-326.77,Upgrade
44,Book Value Per Share,1.02,1.04,1.30,1.29,1.53,1.49,1.46,1.42,1.46,1.43,Upgrade
45,Tangible Book Value,596,608.5,758.22,749.44,894.86,869.92,851.88,827.32,851.73,831.34,Upgrade
46,Tangible Book Value Per Share,1.02,1.04,1.30,1.28,1.53,1.49,1.46,1.41,1.46,1.42,Upgrade
47,Land,-,11.28,-,12.06,-,39.58,-,39.73,-,37.58,Upgrade
48,Buildings,-,24.51,-,26.18,-,-,-,-,-,-,Upgrade
49,Machinery,-,54.74,-,56.26,-,58.42,-,56.07,-,52.18,Upgrade
