,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
25,Long-Term Debt,851.04,1273,1047,987.75,757.26,1383,1313,1754,1024,918.48,Upgrade
26,Long-Term Leases,104.16,125.98,102.92,108.87,90.79,111.36,120.69,91.79,94.56,85.32,Upgrade
27,Long-Term Deferred Tax Liabilities,25.9,26.26,32.42,33.61,39.56,42.04,46.41,43.42,44.13,61.1,Upgrade
28,Other Long-Term Liabilities,11.23,8.54,8.37,9.15,9.77,10.7,11.36,8.53,6.45,12.62,Upgrade
29,Total Liabilities,2283,2220,2341,2375,2366,2459,2384,2855,2629,3234,Upgrade
30,Common Stock,986.6,986.6,986.6,986.6,986.6,986.6,986.6,986.6,986.6,986.6,Upgrade
31,Retained Earnings,6891,7303,7374,7354,7232,7135,6812,6703,7230,7383,Upgrade
32,Comprehensive Income & Other,428.28,786.06,732.16,959.63,1253,1826,1884,1590,1291,1591,Upgrade
33,Total Common Equity,8306,9075,9093,9300,9471,9948,9682,9280,9508,9961,Upgrade
34,Minority Interest,3544,3834,3837,3917,4011,4190,4043,3926,4020,4219,Upgrade
35,Shareholders' Equity,11850,12910,12930,13217,13482,14137,13725,13206,13529,14180,Upgrade
36,Total Liabilities & Equity,14133,15130,15271,15592,15848,16597,16109,16061,16158,17415,Upgrade
37,Total Debt,1901,1814,1969,1964,1978,1986,1903,2368,2081,2113,Upgrade
38,Net Cash (Debt),-1270,-1055,-948.07,-787.05,-699.8,-468.16,-350.82,-252.14,-386.48,-571.26,Upgrade
39,Net Cash Per Share,-2.58,-2.14,-1.92,-1.60,-1.42,-0.95,-0.71,-0.51,-,-1.16,Upgrade
40,Filing Date Shares Outstanding,493.15,493.15,493.15,493.15,493.15,493.15,493.15,493.15,493.15,493.15,Upgrade
41,Total Common Shares Outstanding,493.15,493.15,493.15,493.15,493.15,493.15,493.15,493.15,493.15,493.15,Upgrade
42,Working Capital,-335.4,251.73,159.36,176.16,36.94,857.62,944.35,1506,683.85,694.38,Upgrade
43,Book Value Per Share,16.84,18.40,18.44,18.86,19.21,20.17,19.63,18.82,19.28,20.20,Upgrade
44,Tangible Book Value,8285,9054,9072,9279,9450,9927,9661,9259,9487,9940,Upgrade
45,Tangible Book Value Per Share,16.80,18.36,18.40,18.82,19.16,20.13,19.59,18.77,19.24,20.16,Upgrade
46,Land,-,1026,-,1033,-,1037,-,-,1072,-,Upgrade
47,Machinery,-,54.88,-,54.03,-,53.61,-,-,50.56,-,Upgrade
48,Construction In Progress,-,3.79,-,6.7,-,4.02,-,-,0.51,-,Upgrade
49,Leasehold Improvements,-,554.81,-,530.27,-,523.85,-,-,580.31,-,Upgrade
