,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
37,Comprehensive Income & Other,-698.96,-683.08,-783.05,-683.01,-673.77,-584.11,-765.87,-674.58,-982.77,-839.34,Upgrade
38,Total Common Equity,1450,1411,1287,1357,535.15,604.84,698.41,749.9,4347,4427,Upgrade
39,Minority Interest,200.36,215.24,279.59,272.52,93.3,96.14,58.69,60.26,145.32,144.26,Upgrade
40,Shareholders' Equity,1650,1626,1566,1629,628.45,700.98,757.09,810.16,4493,4571,Upgrade
41,Total Liabilities & Equity,5180,5087,5010,5221,4573,5236,5690,5473,8996,8657,Upgrade
42,Total Debt,2793,2732,2585,2722,3127,3600,3769,3531,3338,3021,Upgrade
43,Net Cash (Debt),-2278,-2331,-2230,-2168,-2778,-3351,-3271,-2818,-2472,-2259,Upgrade
44,Net Cash Per Share,-0.10,-0.10,-0.10,-0.17,-0.21,-0.26,-0.25,-0.22,-0.19,-0.17,Upgrade
45,Filing Date Shares Outstanding,22736,22736,22736,22736,12986,12986,12986,12986,12986,12986,Upgrade
46,Total Common Shares Outstanding,22736,22736,22736,22736,12986,12986,12986,12986,12986,12986,Upgrade
47,Working Capital,-1190,-1021,-1165,-1103,-2550,-2865,-2943,-2692,-1129,-1048,Upgrade
48,Book Value Per Share,0.06,0.06,0.06,0.06,0.04,0.05,0.05,0.06,0.33,0.34,Upgrade
49,Tangible Book Value,314.76,264.18,110.21,170.05,-157.89,-63.84,32.77,69.71,1745,1789,Upgrade
50,Tangible Book Value Per Share,0.01,0.01,0.00,0.01,-0.01,-0.00,0.00,0.01,0.13,0.14,Upgrade
51,Buildings,-,121.69,-,109.49,-,115,-,104.35,-,88.5,Upgrade
52,Machinery,-,253.53,-,224.98,-,205.79,-,198.53,-,163.49,Upgrade
53,Construction In Progress,-,103.95,-,140.13,-,103.89,-,103.95,-,74.55,Upgrade
54,Leasehold Improvements,-,0.84,-,3.05,-,3.46,-,3.42,-,3.39,Upgrade
