,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
29,Total Liabilities,13503,12993,13755,11612,10653,10792,10911,12026,12111,13689,Upgrade
30,Common Stock,260.41,260.41,262.9,262.9,262.9,262.9,262.84,262.84,262.78,262.78,Upgrade
31,Additional Paid-In Capital,9742,9742,9956,11008,11008,12059,12050,12670,12661,12661,Upgrade
32,Retained Earnings,6238,5228,8596,6933,5826,4316,3271,2310,1856,1433,Upgrade
33,Treasury Stock,-31.23,-,-,-,-,-,-,-,-,-,Upgrade
34,Comprehensive Income & Other,-2403,-2400,-2392,-2402,-2382,-2403,-2340,-2336,-2317,-2320,Upgrade
35,Total Common Equity,13807,12831,16424,15802,14715,14234,13244,12907,12463,12037,Upgrade
36,Minority Interest,5.42,5.42,5.77,5.78,5.79,5.91,6.8,8.62,17.58,17.58,Upgrade
37,Shareholders' Equity,13812,12836,16429,15808,14720,14240,13251,12916,12480,12054,Upgrade
38,Total Liabilities & Equity,27315,25829,30185,27420,25373,25032,24161,24941,24591,25743,Upgrade
39,Total Debt,527.75,3098,3532,4203,4705,4935,5056,6212,5931,5965,Upgrade
40,Net Cash (Debt),4295,570.87,-463.03,-823.12,-1408,-1672,-3058,-3042,-3368,-2551,Upgrade
41,Net Cash Per Share,0.17,0.02,-0.02,-0.03,-0.05,-0.06,-0.12,-0.12,-0.13,-0.10,Upgrade
42,Filing Date Shares Outstanding,25949,26041,26290,26290,26290,26290,26290,26284,26278,26278,Upgrade
43,Total Common Shares Outstanding,25949,26041,26290,26290,26290,26290,26284,26284,26278,26278,Upgrade
44,Working Capital,2002,2672,2195,2031,2514,2575,1508,1939,1335,581.08,Upgrade
45,Book Value Per Share,0.53,0.49,0.62,0.60,0.56,0.54,0.50,0.49,0.47,0.46,Upgrade
46,Tangible Book Value,12355,11211,12278,11478,9587,8895,7731,7206,6584,5937,Upgrade
47,Tangible Book Value Per Share,0.48,0.43,0.47,0.44,0.36,0.34,0.29,0.27,0.25,0.23,Upgrade
48,Land,-,15.84,-,15.84,-,15.84,-,15.84,-,15.84,Upgrade
49,Buildings,-,2.95,-,2.95,-,7.13,-,6.99,-,3.81,Upgrade
50,Machinery,-,1168,-,1018,-,866.39,-,765.95,-,700.78,Upgrade
51,Construction In Progress,-,197.53,-,380.29,-,252.19,-,299.71,-,384.29,Upgrade
52,Leasehold Improvements,-,21.29,-,21.59,-,28.29,-,27.4,-,5.51,Upgrade
