,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
29,Common Stock,120.88,120.88,120.88,120.88,120.88,120.88,120.88,120.88,120.88,120.88,Upgrade
30,Additional Paid-In Capital,963.55,963.55,963.55,963.55,963.55,963.55,963.55,963.55,963.55,963.55,Upgrade
31,Retained Earnings,-1044,-968.02,-827.11,-771.12,-543.99,-496.62,-372.15,-339.8,-204.11,-129.5,Upgrade
32,Comprehensive Income & Other,-80.81,-84.5,-82.96,-71.48,-89.09,-40.93,-43.89,-18.99,-65.02,-97.33,Upgrade
33,Total Common Equity,-40.2,31.92,174.36,241.84,451.35,546.88,668.39,725.65,815.3,857.61,Upgrade
34,Minority Interest,0.92,0.84,-0.62,-0.39,0.37,-,-,-,-,-,Upgrade
35,Shareholders' Equity,-39.29,32.76,173.74,241.44,451.72,546.88,668.39,725.65,815.3,857.61,Upgrade
36,Total Liabilities & Equity,812.56,555.88,713.97,776.15,894.16,1018,1140,1166,1211,1238,Upgrade
37,Total Debt,368.1,361,378.82,371.2,309.37,367.23,370.84,347.08,273.01,251.49,Upgrade
38,Net Cash (Debt),-342.91,-319.97,-303.35,-298.25,-283.87,-276.04,-240.88,-234.3,-176.41,-163.76,Upgrade
39,Net Cash Per Share,-0.06,-0.05,-0.05,-0.05,-0.05,-0.05,-0.04,-,-0.03,-,Upgrade
40,Filing Date Shares Outstanding,6044,6044,6044,6044,6044,6044,6044,6044,6044,6044,Upgrade
41,Total Common Shares Outstanding,6044,6044,6044,6044,6044,6044,6044,6044,6044,6044,Upgrade
42,Working Capital,-239.24,-184.81,32.85,14.27,162.94,264.25,234.32,265.42,125.86,149.24,Upgrade
43,Book Value Per Share,-0.01,0.01,0.03,0.04,0.07,0.09,0.11,0.12,0.13,0.14,Upgrade
44,Tangible Book Value,-40.2,31.92,174.36,241.84,451.35,546.88,668.39,725.65,815.3,857.61,Upgrade
45,Tangible Book Value Per Share,-0.01,0.01,0.03,0.04,0.07,0.09,0.11,0.12,0.13,0.14,Upgrade
46,Machinery,-,11.59,-,12.71,-,12.22,-,11.6,-,22.56,Upgrade
47,Leasehold Improvements,-,67.49,-,72.79,-,81.88,-,79.51,-,101.23,Upgrade
