,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
20,Accrued Expenses,184.62,3278,-,4327,351.34,2829,7.26,1409,9.16,1313,Upgrade
21,Short-Term Debt,150.28,62.54,46,83.8,186.84,199.2,244.66,220.87,150.04,233.75,Upgrade
22,Current Portion of Long-Term Debt,2870,3263,2897,2233,3135,3676,5357,3942,3478,1948,Upgrade
23,Current Portion of Leases,743.12,927.1,1258,1196,1301,1377,1146,1013,973.79,961.59,Upgrade
24,Current Income Taxes Payable,709.25,363.63,318.15,492.54,846.8,752.2,605.03,435.72,404.58,411.33,Upgrade
25,Current Unearned Revenue,-,174.04,-,221.69,-,-,-,-,-,-,Upgrade
26,Other Current Liabilities,4618,2276,4753,2059,7585,2731,4194,2825,3497,2153,Upgrade
27,Total Current Liabilities,13973,14655,13418,15145,19352,17841,16917,14909,12159,10981,Upgrade
28,Long-Term Debt,6175,5506,5544,6796,7561,2467,3904,5303,5588,6398,Upgrade
29,Long-Term Leases,1265,1101,1499,1453,2079,2385,3175,3178,2414,2546,Upgrade
30,Long-Term Deferred Tax Liabilities,546.76,731.73,683.38,614.21,659.37,406.07,784.5,744.47,659.69,656.21,Upgrade
31,Other Long-Term Liabilities,-,-,-,24.1,537.42,176.78,231.73,142.38,139.69,1425,Upgrade
32,Total Liabilities,21980,22014,21200,24084,30243,23326,25156,24420,21098,22129,Upgrade
33,Common Stock,903.72,903.72,903.72,903.71,903.69,903.66,902.01,898.6,896.99,858.1,Upgrade
34,Additional Paid-In Capital,4074,4074,4074,4074,4074,4073,4037,3963,3927,3236,Upgrade
35,Retained Earnings,10577,17974,13559,18083,17259,16072,25328,22653,21044,20518,Upgrade
36,Comprehensive Income & Other,755.78,-5366,-,-4631,-4000,-4.59,-148.94,-31.2,-1579,-1599,Upgrade
37,Total Common Equity,16310,17586,18537,18429,18236,21044,30118,27483,24289,23013,Upgrade
38,Minority Interest,2279,2521,2697,2821,3216,3793,5195,4997,3700,4061,Upgrade
39,Shareholders' Equity,18589,20107,21234,21250,21452,24837,35313,32480,27989,27074,Upgrade
40,Total Liabilities & Equity,40569,42121,42434,45334,51694,48162,60469,56900,49086,49204,Upgrade
41,Total Debt,11203,10859,11243,11762,14263,10105,13827,13657,12604,12087,Upgrade
42,Net Cash (Debt),-5384,-1778,-3484,-246.3,-4941,2701,-5415,-2918,-6136,-4055,Upgrade
43,Net Cash Per Share,-2.91,-,-1.93,-,-2.73,1.49,-3.00,-,-3.49,-2.36,Upgrade
44,Filing Date Shares Outstanding,1807,1807,1807,1807,1807,1807,1804,1797,1793,1716,Upgrade
45,Total Common Shares Outstanding,1807,1807,1807,1807,1807,1807,1804,1797,1793,1716,Upgrade
46,Working Capital,6506,4696,7381,8756,8834,9174,5906,6823,4515,6018,Upgrade
47,Book Value Per Share,8.60,9.30,10.26,10.20,10.09,11.64,16.70,15.29,13.55,13.41,Upgrade
48,Tangible Book Value,10559,11801,12643,12573,11916,16741,25217,22711,19647,18248,Upgrade
49,Tangible Book Value Per Share,5.41,6.10,6.99,6.96,6.59,9.26,13.98,12.64,10.96,10.63,Upgrade
50,Land,-,1914,-,1876,-,1862,-,4914,-,4761,Upgrade
51,Buildings,-,3202,-,3007,-,2707,-,2532,-,2198,Upgrade
52,Machinery,-,2945,-,4315,-,4027,-,5854,-,5449,Upgrade
53,Construction In Progress,-,124.02,-,366.85,-,352.65,-,771.44,-,797.26,Upgrade
54,Leasehold Improvements,-,766.63,-,710.05,-,633.76,-,1350,-,1133,Upgrade
