,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
39,Net Cash (Debt),-7159,-7774,-7972,-7362,-7330,-7072,-4502,-4858,-3293,-3882,Upgrade
40,Net Cash Per Share,-11.13,-12.03,-12.39,-11.43,-11.38,-10.96,-6.97,-7.51,-5.09,-6.00,Upgrade
41,Filing Date Shares Outstanding,645.56,645.56,645.56,645.56,645.21,645.21,645.12,644.43,644.14,643.33,Upgrade
42,Total Common Shares Outstanding,645.56,645.56,645.56,645.56,645.21,645.21,645.12,644.43,644.14,643.33,Upgrade
43,Working Capital,-3489,-3308,1053,724.54,1201,-1308,2095,1691,2644,1995,Upgrade
44,Book Value Per Share,10.01,9.75,10.32,9.51,9.49,9.12,9.91,9.63,9.12,8.70,Upgrade
45,Tangible Book Value,-6758,-7108,-6911,-7182,-7051,-7159,-3502,-4026,-3118,-3485,Upgrade
46,Tangible Book Value Per Share,-10.47,-11.01,-10.70,-11.12,-10.93,-11.10,-5.43,-6.25,-4.84,-5.42,Upgrade
47,Buildings,-,275.6,-,275.6,-,275.57,-,275.57,-,275.57,Upgrade
48,Machinery,-,560.76,-,535.85,-,559.78,-,491.65,-,454.83,Upgrade
49,Construction In Progress,-,31.6,-,26.56,-,23.76,-,28.66,-,16.59,Upgrade
50,Leasehold Improvements,-,134.71,-,126.83,-,117.19,-,112.23,-,108.89,Upgrade
