,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
39,Net Cash (Debt),15.1,19.7,17.62,29.64,0.35,-12.16,13.18,7.63,48.66,69.8,Upgrade
40,Net Cash Growth,-14.29%,-33.53%,4960.99%,-,-97.36%,-,-72.91%,-89.07%,-19.80%,40.64%,Upgrade
41,Net Cash Per Share,0.05,0.06,0.05,0.09,0.00,-0.04,0.04,0.02,0.15,0.22,Upgrade
42,Filing Date Shares Outstanding,324.93,324.93,321.41,320.38,320.35,320.35,319.62,319.49,318.62,318.22,Upgrade
43,Total Common Shares Outstanding,324.93,324.93,321.41,320.38,320.35,320.35,319.62,319.49,318.62,318.22,Upgrade
44,Working Capital,24.11,26.52,25.02,25.41,4.15,12.27,19.1,28.82,26.82,58.61,Upgrade
45,Book Value Per Share,0.47,0.52,0.56,0.58,0.39,0.42,0.39,0.39,0.36,0.38,Upgrade
46,Tangible Book Value,127.97,142.05,151.43,153.36,85.18,90.39,85.51,84.72,107.23,115.08,Upgrade
47,Tangible Book Value Per Share,0.39,0.44,0.47,0.48,0.27,0.28,0.27,0.27,0.34,0.36,Upgrade
48,Machinery,-,5.7,-,12.47,-,18.47,-,16.53,-,3.88,Upgrade
49,Leasehold Improvements,-,4.24,-,4.47,-,6,-,3.98,-,3.85,Upgrade
