,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
29,Long-Term Deferred Tax Liabilities,14.77,13.14,11.55,11.15,13.79,13.9,15.38,15.83,13.78,14.27,Upgrade
30,Total Liabilities,1990,1975,1992,2320,2022,1917,1938,2137,2261,3005,Upgrade
31,Common Stock,551.38,551.38,551.38,551.38,551.38,551.38,551.38,551.38,551.38,551.38,Upgrade
32,Additional Paid-In Capital,4467,4467,4467,4467,4467,4467,4467,4467,4467,4467,Upgrade
33,Retained Earnings,-139,-5.89,135.25,159.02,164.47,80.86,54.99,21.7,-23.58,22.47,Upgrade
34,Comprehensive Income & Other,-3783,-3782,-3731,-3783,-3728,-3733,-3732,-3738,-3738,-3742,Upgrade
35,Total Common Equity,1097,1230,1422,1394,1455,1367,1341,1302,1257,1299,Upgrade
36,Minority Interest,102.89,80.78,91.44,93.37,163.75,150.81,150.84,119.5,150.15,143.8,Upgrade
37,Shareholders' Equity,1200,1311,1514,1487,1619,1517,1492,1421,1407,1443,Upgrade
38,Total Liabilities & Equity,3190,3286,3506,3807,3641,3435,3430,3558,3668,4448,Upgrade
39,Total Debt,1300,1366,1254,1278,1136,1122,1101,1213,1244,1562,Upgrade
40,Net Cash (Debt),-1295,-1355,-1230,-1200,-1072,-992.22,-1027,-1159,-1185,-1525,Upgrade
41,Net Cash Per Share,-0.20,-0.21,-0.19,-0.18,-0.16,-0.15,-0.16,-0.18,-0.18,-0.23,Upgrade
42,Filing Date Shares Outstanding,6546,6546,6546,6546,6546,6546,6546,6546,6546,6546,Upgrade
43,Total Common Shares Outstanding,6546,6546,6546,6546,6546,6546,6546,6546,6546,6546,Upgrade
44,Working Capital,681.35,717.38,911.91,1026,1074,795.83,704.39,799.09,827.37,636.37,Upgrade
45,Book Value Per Share,0.17,0.19,0.22,0.21,0.22,0.21,0.20,0.20,0.19,0.20,Upgrade
46,Tangible Book Value,1063,1196,1388,1360,1415,1326,1301,1261,1216,1258,Upgrade
47,Tangible Book Value Per Share,0.16,0.18,0.21,0.21,0.22,0.20,0.20,0.19,0.19,0.19,Upgrade
48,Buildings,-,172.21,-,171.8,-,171.76,-,169.22,-,169.03,Upgrade
49,Machinery,-,1155,-,1151,-,1135,-,936.3,-,938.29,Upgrade
50,Construction In Progress,-,18.39,-,18.64,-,5.32,-,3.74,-,5.58,Upgrade
