,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
19,Accrued Expenses,160.06,110.76,111.77,128.32,-,91.71,-,51.33,9.42,-,Upgrade
20,Short-Term Debt,1920,7649,6737,13012,5120,5041,2559,2706,1514,1973,Upgrade
21,Current Portion of Long-Term Debt,10661,5033,8347,8386,10361,6417,8028,9568,10691,4541,Upgrade
22,Current Portion of Leases,50.91,49.19,63.72,57.69,50.75,74.57,80.44,81.14,79.9,77.25,Upgrade
23,Current Income Taxes Payable,333.54,359.5,556.65,642.13,668.95,633.87,752.59,748,692.24,368.28,Upgrade
24,Current Unearned Revenue,771.53,834.49,688.46,614.02,665.63,699.42,765.96,745.96,607.69,366.92,Upgrade
25,Other Current Liabilities,1866,1708,1391,1008,1635,1377,2071,941.63,913.49,865.37,Upgrade
26,Total Current Liabilities,16094,16152,18944,24914,19220,15215,14852,15715,15071,8933,Upgrade
27,Long-Term Debt,15073,15088,13822,10885,15944,19744,18017,15303,13527,16954,Upgrade
28,Long-Term Leases,313.68,317.14,283.15,322.46,313.91,535.17,416.06,645.76,602.3,547.09,Upgrade
29,Long-Term Deferred Tax Liabilities,766.97,828.82,1021,971.75,949.65,1055,1064,1047,964.05,903.32,Upgrade
30,Other Long-Term Liabilities,1.55,4.24,681.9,680.96,681.85,344.09,134.25,135.61,138.35,129.03,Upgrade
31,Total Liabilities,32250,32390,34753,37775,37110,36894,34483,32847,30302,27466,Upgrade
32,Common Stock,281.76,281.76,270.59,270.59,266.16,241.96,239.51,239.51,235.07,236.94,Upgrade
33,Additional Paid-In Capital,4880,4880,4712,4712,4627,4651,4584,4584,4486,4535,Upgrade
34,Retained Earnings,-,9410,9527,9568,10074,9891,9302,8590,8492,8495,Upgrade
35,Comprehensive Income & Other,9219,11.41,-602.38,707.62,-159.36,2750,3036,3267,2137,756.1,Upgrade
36,Total Common Equity,14381,14583,13908,15259,14808,17533,17162,16681,15350,14023,Upgrade
37,Minority Interest,306.94,288.18,129.96,389.48,351.34,376.61,351.54,373.33,373.3,290.67,Upgrade
38,Shareholders' Equity,14688,14871,14038,15648,15159,17910,17514,17054,15723,14314,Upgrade
39,Total Liabilities & Equity,46938,47261,48791,53423,52269,54804,51997,49901,46026,41780,Upgrade
40,Total Debt,28020,28136,29253,32663,31789,31812,29100,28304,26414,24092,Upgrade
41,Net Cash (Debt),-24203,-24214,-25180,-26748,-24235,-23123,-20686,-20882,-20060,-18639,Upgrade
42,Net Cash Per Share,-8.59,-8.70,-9.31,-9.94,-9.11,-8.71,-7.85,-7.97,-7.74,-7.15,Upgrade
43,Filing Date Shares Outstanding,2818,2818,2706,2706,2662,2662,2635,2635,2586,2606,Upgrade
44,Total Common Shares Outstanding,2818,2818,2706,2706,2662,2662,2635,2635,2586,2606,Upgrade
45,Working Capital,3498,5135,1928,889.91,7526,12297,12059,8557,7249,11112,Upgrade
46,Book Value Per Share,4.07,4.15,4.07,4.57,4.47,5.50,5.42,5.24,4.87,4.27,Upgrade
47,Tangible Book Value,14313,14515,13839,15190,14739,17465,17094,16613,15282,13955,Upgrade
48,Tangible Book Value Per Share,4.05,4.12,4.04,4.54,4.45,5.47,5.39,5.21,4.85,4.24,Upgrade
49,Construction In Progress,-,1893,-,3292,-,2788,-,1736,-,662.36,Upgrade
50,Leasehold Improvements,-,1605,-,1619,-,1616,-,1625,-,1486,Upgrade
