,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
35,Comprehensive Income & Other,-1008,-951.94,1121,4860,5040,5138,5109,5240,4910,5031,Upgrade
36,Total Common Equity,-497.44,-220.17,2105,6185,8342,8621,9598,9430,9033,9346,Upgrade
37,Minority Interest,3572,3557,3664,3695,3727,3779,3765,3795,4596,3573,Upgrade
38,Shareholders' Equity,3074,3337,5769,9881,12068,12399,13363,13225,13630,12919,Upgrade
39,Total Liabilities & Equity,19868,22932,24091,22776,25621,26343,25032,25422,29273,26455,Upgrade
40,Total Debt,11546,11807,11727,6867,8119,8109,7705,8853,11690,9167,Upgrade
41,Net Cash (Debt),-10073,-9336,-9151,-4933,-3891,-4762,-3663,-4534,-8698,-5680,Upgrade
42,Net Cash Per Share,-13.46,-12.48,-12.23,-6.59,-5.20,-6.36,-4.90,-6.06,-11.62,-7.59,Upgrade
43,Filing Date Shares Outstanding,748.37,748.37,748.37,748.37,748.37,748.37,748.37,748.37,748.37,748.37,Upgrade
44,Total Common Shares Outstanding,748.37,748.37,748.37,748.37,748.37,748.37,748.37,748.37,748.37,748.37,Upgrade
45,Working Capital,6983,6883,3403,6350,4743,5539,9379,9011,5300,2345,Upgrade
46,Book Value Per Share,-0.66,-0.29,0.03,0.76,3.65,4.03,5.33,5.10,4.99,5.41,Upgrade
47,Tangible Book Value,-509.47,-236.21,2085,6161,8313,8587,9560,9388,8985,9293,Upgrade
48,Tangible Book Value Per Share,-0.68,-0.32,0.00,0.73,3.61,3.98,5.28,5.05,4.93,5.34,Upgrade
49,Land,-,-,-,-,-,-,-,1289,-,1798,Upgrade
50,Buildings,-,25.45,-,905.01,-,905.04,-,905.04,-,1962,Upgrade
51,Machinery,-,201.41,-,199.74,-,186.4,-,49.01,-,704.06,Upgrade
52,Construction In Progress,-,454.36,-,247.73,-,55.26,-,13.36,-,35.15,Upgrade
