,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
32,Comprehensive Income & Other,-32.55,-22.62,-50.91,-18.03,-30.25,38.54,74.45,89.19,-8.42,24.26,Upgrade
33,Total Common Equity,1357,1381,1305,1318,1314,1386,1372,1398,1221,1259,Upgrade
34,Minority Interest,2.37,3.7,4.53,4.58,3.58,3.49,0.01,0.01,0.01,0.01,Upgrade
35,Shareholders' Equity,1360,1384,1310,1323,1317,1390,1372,1398,1221,1259,Upgrade
36,Total Liabilities & Equity,2728,2621,2913,2941,2919,2800,2790,2488,2257,2329,Upgrade
37,Total Debt,234.88,234.09,296.65,349.73,408.06,380.77,172.89,160.01,187.35,231.82,Upgrade
38,Net Cash (Debt),-17.77,-7.39,-28.4,-41.96,-1.62,-33.04,232.88,431.19,212.21,200.21,Upgrade
39,Net Cash Growth,-,-,-,-,-,-,9.74%,115.37%,13.67%,-11.59%,Upgrade
40,Net Cash Per Share,-0.02,-0.01,-0.03,-0.05,-0.00,-0.04,0.28,0.51,0.25,0.24,Upgrade
41,Filing Date Shares Outstanding,842.57,842.54,842.54,842.54,842.54,842.54,840.63,839.74,839.74,839.74,Upgrade
42,Total Common Shares Outstanding,842.57,842.54,842.54,842.54,842.54,842.54,840.63,839.74,839.74,839.74,Upgrade
43,Working Capital,520.6,531.39,426,486.94,522.57,594.08,711.58,791.65,626.94,724.72,Upgrade
44,Book Value Per Share,1.61,1.64,1.55,1.56,1.56,1.65,1.63,1.67,1.45,1.50,Upgrade
45,Tangible Book Value,929.18,1209,892.99,1180,950.99,1249,1336,1362,1184,1222,Upgrade
46,Tangible Book Value Per Share,1.10,1.44,1.06,1.40,1.13,1.48,1.59,1.62,1.41,1.46,Upgrade
47,Buildings,-,30.15,-,25.97,-,25.49,-,25.31,-,-,Upgrade
48,Machinery,-,856.35,-,840.31,-,834.17,-,773.72,-,686,Upgrade
49,Leasehold Improvements,-,100.18,-,133.4,-,138.08,-,127.18,-,108.75,Upgrade
