,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
15,Other Intangible Assets,710,798.99,943.89,1171,1214,1308,1902,1814,1812,1530,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,61.98,102.9,48,48,48,218,Upgrade
17,Long-Term Deferred Tax Assets,35880,33483,31434,33402,31367,27092,13814,12237,10619,8585,Upgrade
18,Other Long-Term Assets,23149,22731,26427,29393,30117,34200,36290,35443,30748,29895,Upgrade
19,Total Assets,961970,977854,1069971,1090167,1143129,1176555,1205453,1108405,996401,960649,Upgrade
20,Accounts Payable,136749,135316,122492,122296,135298,135224,130648,123298,92348,82951,Upgrade
21,Accrued Expenses,44950,35876,33873,22643,16837,12898,9036,12876,20111,10416,Upgrade
22,Short-Term Debt,5835,7406,7811,10617,14420,14860,16819,13163,38462,38458,Upgrade
23,Current Portion of Long-Term Debt,187659,173793,232613,242859,245451,220287,74143,78444,102161,97275,Upgrade
24,Current Portion of Leases,150.31,141.31,141.26,130.61,169.62,197.84,206.46,212.05,216.3,176.5,Upgrade
25,Current Income Taxes Payable,71909,70889,63717,61790,58947,53455,49180,47286,39094,37323,Upgrade
26,Current Unearned Revenue,186079,194810,292625,318846,343958,341867,319733,273760,243380,240818,Upgrade
27,Other Current Liabilities,163342,161015,157551,156097,160757,159123,155194,134877,108485,113463,Upgrade
28,Total Current Liabilities,796673,779246,910824,935278,975838,937912,754961,683915,644257,620881,Upgrade
29,Long-Term Debt,83931,96634,72144,44943,36467,86558,212568,211831,179710,186542,Upgrade
30,Long-Term Leases,479.63,430.31,476.64,516.05,527.33,535.31,445.35,447.79,483.66,436.85,Upgrade
31,Long-Term Deferred Tax Liabilities,12536,15594,19229,22959,24200,26564,28891,33879,37629,38535,Upgrade
32,Other Long-Term Liabilities,2092,2164,65.27,67.95,65.27,311.91,255.84,501.09,441.52,160.09,Upgrade
33,Total Liabilities,895712,894068,1002739,1003765,1037097,1051881,997122,930575,862521,846555,Upgrade
34,Common Stock,754.65,734.21,466.03,466.03,466.03,429.11,401.92,400.94,400.49,382.34,Upgrade
35,Additional Paid-In Capital,15571,15078,-,7482,7482,3857,-,6960,6921,5438,Upgrade
36,Retained Earnings,3853,18801,12281,27648,37303,56063,108507,97201,76139,65180,Upgrade
37,Comprehensive Income & Other,27784,27816,30181,22873,22062,22120,19479,21065,14367,14862,Upgrade
38,Total Common Equity,47963,62429,42929,58468,67313,82469,128388,125628,97828,85863,Upgrade
39,Minority Interest,18295,21357,24303,27934,38719,42205,79944,52203,36052,28231,Upgrade
40,Shareholders' Equity,66258,83786,67232,86403,106032,124674,208331,177830,133880,114094,Upgrade
41,Total Liabilities & Equity,961970,977854,1069971,1090167,1143129,1176555,1205453,1108405,996401,960649,Upgrade
42,Total Debt,278055,278405,313187,299066,297035,322438,304182,304099,321033,322888,Upgrade
43,Net Cash (Debt),-270969,-270721,-304642,-286355,-283264,-307079,-200419,-201929,-235448,-244745,Upgrade
44,Net Cash Per Share,-32.46,-46.85,-56.70,-53.30,-53.02,-65.78,-43.38,-43.73,-51.31,-55.63,Upgrade
45,Filing Date Shares Outstanding,8620,8396,5449,5449,5449,4997,4675,4663,4656,4452,Upgrade
46,Total Common Shares Outstanding,8620,8396,5449,5449,5449,4997,4675,4663,4656,4452,Upgrade
47,Working Capital,-49233,-20742,-81600,-96069,-89562,-24590,155297,151023,110905,103799,Upgrade
48,Book Value Per Share,5.56,7.44,7.88,10.73,12.35,16.50,27.46,26.94,20.84,18.66,Upgrade
49,Tangible Book Value,45102,59479,39060,54373,62702,77765,118498,116493,88696,78195,Upgrade
50,Tangible Book Value Per Share,5.23,7.08,7.17,9.98,11.51,15.56,25.35,24.98,18.88,16.94,Upgrade
51,Buildings,79031,80114,80711,81732,87114,87206,86779,73456,52936,52929,Upgrade
52,Machinery,963.2,994.84,1114,1095,1127,1147,1143,1076,806.17,787.57,Upgrade
53,Construction In Progress,10566,10928,12635,12491,11488,11981,9128,14548,23937,18120,Upgrade
54,Leasehold Improvements,884.73,864.84,827.91,822.2,798.33,772.19,716.77,644.58,606.38,574.7,Upgrade
