,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
21,Current Portion of Long-Term Debt,2179,2242,210.02,503.49,348.08,106.6,304.28,24.94,570.51,263.96,Upgrade
22,Current Portion of Leases,29.15,25.91,37.52,32.67,33.73,28.18,47.25,37.47,17.35,30.08,Upgrade
23,Current Income Taxes Payable,85.05,76.52,123.75,144.01,94.13,194.16,32.11,131.76,44.81,51.23,Upgrade
24,Current Unearned Revenue,5313,4442,4361,3816,4069,2419,2486,2438,2848,2871,Upgrade
25,Other Current Liabilities,2170,785.79,2133,729.37,1821,626.29,1827,479.3,1437,496.09,Upgrade
26,Total Current Liabilities,15381,14017,11377,10536,10164,8511,8888,7651,7606,7398,Upgrade
27,Long-Term Debt,899.45,385.04,1709,1497,1397,1435,259.62,271,283.18,544.14,Upgrade
28,Long-Term Leases,111.59,125.62,115.25,116.25,109.45,80.72,84.85,132.68,70.57,65.58,Upgrade
29,Long-Term Unearned Revenue,304.18,310.75,305.36,300.57,285.78,280.21,277.98,282.02,253.87,235.86,Upgrade
30,Long-Term Deferred Tax Liabilities,346.91,257.79,125.01,119.13,118.4,96.06,213.61,175.34,210.46,199.64,Upgrade
31,Other Long-Term Liabilities,182.35,112.84,132.69,105.32,121.05,117.65,73.42,86.86,93.51,67.88,Upgrade
32,Total Liabilities,17230,15214,13776,12687,12200,10525,9802,8603,8522,8516,Upgrade
33,Common Stock,18.52,18.52,18.52,18.52,18.52,18.52,18.47,18.38,18.37,18.37,Upgrade
34,Additional Paid-In Capital,1830,1788,1788,1745,1745,1698,1682,1607,1606,1571,Upgrade
35,Retained Earnings,6940,6893,6344,6207,5781,5702,5201,5054,5715,5862,Upgrade
36,Comprehensive Income & Other,2145,2533,1266,1172,852.37,824.88,710.99,600.68,-338.37,-315.59,Upgrade
37,Total Common Equity,10933,11232,9416,9142,8397,8243,7613,7280,7001,7136,Upgrade
38,Minority Interest,1516,1141,392.61,385.74,281.74,256.26,212.93,191.28,236.23,248.4,Upgrade
39,Shareholders' Equity,12449,12374,9808,9528,8679,8500,7826,7471,7237,7385,Upgrade
40,Total Liabilities & Equity,29679,27587,23585,22214,20879,19025,17628,16075,15759,15900,Upgrade
41,Total Debt,3219,2778,2755,2150,2224,1951,1416,1134,1288,1090,Upgrade
42,Net Cash (Debt),6439,4255,3972,3113,3381,1275,1777,1514,2026,1448,Upgrade
43,Net Cash Growth,62.12%,36.69%,17.49%,144.18%,90.29%,-15.81%,-12.31%,4.60%,36.89%,-14.91%,Upgrade
44,Net Cash Per Share,2.97,1.97,1.84,1.46,1.57,0.63,0.90,0.77,1.02,0.73,Upgrade
45,Filing Date Shares Outstanding,2028,2028,2028,2028,2028,2028,2022,2011,2010,2010,Upgrade
46,Total Common Shares Outstanding,2028,2028,2028,2028,2028,2028,2022,2011,2010,2010,Upgrade
47,Working Capital,7497,7098,6533,6119,5224,5072,3778,3577,3378,3721,Upgrade
48,Book Value Per Share,5.39,5.54,4.64,4.51,4.14,4.07,3.77,3.62,3.48,3.55,Upgrade
49,Tangible Book Value,10416,10721,9019,8749,7977,7849,7178,6860,6533,6684,Upgrade
50,Tangible Book Value Per Share,5.14,5.29,4.45,4.31,3.93,3.87,3.55,3.41,3.25,3.32,Upgrade
51,Buildings,-,3161,-,3020,-,2530,-,2412,-,2321,Upgrade
52,Machinery,-,3344,-,3109,-,2834,-,2606,-,2324,Upgrade
53,Construction In Progress,-,606.58,-,327.32,-,775.86,-,366.94,-,425.15,Upgrade
54,Leasehold Improvements,-,0.57,-,0.3,-,0.3,-,0.31,-,0.32,Upgrade
55,Order Backlog,29351,-,20602,-,17346,-,-,-,-,-,Upgrade
