,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
16,Total Assets,567.72,605.07,609.26,767.6,840.31,971.33,912.88,757.54,730.47,714.86,Upgrade
17,Accounts Payable,10.32,26.77,6.36,46.55,11.77,45.57,3.68,4.94,4.73,5.69,Upgrade
18,Accrued Expenses,10.33,13.2,23.41,12.74,11.84,29.52,11.73,23.99,24.43,35.12,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,-,0.01,-,Upgrade
20,Current Portion of Leases,6.75,7.82,6.08,7.01,6.88,6.75,5.38,6.03,4.89,2.48,Upgrade
21,Current Income Taxes Payable,15.79,18.61,19.29,21.17,21.35,23.81,-,-,-,-,Upgrade
22,Current Unearned Revenue,2.18,2.54,1,0.98,0.58,1.25,1.09,0.81,0.37,0.03,Upgrade
23,Other Current Liabilities,57.08,33.46,38.4,182.55,219.85,155.08,126.23,57.07,42.47,24.56,Upgrade
24,Total Current Liabilities,102.44,102.39,94.52,271.01,272.26,261.99,148.11,92.83,76.89,67.89,Upgrade
25,Long-Term Leases,7.36,10.18,13.3,24.86,25.04,25.53,14.55,17.21,14.93,5.31,Upgrade
26,Long-Term Deferred Tax Liabilities,0.68,0.73,0.78,0.83,0.97,0.97,-,-,-,-,Upgrade
27,Total Liabilities,110.48,113.3,108.6,296.69,298.27,288.49,162.66,110.04,91.82,73.2,Upgrade
28,Common Stock,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,Upgrade
29,Additional Paid-In Capital,984.64,984.64,984.64,984.64,984.64,984.64,984.64,984.64,984.64,984.64,Upgrade
30,Retained Earnings,-511.3,-487.04,-453.55,-493.55,-484.45,-387.43,-331.53,-392.69,-359.05,-405.85,Upgrade
31,Comprehensive Income & Other,-21.89,-11.9,-36.59,-12.07,26.14,47.61,47.2,38.26,-3.66,56.92,Upgrade
32,Total Common Equity,457.75,492.01,500.8,485.33,532.64,651.12,706.61,636.52,628.23,642.01,Upgrade
33,Minority Interest,-0.51,-0.25,-0.15,-14.42,9.4,31.73,43.61,10.99,10.42,-0.35,Upgrade
34,Shareholders' Equity,457.24,491.76,500.65,470.91,542.03,682.84,750.22,647.5,638.65,641.66,Upgrade
35,Total Liabilities & Equity,567.72,605.07,609.26,767.6,840.31,971.33,912.88,757.54,730.47,714.86,Upgrade
36,Total Debt,14.11,18,19.38,31.87,31.92,32.28,19.93,23.24,19.83,7.79,Upgrade
37,Net Cash (Debt),133.11,156.08,128.96,141.58,170.53,226.98,539.26,172.21,210.17,296.85,Upgrade
38,Net Cash Growth,3.21%,10.24%,-24.38%,-37.63%,-68.38%,31.81%,156.59%,-41.99%,-28.58%,-26.23%,Upgrade
39,Net Cash Per Share,0.03,0.03,0.03,0.03,0.03,0.05,0.11,0.03,0.04,0.06,Upgrade
40,Filing Date Shares Outstanding,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,Upgrade
41,Total Common Shares Outstanding,5042,5042,5042,5042,5042,5042,5042,5042,5042,5042,Upgrade
42,Working Capital,243.39,253.03,234.55,205.12,234.07,313.84,595.44,239.64,291.65,344.73,Upgrade
43,Book Value Per Share,0.09,0.10,0.10,0.10,0.11,0.13,0.14,0.13,0.12,0.13,Upgrade
44,Tangible Book Value,434.16,468.06,476.5,456.79,503.88,621.59,659.36,588.95,584.11,641.39,Upgrade
45,Tangible Book Value Per Share,0.09,0.09,0.09,0.09,0.10,0.12,0.13,0.12,0.12,0.13,Upgrade
46,Machinery,-,49.51,-,79.85,-,78.94,-,53.62,-,49.4,Upgrade
47,Construction In Progress,-,0.82,-,4.01,-,6.36,-,-,-,-,Upgrade
48,Leasehold Improvements,-,14.13,-,14.16,-,12,-,8.95,-,5.51,Upgrade
