,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
31,Retained Earnings,10613,10671,10969,11235,11518,12182,12220,11918,11891,11969,Upgrade
32,Comprehensive Income & Other,486.14,486.14,486.14,486.14,494.75,512.93,527.63,563.37,564.12,564.12,Upgrade
33,Total Common Equity,11110,11169,11466,11733,12024,12707,12760,12493,12466,12545,Upgrade
34,Minority Interest,2610,2616,2643,2646,2633,2728,2720,2616,6266,6084,Upgrade
35,Shareholders' Equity,13721,13785,14109,14379,14657,15435,15479,15109,18733,18629,Upgrade
36,Total Liabilities & Equity,55081,56354,55968,57386,57319,61073,64768,67515,85062,82166,Upgrade
37,Total Debt,22134,22176,21522,21251,20687,20946,22120,23522,27638,27448,Upgrade
38,Net Cash (Debt),-21923,-22024,-21395,-21062,-20297,-20389,-20420,-21877,-25472,-26664,Upgrade
39,Net Cash Per Share,-4.93,-4.96,-4.81,-4.74,-4.57,-4.59,-4.59,-4.92,-5.73,-6.00,Upgrade
40,Filing Date Shares Outstanding,4444,4444,4444,4444,4444,4444,4444,4444,4444,4444,Upgrade
41,Total Common Shares Outstanding,4444,4444,4444,4444,4444,4444,4444,4444,4444,4444,Upgrade
42,Working Capital,-224.42,67.17,2143,-98.47,7125,5504,8935,7693,12833,13962,Upgrade
43,Book Value Per Share,2.50,2.51,2.58,2.64,2.71,2.86,2.87,2.81,2.80,2.82,Upgrade
44,Tangible Book Value,11110,11160,11466,11723,12024,12695,12760,12481,12466,12531,Upgrade
45,Tangible Book Value Per Share,2.50,2.51,2.58,2.64,2.71,2.86,2.87,2.81,2.80,2.82,Upgrade
46,Buildings,-,1686,-,1478,-,1480,-,1442,-,895.27,Upgrade
47,Machinery,-,89.37,-,89.38,-,99.46,-,101.08,-,115.14,Upgrade
48,Construction In Progress,-,1520,-,1062,-,918.51,-,762.02,-,1023,Upgrade
49,Leasehold Improvements,-,139.05,-,137.11,-,122.71,-,110.53,-,127.63,Upgrade
