,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
16,Long-Term Deferred Charges,235.53,240.84,216.33,200.56,198.26,188.52,149.65,145.81,134.33,124.66,Upgrade
17,Other Long-Term Assets,10.22,10.62,7.4,7.68,13.66,64.35,57.74,54.58,20.65,50.35,Upgrade
18,Total Assets,2966,2828,2829,2712,2794,2863,2618,2421,1858,2078,Upgrade
19,Accounts Payable,11.79,10.58,8.05,10.66,8.15,4.47,4.29,44.09,5.52,53.14,Upgrade
20,Accrued Expenses,424.2,390.07,379,308.41,377.5,354.81,306.4,284.87,283.7,355.49,Upgrade
21,Current Portion of Long-Term Debt,237.71,235.86,89.89,105.05,111.35,153.37,185.93,200.75,210.38,19.25,Upgrade
22,Current Portion of Leases,1.7,1.7,1.23,2.57,2.55,2.55,2.39,2.26,1.99,0.17,Upgrade
23,Current Income Taxes Payable,93.57,88.97,77.54,36.98,63.9,64.91,43.63,6.12,3.15,23.72,Upgrade
24,Other Current Liabilities,55.25,83.56,69.32,97.26,57.73,109.49,101.46,67.94,14.11,57.33,Upgrade
25,Total Current Liabilities,824.2,810.74,625.03,560.92,621.17,689.59,644.09,606.03,518.84,509.09,Upgrade
26,Long-Term Debt,68.83,36.06,354.97,382.12,397.29,406.49,369.8,354.6,143.18,340.91,Upgrade
27,Long-Term Leases,18.99,20.4,-,-,1.34,2.78,3.99,5.16,5.81,8.97,Upgrade
28,Long-Term Deferred Tax Liabilities,38.3,36.58,41.07,37.99,31.6,30.31,23.05,29.36,18.5,21.83,Upgrade
29,Total Liabilities,950.33,903.78,1021,981.03,1051,1129,1041,995.15,686.34,880.8,Upgrade
30,Common Stock,56.75,56.76,57.06,57.16,57.42,57.56,57.67,57.69,57.79,57.79,Upgrade
31,Additional Paid-In Capital,73.28,73.28,73.28,73.29,73.29,73.29,73.3,71.11,71.11,71.11,Upgrade
32,Retained Earnings,2069,1936,1864,1711,1656,1554,1397,1266,1098,1077,Upgrade
33,Comprehensive Income & Other,-183.21,-141.93,-186.78,-109.83,-43.94,49.17,49.36,31.49,-55.87,-8.33,Upgrade
34,Shareholders' Equity,2015,1924,1808,1731,1743,1734,1577,1426,1172,1197,Upgrade
35,Total Liabilities & Equity,2966,2828,2829,2712,2794,2863,2618,2421,1858,2078,Upgrade
36,Total Debt,327.22,294.02,446.09,489.73,512.52,565.19,562.1,562.77,361.37,369.3,Upgrade
37,Net Cash (Debt),273.39,221,64.09,53.76,128.63,106.17,95.67,37.02,30.98,114.63,Upgrade
38,Net Cash Growth,326.55%,311.11%,-50.17%,-49.36%,34.45%,186.75%,208.79%,-67.70%,-73.91%,-5.85%,Upgrade
39,Net Cash Per Share,0.46,0.37,0.11,0.09,0.21,0.18,0.16,0.06,0.05,0.19,Upgrade
40,Filing Date Shares Outstanding,567.54,567.59,570.58,571.6,574.17,575.56,576.72,576.9,577.94,577.94,Upgrade
41,Total Common Shares Outstanding,567.54,567.59,570.58,571.6,574.17,575.56,576.72,576.9,577.94,577.94,Upgrade
42,Working Capital,563.43,434.53,712.21,653.06,703.43,857.81,765.98,726.83,565.77,758.4,Upgrade
43,Book Value Per Share,3.55,3.39,3.17,3.03,3.04,3.01,2.74,2.47,2.03,2.07,Upgrade
44,Tangible Book Value,1124,1039,956.16,880.75,918.4,1080,1025,945.18,854.94,906.6,Upgrade
45,Tangible Book Value Per Share,1.98,1.83,1.68,1.54,1.60,1.88,1.78,1.64,1.48,1.57,Upgrade
46,Buildings,113.49,116.63,112.3,117.71,121.82,127.06,124.57,122.98,113.79,116.6,Upgrade
47,Machinery,283.71,284.4,274.82,287.48,187.91,166.53,153.35,148.18,128.83,125.28,Upgrade
48,Construction In Progress,138.75,140.49,123.31,126.38,198.11,173.95,128.78,100.34,35.36,14.65,Upgrade
