,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
24,Other Long-Term Liabilities,0.27,0.26,0.26,0.26,0.26,0.26,-,-,-,-,Upgrade
25,Total Liabilities,217.68,209.84,159.38,175.63,150.92,230.41,150.16,213.4,244,188.9,Upgrade
26,Common Stock,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,Upgrade
27,Additional Paid-In Capital,320.48,320.48,320.48,320.48,-,320.48,320.48,320.48,320.48,320.48,Upgrade
28,Retained Earnings,-1308,-1311,63.06,-1174,-,-1101,-1068,-1077,-1021,-1018,Upgrade
29,Comprehensive Income & Other,-45.8,-45.78,-1283,-41.91,-820.38,-38.22,-35.21,-34.67,-51.59,-52.44,Upgrade
30,Total Common Equity,435.78,432.7,569.85,573.73,648.99,650.95,686.87,678.04,717.41,718.93,Upgrade
31,Minority Interest,-11.09,-9.85,-1.16,-0.38,1.19,1.92,3.21,6.69,91.49,88.59,Upgrade
32,Shareholders' Equity,424.69,422.85,568.69,573.35,650.18,652.87,690.08,684.73,808.9,807.51,Upgrade
33,Total Liabilities & Equity,642.37,632.69,728.07,748.98,801.1,883.28,840.24,898.13,1053,996.41,Upgrade
34,Total Debt,27.28,7.5,7.64,6.5,1.3,3.51,3.21,2.83,0.6,6.24,Upgrade
35,Net Cash (Debt),-2.83,-3.22,20.07,0.26,97.64,3.77,159.3,-0.29,50.86,1.52,Upgrade
36,Net Cash Growth,-,-,-79.44%,-93.16%,-38.71%,-,213.24%,-,2626.86%,-98.97%,Upgrade
37,Net Cash Per Share,-0.00,-0.00,0.01,0.00,0.07,-,0.11,-,0.03,-,Upgrade
38,Filing Date Shares Outstanding,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,Upgrade
39,Total Common Shares Outstanding,1469,1469,1469,1469,1469,1469,1469,1469,1469,1469,Upgrade
40,Working Capital,-58,79,180.02,178.34,221.94,224.58,188.92,171.01,274.05,356.45,Upgrade
41,Book Value Per Share,0.30,0.29,0.39,0.39,0.44,0.44,0.47,0.46,0.49,0.49,Upgrade
42,Tangible Book Value,435.78,432.7,569.85,573.73,648.99,650.95,686.87,678.04,717.41,718.93,Upgrade
43,Tangible Book Value Per Share,0.30,0.29,0.39,0.39,0.44,0.44,0.47,0.46,0.49,0.49,Upgrade
44,Machinery,-,0.92,-,0.95,-,0.94,-,0.33,-,1.65,Upgrade
45,Construction In Progress,-,-,-,-,-,-,-,48.58,-,48.58,Upgrade
46,Leasehold Improvements,-,0.03,-,0.03,-,0.03,-,0.15,-,0.16,Upgrade
