,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
18,Accrued Expenses,2175,2584,2494,2348,2317,1942,2094,1816,1299,1358,Upgrade
19,Short-Term Debt,24507,24488,22498,15086,15048,15721,13639,5725,10540,11280,Upgrade
20,Current Portion of Long-Term Debt,2658,793.6,1877,4367,10926,7276,6526,4619,6929,10533,Upgrade
21,Current Portion of Leases,662.5,650.2,604.5,602.7,601.8,667.2,709.7,770,802.3,896.8,Upgrade
22,Current Income Taxes Payable,888.3,905,819.7,825.1,982.3,736,935,721.8,722.1,388.6,Upgrade
23,Current Unearned Revenue,2818,2148,2050,2138,1965,2178,2095,1773,1524,1246,Upgrade
24,Other Current Liabilities,23631,24911,23270,24663,21110,19955,16148,12897,11007,9671,Upgrade
25,Total Current Liabilities,58069,57520,54493,51022,54311,49629,43360,29142,33618,35627,Upgrade
26,Long-Term Debt,1298,3342,2049,1488,2477,1789,1099,1799,2397,897.5,Upgrade
27,Long-Term Leases,515.7,617,557.9,563,506.8,527.3,591.3,726,831.2,900.3,Upgrade
28,Long-Term Deferred Tax Liabilities,362.4,348.7,483.5,645.2,862.9,918.2,885,764,552.7,505.1,Upgrade
29,Other Long-Term Liabilities,68.5,71.7,89.6,77.7,78.5,79.8,69.9,70.7,63.1,62.8,Upgrade
30,Total Liabilities,60481,62073,57852,53981,58469,53183,46239,32741,37718,38253,Upgrade
31,Common Stock,9988,9988,10000,10000,10000,10000,10000,10000,10000,10000,Upgrade
32,Additional Paid-In Capital,-,-,-,-,-,898.7,3099,5499,5499,5499,Upgrade
33,Retained Earnings,14065,14531,15194,20643,20741,19307,16180,12599,10387,9355,Upgrade
34,Comprehensive Income & Other,1292,1196,1027,1755,993.5,3414,2901,2669,2077,1490,Upgrade
35,Total Common Equity,25345,25715,26221,32397,31735,33619,32179,30767,27963,26343,Upgrade
36,Minority Interest,1036,1031,970.4,962.4,843.7,935.4,818.7,800.5,693.8,647.5,Upgrade
37,Shareholders' Equity,26381,26746,27192,33360,32578,34555,32998,31568,28657,26991,Upgrade
38,Total Liabilities & Equity,86862,88819,85044,87341,91048,87737,79237,64308,66374,65243,Upgrade
39,Total Debt,29641,29891,27586,22106,29559,25980,22564,13639,21499,24508,Upgrade
40,Net Cash (Debt),-25802,-22196,-21649,-10372,-17424,-11037,-15524,-7350,-13887,-17004,Upgrade
41,Net Cash Per Share,-2.58,-2.22,-2.16,-1.04,-1.74,-1.10,-1.55,-0.74,-1.39,-1.70,Upgrade
42,Filing Date Shares Outstanding,9988,9988,10000,10000,10000,10000,10000,10000,10000,10000,Upgrade
43,Total Common Shares Outstanding,9988,9988,10000,10000,10000,10000,10000,10000,10000,10000,Upgrade
44,Working Capital,19255,21662,21323,26245,27438,28496,26860,26101,23397,19579,Upgrade
45,Book Value Per Share,2.54,2.57,2.62,3.24,3.17,3.36,3.22,3.08,2.80,2.63,Upgrade
46,Tangible Book Value,25337,25690,26175,32331,31648,33510,32046,30609,27549,25904,Upgrade
47,Tangible Book Value Per Share,2.54,2.57,2.62,3.23,3.16,3.35,3.20,3.06,2.75,2.59,Upgrade
48,Land,4143,3843,3747,3912,3671,4342,4232,4161,4023,3874,Upgrade
49,Machinery,4813,4797,4713,4743,4398,4448,4066,3794,3546,3386,Upgrade
50,Construction In Progress,131.9,480,425.8,319.7,240.8,119.2,89.8,64.9,33.4,29.5,Upgrade
51,Leasehold Improvements,4306,4311,4268,4345,3867,4033,3640,3422,3186,2975,Upgrade
