,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
29,Total Current Liabilities,8588,9181,8180,9277,8946,9003,9775,10827,9601,10914,Upgrade
30,Long-Term Debt,1813,1881,1867,1784,1781,1776,1990,2301,2240,1626,Upgrade
31,Long-Term Leases,50.82,57.45,71.28,53.66,68.49,87.21,100.99,50.55,50.72,60.62,Upgrade
32,Long-Term Unearned Revenue,18.29,18.55,21.91,28.34,24.06,18.71,33.5,25.89,37.1,37.03,Upgrade
33,Long-Term Deferred Tax Liabilities,468.49,467.34,573.91,526.7,549.36,537.95,494.03,465.88,356.33,350.26,Upgrade
34,Other Long-Term Liabilities,849.04,828.16,806.98,786.16,765.16,744.16,866.01,586.14,-,-,Upgrade
35,Total Liabilities,11788,12434,11522,12455,12134,12167,13260,14256,12285,12988,Upgrade
36,Common Stock,163.83,163.83,163.83,163.83,142.88,163.82,167.31,167.25,167.14,167.1,Upgrade
37,Additional Paid-In Capital,4140,4140,4140,4140,3976,4139,4655,4652,4646,4644,Upgrade
38,Retained Earnings,654.41,725.66,2603,2617,2577,2510,2713,2492,2174,2035,Upgrade
39,Comprehensive Income & Other,1241,1266,1358,1442,1644,1570,2005,2119,1884,2090,Upgrade
40,Total Common Equity,6199,6295,8265,8362,8341,8383,9541,9430,8871,8936,Upgrade
41,Minority Interest,3923,4071,4019,3951,3904,3901,4439,4335,3636,3627,Upgrade
42,Shareholders' Equity,10123,10366,12284,12312,12244,12284,13980,13765,12507,12563,Upgrade
43,Total Liabilities & Equity,21911,22800,23806,24768,24378,24451,27239,28021,24791,25551,Upgrade
44,Total Debt,4237,3402,3476,3738,3489,3460,3749,4512,4571,5258,Upgrade
45,Net Cash (Debt),-2030,396.6,-1310,394.71,-945.36,294.03,-1141,448.18,-2092,-1522,Upgrade
46,Net Cash Growth,-,0.48%,-,34.24%,-,-34.40%,-,-,-,-,Upgrade
47,Net Cash Per Share,-1.37,0.27,-0.87,0.26,-0.62,0.19,-0.73,0.28,-1.27,-0.92,Upgrade
48,Filing Date Shares Outstanding,1674,1674,1674,1674,1674,1674,1673,1672,1671,1671,Upgrade
49,Total Common Shares Outstanding,1674,1674,1674,1674,1674,1674,1673,1672,1671,1671,Upgrade
50,Working Capital,4300,4571,4593,4335,4158,4144,4228,4340,2894,1903,Upgrade
51,Book Value Per Share,3.70,3.76,4.94,5.00,4.98,5.01,5.70,5.64,5.31,5.35,Upgrade
52,Tangible Book Value,4474,4638,6461,6636,6552,6670,7436,7416,6870,6960,Upgrade
53,Tangible Book Value Per Share,2.67,2.77,3.86,3.96,3.92,3.99,4.44,4.43,4.11,4.17,Upgrade
54,Buildings,-,746.98,-,740.2,-,735.99,-,884.79,-,855.04,Upgrade
55,Machinery,-,345.77,-,493.93,-,508.38,-,633.62,-,577.57,Upgrade
56,Construction In Progress,-,4.52,-,4.56,-,4.11,-,4.1,-,0.85,Upgrade
57,Leasehold Improvements,-,140.1,-,109.33,-,101.82,-,204.39,-,189.41,Upgrade
