,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
19,Accounts Payable,47.5,21.14,28.1,18.05,23.45,21.74,15.19,26.91,28.59,21.55
20,Accrued Expenses,43.32,37.66,24.22,25.18,31.52,28.98,35.78,27.5,7.82,27.38
21,Short-Term Debt,-,0.05,-,0.91,-,2.45,-,3.15,-,30
22,Current Portion of Long-Term Debt,0.52,7.43,22.52,15.41,7.96,7.07,14.05,10,19.87,18.11
23,Current Portion of Leases,9.01,20.82,12.67,22.37,2.83,7.06,11.19,14.78,15.11,20.5
24,Current Income Taxes Payable,0.07,0,7.42,4.25,1.22,6.17,6.91,5.27,5.51,4.93
25,Current Unearned Revenue,11.42,9.46,3.51,5.07,3.68,1.34,3.36,1.31,-,1.24
26,Other Current Liabilities,-,3.88,0.02,6.12,0.02,1.67,1.15,1.15,1.15,46.22
27,Total Current Liabilities,111.85,100.45,98.45,97.36,70.68,76.47,87.63,90.05,78.06,169.92
28,Long-Term Debt,6.1,2.71,-,9.71,20.42,23.18,-,-,-,-
29,Long-Term Leases,-,1.92,-,2.6,0.15,0.62,2.76,7.49,15.23,15.7
30,Long-Term Deferred Tax Liabilities,13.25,12.6,13.85,13.88,25.27,25.27,30.66,30.66,30.23,30.24
31,Other Long-Term Liabilities,-,-,0,-,-,-,-,-,-,-
32,Total Liabilities,131.19,117.68,112.3,123.54,116.52,125.54,121.04,128.2,123.51,215.87
33,Common Stock,12.39,12.39,12.39,12.39,12.39,12.39,12.39,12.39,12.39,12.39
34,Additional Paid-In Capital,116.35,116.35,116.35,116.35,116.35,116.35,116.35,116.35,116.35,116.35
35,Retained Earnings,263.72,273.33,310.98,301.37,318.01,342.35,342.74,304.37,264.43,216.15
36,Comprehensive Income & Other,1.83,-3.34,-6.73,4.37,-6.08,16.89,11.14,8.88,2.64,0.42
37,Total Common Equity,394.29,398.73,432.98,434.48,440.66,487.98,482.62,441.98,395.81,345.3
38,Minority Interest,-,-0.05,-0.05,-0.05,-0.33,-0.06,-0.05,-0.05,-0.05,-0.03
39,Shareholders' Equity,394.29,398.69,432.93,434.42,440.33,487.92,482.56,441.93,395.76,345.27
40,Total Liabilities & Equity,525.48,516.36,545.24,557.97,556.85,613.46,603.6,570.13,519.27,561.14
41,Total Debt,15.63,32.93,35.19,51,31.36,40.37,27.99,35.41,50.21,84.31
42,Net Cash (Debt),48.44,11.36,73.27,10.18,119.53,60.41,189.33,131.77,87.6,11.42
43,Net Cash Growth,-33.90%,11.56%,-38.70%,-83.15%,-36.87%,-54.15%,116.12%,1053.82%,-,-81.48%
44,Net Cash Per Share,0.01,0.00,0.01,0.00,0.02,0.01,0.03,0.02,0.01,0.00
45,Filing Date Shares Outstanding,6195,6195,6195,6195,6195,6195,6195,6195,6195,6195
46,Total Common Shares Outstanding,6195,6195,6195,6195,6195,6195,6195,6195,6195,6195
47,Working Capital,114.55,106.92,181.76,134.91,202.52,291.79,232.44,171.17,136.85,28.56
48,Book Value Per Share,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.07,0.06,0.06
49,Tangible Book Value,394.29,398.73,432.98,434.48,440.66,487.98,482.56,441.92,395.75,345.24
50,Tangible Book Value Per Share,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.07,0.06,0.06
51,Land,-,2.55,-,-,-,-,-,-,-,-
52,Machinery,-,287.91,-,377.3,-,388.32,-,393.97,-,344.43
53,Construction In Progress,-,-,-,6.07,-,-,-,-,-,37.34
54,Leasehold Improvements,-,23.74,-,16.4,-,3.07,-,3.07,-,3.07
