,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
23,Total Current Liabilities,5216,5704,5045,5085,3951,4555.0,4946,4556,4140,3313,Upgrade
24,Long-Term Debt,4013,3114,4337,4288,5325,4248.0,3531,2770,3333,3880,Upgrade
25,Long-Term Leases,6.13,6.41,6.55,6.89,7.65,7.06,4.56,4.23,5.93,6.06,Upgrade
26,Long-Term Unearned Revenue,18.82,18.95,9.94,11.39,12.48,12.63,13.77,13.9,9.51,5.98,Upgrade
27,Long-Term Deferred Tax Liabilities,715.54,735.91,734.95,745.5,751.76,753.67,702.74,593.22,582.06,546.55,Upgrade
28,Total Liabilities,9970,9579,10134,10136,10048,9576.0,9198,7938,8070,7751,Upgrade
29,Common Stock,8.26,8.26,8.26,8.51,8.51,8.47,8.47,8.47,8.43,8.43,Upgrade
30,Additional Paid-In Capital,81.32,81.32,252.45,341.1,416.14,528.13,662.69,817.46,909.34,1029,Upgrade
31,Retained Earnings,4831,5874,4626,5395,4317,4950.0,3832,3949,2774,2906,Upgrade
32,Treasury Stock,-73.23,-73.23,-73.23,-158.93,-75.82,-200.7,-,-,-,-,Upgrade
33,Comprehensive Income & Other,979.17,-90.9,877.67,-77.4,736.81,-67.79,556.18,-76.11,455.39,-52.89,Upgrade
34,Total Common Equity,5827,5800,5691,5508,5402,5218.0,5060,4699,4147,3891,Upgrade
35,Minority Interest,308.33,312.15,319.13,314.73,309.9,310.2,297.63,281.09,301.88,296.54,Upgrade
36,Shareholders' Equity,6135,6112,6011,5823,5712,5528.0,5357,4980,4449,4187,Upgrade
37,Total Liabilities & Equity,16105,15691,16145,15959,15760,15105.0,14555,12918,12518,11939,Upgrade
38,Total Debt,7614,6811,7500,7212,7222,6319.0,5656,5073,5153,5202,Upgrade
39,Net Cash (Debt),-6319,-5832,-6247,-5860,-6052,-5267.0,-4467,-3406,-3840,-3802,Upgrade
40,Net Cash Per Share,-6.52,-6.02,-6.45,-5.96,-6.16,-5.29,-4.45,-3.39,-3.84,-3.81,Upgrade
41,Filing Date Shares Outstanding,969.07,969.07,969.07,969.95,997.21,972.13,1004,1004,999.62,999.62,Upgrade
42,Total Common Shares Outstanding,969.07,969.07,969.07,969.95,997.21,972.13,1004,1004,999.62,999.62,Upgrade
43,Working Capital,953.68,41.15,1011,897.57,1936,659.76,-216.41,-193.93,68.18,585.3,Upgrade
44,Book Value Per Share,6.01,5.98,5.87,5.68,5.42,5.37,5.04,4.68,4.15,3.89,Upgrade
45,Tangible Book Value,1025,940.28,770.84,527.54,364.91,121.18,-117.98,611.76,90.72,15.81,Upgrade
46,Tangible Book Value Per Share,1.06,0.97,0.80,0.54,0.37,0.12,-0.12,0.61,0.09,0.02,Upgrade
47,Buildings,-,560.91,-,545.44,-,538.94,-,483.21,-,480.46,Upgrade
48,Machinery,-,535.77,-,501.71,-,485.8,-,458.6,-,441.47,Upgrade
49,Construction In Progress,-,267.16,-,286.7,-,306.9,-,224.9,-,232.12,Upgrade
