,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H1 2021,H2 2020,H1 2020,H2 2019
17,Total Assets,10194,8908,9557,8509,8131,7297,8799,7426,5880,4723
18,Accounts Payable,56.63,61.88,47.07,57.32,46.57,28.11,26.4,30.03,22.76,22.32
19,Accrued Expenses,209.79,-,194.01,-,55.89,-,254.59,185.02,139.16,113.97
20,Short-Term Debt,190,290,260,210,50,80,322.11,323.31,150,100
21,Current Portion of Long-Term Debt,550.94,380.87,293.94,257.2,190.45,163.25,216.75,196.75,70.5,84
22,Current Portion of Leases,20.65,30.44,20.22,13.88,11.61,12.5,19.73,7.48,8.1,5.67
23,Current Income Taxes Payable,185.85,176.74,146.32,160.06,120.76,115.73,9.54,4.01,2.75,2.85
24,Current Unearned Revenue,1618,1183,1547,983.84,1034,469.38,1030,1049,614.79,690.31
25,Other Current Liabilities,1826,1696,2061,1921,2305,2118,1050,458.31,572.3,358.1
26,Total Current Liabilities,4657,3818,4569,3603,3815,2987,2928,2254,1580,1377
27,Long-Term Debt,1312,1056,1118,1038,891.38,808.08,950.75,773.25,793.5,275
28,Long-Term Leases,459.47,298.12,219.39,206.66,178.93,179.35,191.19,90.2,87.59,88.33
29,Long-Term Unearned Revenue,239.39,281.36,342.91,328.1,368.73,417.39,1222,955.54,801.33,501.07
30,Long-Term Deferred Tax Liabilities,64.95,57.49,54.42,53.78,-,-,-,-,-,-
31,Other Long-Term Liabilities,987.78,1103,1152,1282,998.58,1081,-,-,-,-
32,Total Liabilities,7721,6615,7456,6511,6252,5473,5292,4073,3263,2242
33,Common Stock,179.76,183.02,183.02,183.02,183.02,184.04,184.04,184.04,176.38,176.38
34,Additional Paid-In Capital,1538,1722,1784,1842,1883,1890,1968,2080,1502,1579
35,Retained Earnings,765.3,478.23,189.35,20.4,-149.75,-215.21,1358,1088,917.75,709.29
36,Treasury Stock,-1.33,-89.19,-31.66,-,-,-,-,-,-,-
37,Comprehensive Income & Other,-9.1,-23.36,-53.8,-80.65,-64.19,-63.58,-38.6,-39.57,-23.08,-26.01
38,Total Common Equity,2473,2271,2071,1965,1852,1796,3471,3312,2573,2439
39,Minority Interest,0.26,22.42,30.24,33.22,27.12,28.62,35.96,41.04,44.2,42.42
40,Shareholders' Equity,2473,2294,2101,1998,1879,1824,3507,3353,2617,2481
41,Total Liabilities & Equity,10194,8908,9557,8509,8131,7297,8799,7426,5880,4723
42,Total Debt,2533,2056,1912,1726,1322,1243,1701,1391,1110,552.99
43,Net Cash (Debt),-1175,-1400,-309.99,-938.67,-292.46,-772.54,-460.66,249.34,-328.34,82.64
44,Net Cash Growth,-,-,-,-,-,-,-,201.74%,-,-89.54%
45,Net Cash Per Share,-0.55,-0.67,-0.15,-0.45,-0.14,-0.36,-0.21,-,-0.16,0.04
46,Filing Date Shares Outstanding,2109,2079,2141,2154,2154,2166,2166,2166,2075,2075
47,Total Common Shares Outstanding,2109,2079,2141,2154,2154,2166,2166,2166,2075,2075
48,Working Capital,-2438,-2357,-2198,-1760,-1609,-1160,-1629,-467.76,-700.57,-667.37
49,Book Value Per Share,1.17,1.09,0.97,0.91,0.86,0.83,1.60,1.53,1.24,1.18
50,Tangible Book Value,2328,2126,2020,1913,1820,1698,3086,3299,2198,2429
51,Tangible Book Value Per Share,1.10,1.02,0.94,0.89,0.85,0.78,1.42,1.52,1.06,1.17
52,Buildings,5993,-,5386,-,4587,-,-,3530,-,2749
53,Machinery,357.68,-,316.91,-,268.3,-,-,273.57,-,213.84
54,Construction In Progress,54.43,-,55.68,-,94.83,-,-,282.73,-,229.17
55,Leasehold Improvements,198.94,-,159.98,-,22.45,-,-,35.05,-,29.89
