,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
35,Total Common Equity,1184,1244,1229,1283,1246,1280,1188,1164,1012,992.59,Upgrade
36,Minority Interest,6.7,10.27,9.26,6.81,10.02,14.32,14.04,15.32,14.85,15.36,Upgrade
37,Shareholders' Equity,1190,1255,1238,1290,1256,1294,1202,1179,1027,1008,Upgrade
38,Total Liabilities & Equity,1797,1720,1619,1711,1730,1833,1705,1697,1561,1635,Upgrade
39,Total Debt,234.07,104.96,75.02,95.21,115.79,162.12,129.22,172.88,230.85,270.64,Upgrade
40,Net Cash (Debt),17.08,89.51,184.68,148.94,125.68,118.56,113.67,83.81,62.73,-8.38,Upgrade
41,Net Cash Growth,-90.75%,-39.91%,46.95%,25.63%,10.56%,41.46%,81.21%,-,-,-,Upgrade
42,Net Cash Per Share,0.02,0.10,0.21,0.17,0.14,0.13,0.13,0.09,0.07,-0.01,Upgrade
43,Filing Date Shares Outstanding,893.76,893.76,893.76,893.76,893.76,893.76,893.76,893.76,893.76,893.76,Upgrade
44,Total Common Shares Outstanding,893.76,893.76,893.76,893.76,893.76,893.76,893.76,893.76,893.76,893.76,Upgrade
45,Working Capital,374.12,438.3,481.03,533.43,488.62,520.45,486.39,467.63,436.74,351.94,Upgrade
46,Book Value Per Share,1.32,1.39,1.37,1.44,1.39,1.43,1.33,1.30,1.13,1.11,Upgrade
47,Tangible Book Value,1150,1210,1222,1277,1239,1273,1187,1163,1011,991.87,Upgrade
48,Tangible Book Value Per Share,1.29,1.35,1.37,1.43,1.39,1.42,1.33,1.30,1.13,1.11,Upgrade
49,Buildings,-,285.75,-,292.38,-,316.82,-,309.91,-,290.44,Upgrade
50,Machinery,-,841.72,-,858.37,-,867.15,-,787.63,-,705.56,Upgrade
51,Construction In Progress,-,15.05,-,12.25,-,7.58,-,6.91,-,7.2,Upgrade
52,Leasehold Improvements,-,217.8,-,211.44,-,232.46,-,212.05,-,187.98,Upgrade
