,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
39,Total Debt,415.48,401.04,417.43,468.82,410.05,295.89,299.08,302.41,206.67,204.42,Upgrade
40,Net Cash (Debt),-193.51,-221.43,-243.27,-330.89,-235.29,-124.17,-49.1,-174.26,-14.14,-100.89,Upgrade
41,Net Cash Per Share,-0.39,-0.44,-0.49,-0.66,-0.47,-,-0.10,-,-0.03,-0.20,Upgrade
42,Filing Date Shares Outstanding,500,500,500,500,500,500,500,500,500,500,Upgrade
43,Total Common Shares Outstanding,500,500,500,500,500,500,500,500,500,500,Upgrade
44,Working Capital,294.63,266.79,253.87,259.01,258.5,241.76,224.24,131.84,141.72,122.79,Upgrade
45,Book Value Per Share,1.06,1.00,0.98,0.96,0.95,0.95,0.85,0.79,0.71,0.66,Upgrade
46,Tangible Book Value,529.67,499.17,488.67,480.51,476.8,473.34,421.62,386.81,335.34,314.97,Upgrade
47,Tangible Book Value Per Share,1.06,1.00,0.98,0.96,0.95,0.95,0.84,0.77,0.67,0.63,Upgrade
48,Land,-,16.68,-,16.68,-,-,-,39.13,-,37.79,Upgrade
49,Machinery,-,333.07,-,325.52,-,317.21,-,395.41,-,350.8,Upgrade
50,Construction In Progress,-,-,-,-,-,-,-,5.1,-,4.09,Upgrade
51,Leasehold Improvements,-,1.28,-,-,-,-,-,19.52,-,16.2,Upgrade
52,Order Backlog,1262,-,-,-,-,-,-,-,-,-,Upgrade
