,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
34,Total Common Equity,10806,11029,10797,10684,10501,10807,10683,10856,10447,11317,Upgrade
35,Minority Interest,1147,1210,1182,1202,1150,1277,1290,1326,1246,1234,Upgrade
36,Shareholders' Equity,11954,12239,11979,11887,11651,12084,11973,12181,11693,12551,Upgrade
37,Total Liabilities & Equity,22894,23336,22742,21978,16787,17337,17833,17939,18108,19525,Upgrade
38,Total Debt,8355,8414,7836,7073,3005,2958,3522,3495,3913,4052,Upgrade
39,Net Cash (Debt),-6432,-6505,-6090,-4485,-230.82,-482.35,671.1,816.03,-26.25,609.21,Upgrade
40,Net Cash Growth,-,-,-,-,-,-,-,33.95%,-,-61.16%,Upgrade
41,Net Cash Per Share,-3.19,-3.23,-3.02,-2.23,-0.11,-0.24,0.33,0.41,-0.01,0.30,Upgrade
42,Filing Date Shares Outstanding,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,Upgrade
43,Total Common Shares Outstanding,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,Upgrade
44,Working Capital,1494,2003,1607,1506,1969,2036,3631,3646,2846,3410,Upgrade
45,Book Value Per Share,5.37,5.48,5.36,5.31,5.22,5.37,5.31,5.39,5.19,5.62,Upgrade
46,Tangible Book Value,10601,10815,10667,10566,10393,10722,10582,10733,10309,11171,Upgrade
47,Tangible Book Value Per Share,5.27,5.37,5.30,5.25,5.16,5.33,5.26,5.33,5.12,5.55,Upgrade
48,Land,-,1109,-,1079,-,1163,-,1225,-,1195,Upgrade
49,Buildings,-,2943,-,2842,-,2730,-,2858,-,2806,Upgrade
50,Machinery,-,3299,-,3279,-,2373,-,2610,-,2196,Upgrade
51,Construction In Progress,-,89.9,-,27.75,-,16.95,-,23.66,-,17.25,Upgrade
