,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
39,Total Liabilities & Equity,19362,20041,21021,21833,24647,28374,27880,27182,24529,25016,Upgrade
40,Total Debt,8454,7361,7736,7801,9854,10239,10346,10867,10174,9648,Upgrade
41,Net Cash (Debt),-7941,-6693,-6821,-7189,-8801,-9031,-8234,-9111,-8729,-7417,Upgrade
42,Net Cash Per Share,-5.19,-4.38,-4.46,-4.70,-5.75,-5.91,-5.38,-5.96,-5.71,-4.85,Upgrade
43,Filing Date Shares Outstanding,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,Upgrade
44,Total Common Shares Outstanding,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,Upgrade
45,Working Capital,3534,3342,4950,5272,4277,3442,5135,6328,6720,7517,Upgrade
46,Book Value Per Share,4.84,5.29,5.83,6.03,6.41,6.74,6.66,6.59,6.04,6.33,Upgrade
47,Tangible Book Value,7358,8048,8876,9179,9758,10258,10138,10030,9198,9640,Upgrade
48,Tangible Book Value Per Share,4.81,5.26,5.80,6.00,6.38,6.71,6.63,6.56,6.01,6.30,Upgrade
49,Machinery,-,115.42,-,115.91,-,122.76,-,113.77,-,103.06,Upgrade
