,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
33,Additional Paid-In Capital,-,1900,-,1900,-,1892,-,1882,-,1876,Upgrade
34,Retained Earnings,35239,35084,35407,34924,35290,34206,32284,31507,31436,28879,Upgrade
35,Comprehensive Income & Other,5561,5030,7436,6718,9067,7488,12388,9875,8475,7819,Upgrade
36,Total Common Equity,41113,42328,43156,43856,44670,43899,44984,43577,40223,38886,Upgrade
37,Minority Interest,2414,2769,2725,2787,1230,1316,1304,1248,1177,1232,Upgrade
38,Shareholders' Equity,43527,45097,45882,46643,45901,45215,46288,44825,41400,40118,Upgrade
39,Total Liabilities & Equity,71477,72507,74917,76636,72437,78498,85509,81754,70188,74559,Upgrade
40,Total Debt,14022,15187,15043,14947,14925,19021,21389,25147,19481,20451,Upgrade
41,Net Cash (Debt),-6541,-7092,-6709,-7956,-7909,-9718,-14648,-15502,-13046,-13695,Upgrade
42,Net Cash Per Share,-2.09,-2.26,-2.14,-2.54,-2.52,-3.11,-4.68,-4.96,-4.17,-4.38,Upgrade
43,Filing Date Shares Outstanding,3133,3133,3133,3133,3133,3130,3127,3127,3126,3125,Upgrade
44,Total Common Shares Outstanding,3133,3133,3133,3133,3133,3130,3127,3127,3126,3125,Upgrade
45,Working Capital,21666,21056,18136,17004,16398,23737,20321,26524,24483,20442,Upgrade
46,Book Value Per Share,13.12,13.51,13.78,14.00,14.26,14.02,14.39,13.94,12.87,12.44,Upgrade
47,Tangible Book Value,41113,42328,43156,43856,44670,43899,44984,43577,40223,38886,Upgrade
48,Tangible Book Value Per Share,13.12,13.51,13.78,14.00,14.26,14.02,14.39,13.94,12.87,12.44,Upgrade
49,Land,-,171.79,-,172.63,-,178.08,-,176.24,-,172.46,Upgrade
50,Buildings,-,427.52,-,390.02,-,426.13,-,413.98,-,388.93,Upgrade
51,Machinery,-,28.14,-,28.54,-,31.19,-,30.3,-,28.47,Upgrade
