,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
15,Other Intangible Assets,714.33,734.85,736.32,742.79,767.61,807.1,787.98,810.67,808.79,823.36,Upgrade
16,Long-Term Deferred Tax Assets,32.82,34.09,39.29,44.03,31.11,13.7,9.47,8.99,4.67,6.52,Upgrade
17,Other Long-Term Assets,50.48,51.92,54.3,68.98,-,-,-,-,52.18,43.16,Upgrade
18,Total Assets,1893,1960,2184,2232,3232,3023,2878,2869,3059,3137,Upgrade
19,Accounts Payable,19.74,20.51,39.2,31.23,38.52,29.31,29.52,11.58,23.73,21.42,Upgrade
20,Accrued Expenses,22.49,13.76,35.39,63.49,28.5,43.58,28.16,39.46,49.91,38.13,Upgrade
21,Short-Term Debt,-,33.69,69.65,32.68,116.67,102.12,79.18,60.86,71.23,106.73,Upgrade
22,Current Portion of Long-Term Debt,116.44,55.99,27.03,24.39,52.78,39.4,41,65.08,30.72,32.62,Upgrade
23,Current Portion of Leases,102.39,90.74,105.58,132.85,164.55,138.19,77.68,53.94,61.36,77.01,Upgrade
24,Current Income Taxes Payable,5.01,5.63,9.41,5.99,16.46,14.18,11.88,28.4,21.46,24.6,Upgrade
25,Current Unearned Revenue,143.68,149.93,137.59,156.32,249.87,211.16,128.53,169.99,130.33,225.93,Upgrade
26,Other Current Liabilities,11.83,14.18,2.46,16.72,26.34,20.92,26.95,208.07,286.81,290.47,Upgrade
27,Total Current Liabilities,421.58,384.43,426.31,463.67,693.68,598.87,422.91,637.38,675.55,816.91,Upgrade
28,Long-Term Debt,476.77,534.86,336.07,417.73,785.71,725.67,756.19,747.52,670.18,463.66,Upgrade
29,Long-Term Leases,90.48,132.12,182.79,270.86,421.59,281.14,251.92,322.89,234.43,264.48,Upgrade
30,Long-Term Deferred Tax Liabilities,146.76,152.82,152.12,153.85,159.94,167.52,164.18,167.44,164.62,167.57,Upgrade
31,Other Long-Term Liabilities,-,-,154.34,-,-,-,-,-,-,117.2,Upgrade
32,Total Liabilities,1136,1204,1252,1306,2061,1773,1595,1875,1745,1830,Upgrade
33,Common Stock,59.13,44.35,43.45,43.45,43.15,42.85,42.85,38.31,38.31,38.31,Upgrade
34,Additional Paid-In Capital,1405,1363,1334,1334,1320,1310,1310,1015,1015,1015,Upgrade
35,Retained Earnings,-627.54,-588.34,-422.58,-398.92,-295.1,-233.6,-215.31,-238.9,168.51,142.52,Upgrade
36,Comprehensive Income & Other,-95.9,-81.63,-110.43,-71.4,-42.41,-22.16,-31.26,-41.67,-104.13,-92.45,Upgrade
37,Total Common Equity,740.53,737.7,844.07,906.75,1026,1097,1106,772.77,1118,1103,Upgrade
38,Minority Interest,17.37,18.25,17.56,18.66,145.43,153.03,176.4,221.37,196.17,203.4,Upgrade
39,Shareholders' Equity,757.91,755.95,932.64,925.41,1171,1250,1282,994.13,1314,1307,Upgrade
40,Total Liabilities & Equity,1893,1960,2184,2232,3232,3023,2878,2869,3059,3137,Upgrade
41,Total Debt,786.07,847.39,721.11,878.52,1541,1287,1206,1250,1068,944.49,Upgrade
42,Net Cash (Debt),-639.96,-703.85,-531.91,-731.9,-1361,-1093,-998.55,-1119,-548.91,-464.17,Upgrade
43,Net Cash Per Share,-5.31,-6.46,-4.90,-6.76,-12.69,-10.21,-10.37,-11.69,-5.73,-5.42,Upgrade
44,Filing Date Shares Outstanding,147.83,110.88,108.63,108.63,107.88,107.13,107.13,95.77,95.77,95.77,Upgrade
45,Total Common Shares Outstanding,147.83,110.88,108.63,108.63,107.88,107.13,107.13,95.77,95.77,95.77,Upgrade
46,Working Capital,29.02,62.47,153.88,28.96,604.18,616.99,765.35,333.73,222.79,60.6,Upgrade
47,Book Value Per Share,5.01,6.65,7.77,8.35,9.51,10.24,10.32,8.07,11.67,11.52,Upgrade
48,Tangible Book Value,-361.7,-394.57,-292.18,-237.45,-158.85,-147.5,-110.46,-464.36,-310.91,-347.48,Upgrade
49,Tangible Book Value Per Share,-2.45,-3.56,-2.69,-2.19,-1.47,-1.38,-1.03,-4.85,-3.25,-3.63,Upgrade
50,Machinery,-,31.78,-,34.45,-,35.8,-,66.79,-,64.24,Upgrade
51,Construction In Progress,-,-,-,-,-,-,-,-,-,0.53,Upgrade
52,Leasehold Improvements,-,273.07,-,244.23,-,229.74,-,212.08,-,202.33,Upgrade
