,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
17,Long-Term Accounts Receivable,261,272,324,286,285,281,300,291,354,338,Upgrade
18,Long-Term Deferred Tax Assets,790,857,895,975,968,701,758,792,841,406,Upgrade
19,Long-Term Deferred Charges,2097,1983,2008,1713,1755,1620,1611,1455,1521,1391,Upgrade
20,Other Long-Term Assets,1142,1127,752,778,775,1288,1209,1450,1492,1599,Upgrade
21,Total Assets,116813,113722,112118,109866,111195,109916,109612,104285,103171,100266,Upgrade
22,Accounts Payable,10141,8828,8130,7675,7549,7172,7212,6109,5530,5349,Upgrade
23,Accrued Expenses,6991,6917,6340,5116,6304,5845,4536,3853,4299,4128,Upgrade
24,Short-Term Debt,4016,4034,1133,1099,4004,4021,126,115,1594,-,Upgrade
25,Current Portion of Long-Term Debt,41,37,151,122,98,-,-,-,21,2256,Upgrade
26,Current Portion of Leases,1028,1030,1070,1018,1049,1045,1023,1107,1251,1153,Upgrade
27,Current Income Taxes Payable,1888,1593,1576,1871,1909,1652,1523,1409,1001,1156,Upgrade
28,Current Unearned Revenue,1415,1324,1450,1484,1410,1377,1513,1422,1423,1403,Upgrade
29,Other Current Liabilities,301,287,279,288,286,371,270,254,250,293,Upgrade
30,Total Current Liabilities,25821,24050,20129,18673,22609,21483,16203,14269,15369,15738,Upgrade
31,Long-Term Debt,38141,42788,44120,44133,40111,40305,43756,43255,40847,38963,Upgrade
32,Long-Term Leases,825,969,979,809,925,1049,1162,1270,1458,1609,Upgrade
33,Long-Term Unearned Revenue,973,927,980,1033,1031,1093,1159,1057,1074,966,Upgrade
34,Long-Term Deferred Tax Liabilities,5746,5624,5498,5220,5048,4848,4674,4448,4253,4059,Upgrade
35,Other Long-Term Liabilities,5662,5423,5030,5082,5042,5178,5461,3395,2270,2098,Upgrade
36,Total Liabilities,77168,79781,76736,74950,74766,73956,72415,67694,65271,63433,Upgrade
37,Common Stock,8,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,Upgrade
38,Additional Paid-In Capital,-,33758,34110,34110,34110,34110,34067,34067,34067,34067,Upgrade
39,Retained Earnings,-,725,1751,1140,2458,1842,3120,2537,3741,2615,Upgrade
40,Treasury Stock,-,-39,-52,-51,-64,-62,-33,-28,-46,-44,Upgrade
41,Comprehensive Income & Other,38274,-577.58,-504.58,-345.58,-142.58,13.42,-20.58,-46.58,68.43,133.42,Upgrade
42,Total Common Equity,38282,33870,35308,34857,36365,35907,37137,36533,37834,36775,Upgrade
43,Minority Interest,1363,67,70,55,60,49,56,54,62,54,Upgrade
44,Shareholders' Equity,39645,33941,35382,34916,36429,35960,37197,36591,37900,36833,Upgrade
45,Total Liabilities & Equity,116813,113722,112118,109866,111195,109916,109612,104285,103171,100266,Upgrade
46,Total Debt,44051,48858,47453,47181,46187,46420,46067,45747,45171,43981,Upgrade
47,Net Cash (Debt),-41888,-47191,-45380,-45267,-43731,-44367,-42824,-43587,-42223,-41635,Upgrade
48,Net Cash Per Share,-5.53,-6.23,-5.99,-5.98,-5.77,-5.86,-5.65,-5.75,-5.57,-5.50,Upgrade
49,Filing Date Shares Outstanding,7574,7575,7579,7574,7579,7573,7575,7573,7575,7572,Upgrade
50,Total Common Shares Outstanding,7574,7575,7579,7574,7579,7573,7575,7573,7575,7572,Upgrade
51,Working Capital,-14936,-14255,-10686,-9644,-11449,-10998,-5068,-5187,-5632,-6439,Upgrade
52,Book Value Per Share,5.05,4.47,4.66,4.60,4.80,4.74,4.90,4.82,4.99,4.86,Upgrade
53,Tangible Book Value,-31100,-35009,-33002,-32529,-30620,-30690,-29048,-26831,-23957,-24332,Upgrade
54,Tangible Book Value Per Share,-4.11,-4.62,-4.35,-4.29,-4.04,-4.05,-3.83,-3.54,-3.16,-3.21,Upgrade
55,Buildings,-,-,1353,-,1353,-,1353,-,1389,-,Upgrade
56,Machinery,-,-,71169,-,70370,-,68690,-,67223,-,Upgrade
57,Construction In Progress,-,-,2683,-,2321,-,2296,-,2094,-,Upgrade
