,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
25,Long-Term Debt,7692,12750.0,13495,10635,11660,10802,6914,6434,6711,6821,Upgrade
26,Long-Term Leases,146.46,206.85,143.88,64.16,76.23,60.17,59.98,39.55,32.83,35.57,Upgrade
27,Long-Term Deferred Tax Liabilities,842.01,839.98,715.08,719.64,765.59,830.84,801.2,848.34,847.96,982.07,Upgrade
28,Total Liabilities,28847,28234.0,30920,29081,28140,29064,26201,20244,18394,17895,Upgrade
29,Common Stock,335.45,335.45,325.87,325.86,316.47,315.99,296.89,296.89,287.07,287.07,Upgrade
30,Additional Paid-In Capital,5532,6068.0,5744,6230,5861,6315,5506,5951,5603,6034,Upgrade
31,Retained Earnings,16236,15520.0,15488,14379,14455,13413,12939,12203,11337,10756,Upgrade
32,Comprehensive Income & Other,387.54,923.59,-147.5,569.85,1707,2851,2173,2272,816,1535,Upgrade
33,Total Common Equity,22490,22847.0,21410,21505,22339,22895,20915,20723,18043,18612,Upgrade
34,Minority Interest,2303,2383.0,2306,2358,2369,2278,2013,1926,1714,1688,Upgrade
35,Shareholders' Equity,24793,25230.0,23715,23863,24708,25173,22928,22649,19757,20300,Upgrade
36,Total Liabilities & Equity,53640,53465.0,54635,52944,52848,54237,49129,42893,38151,38195,Upgrade
37,Total Debt,18811,18561.0,21435,19829,19113,19608,17365,11694,10613,10361,Upgrade
38,Net Cash (Debt),-14928,-14448.0,-17183,-15753,-15240,-15527,-14850,-9359,-8167,-8361,Upgrade
39,Net Cash Per Share,-4.02,-3.9,-4.77,-4.38,-4.35,-5.06,-5.00,-3.15,-2.84,-2.91,Upgrade
40,Filing Date Shares Outstanding,3354,3354.0,3253,3248,3154,3156,2969,2969,2871,2871,Upgrade
41,Total Common Shares Outstanding,3354,3354.0,3253,3248,3154,3156,2969,2969,2871,2871,Upgrade
42,Working Capital,-12054,-6381.0,-3478,-9593,-8077,-9645,-12839,-7322,-5564,-5108,Upgrade
43,Book Value Per Share,6.70,6.81,6.58,6.62,7.08,7.25,7.04,6.98,6.29,6.48,Upgrade
44,Tangible Book Value,17428,17642.0,15904,15795,16410,16673,14749,14622,12401,12850,Upgrade
45,Tangible Book Value Per Share,5.20,5.26,4.89,4.86,5.20,5.28,4.97,4.93,4.32,4.48,Upgrade
46,Buildings,-,3227.0,-,3063,-,3051,-,2473,-,2088,Upgrade
47,Machinery,-,6292.0,-,2811,-,2401,-,2049,-,1783,Upgrade
48,Construction In Progress,-,3942.0,-,3346,-,2900,-,2674,-,2171,Upgrade
