,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
37,Net Cash Growth,-63.13%,-12.28%,19.59%,37.55%,143.30%,-27.13%,-,-,-,-,Upgrade
38,Net Cash Per Share,0.01,0.03,0.04,0.04,0.03,0.03,0.01,0.04,-0.00,-0.01,Upgrade
39,Filing Date Shares Outstanding,752.53,752.53,752.53,748.53,748.53,733.85,732.85,732.85,610.71,610.71,Upgrade
40,Total Common Shares Outstanding,752.53,752.53,752.53,748.53,748.53,733.85,732.85,732.85,610.71,610.71,Upgrade
41,Working Capital,15.66,24.25,37.19,44.87,41.72,30.53,31.82,42.18,26.88,24.09,Upgrade
42,Book Value Per Share,0.42,0.45,0.48,0.50,0.53,0.52,0.47,0.44,0.49,0.49,Upgrade
43,Tangible Book Value,315.45,337.51,363.95,371.46,396.87,382.83,342.48,325.36,296.93,296.62,Upgrade
44,Tangible Book Value Per Share,0.42,0.45,0.48,0.50,0.53,0.52,0.47,0.44,0.49,0.49,Upgrade
45,Buildings,-,37.32,-,37.32,-,37.32,-,37.32,-,37.32,Upgrade
46,Machinery,-,41.74,-,41.73,-,41.78,-,41.46,-,40.48,Upgrade
47,Leasehold Improvements,-,9.28,-,9.06,-,7.98,-,7.22,-,4.41,Upgrade
