,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
30,Long-Term Deferred Tax Liabilities,149.63,149.63,118.06,118.06,68.52,68.52,30.38,50.14,25.72,52.72,Upgrade
31,Other Long-Term Liabilities,517.63,618.29,646.86,720.71,888.01,687.12,355.29,113.95,111.19,132.75,Upgrade
32,Total Liabilities,19607,18622,17628,18299,19619,17546,16253,14531,13127,10769,Upgrade
33,Common Stock,1540,1457,1493,1493,1251,1195,1195,1195,1195,1195,Upgrade
34,Retained Earnings,4642,4246,3605,3380,3256,2297,1646,1118,950.47,864.06,Upgrade
35,Treasury Stock,-98.43,-,-35.66,-,-,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,2069,1984,2015,2013,2466,2203,2218,2218,2177,2177,Upgrade
37,Total Common Equity,8152,7688,7077,6886,6973,5695,5059,4530,4322,4235,Upgrade
38,Minority Interest,3524,2823,2800,2682,2563,2268,2104,1894,1708,1486,Upgrade
39,Shareholders' Equity,11676,10511,9878,9568,9536,7963,7163,6424,6030,5722,Upgrade
40,Total Liabilities & Equity,31283,29133,27506,27867,29155,25509,23416,20955,19156,16491,Upgrade
41,Total Debt,12345,11762,12387,12707,13964,11935,10681,9935,9412,7621,Upgrade
42,Net Cash (Debt),-10117,-10513,-11060,-11218,-11919,-11022,-9339,-9234,-7697,-6706,Upgrade
43,Net Cash Per Share,-8.29,-8.55,-9.07,-9.42,-9.71,-9.41,-7.97,-7.88,-6.57,-5.72,Upgrade
44,Filing Date Shares Outstanding,1218,1219,1219,1228,1228,1172,1172,1172,1172,1172,Upgrade
45,Total Common Shares Outstanding,1218,1219,1219,1228,1228,1172,1172,1172,1172,1172,Upgrade
46,Working Capital,-5280,-4860,-4733,-4310,-4349,-5615,-5621,-4378,-3647,-2618,Upgrade
47,Book Value Per Share,6.69,6.31,5.81,5.61,5.68,4.86,4.32,3.87,3.69,3.61,Upgrade
48,Tangible Book Value,8004,7555,6828,6764,6819,5566,4942,4404,4258,4159,Upgrade
49,Tangible Book Value Per Share,6.57,6.20,5.60,5.51,5.55,4.75,4.22,3.76,3.63,3.55,Upgrade
50,Buildings,-,3206,-,2754,-,2386,-,1786,-,1488,Upgrade
51,Machinery,-,23217,-,21299,-,17126,-,12312,-,9953,Upgrade
52,Construction In Progress,-,1109,-,1278,-,3368,-,4997,-,2604,Upgrade
