,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
25,Total Current Liabilities,44804.0,43221,42479.0,43737,44461,64346,37798,35900,36007.0,33338,Upgrade
26,Long-Term Debt,49305.0,48443,44943.0,48380,47903,50285,48836,48050,46998.0,48791,Upgrade
27,Long-Term Leases,835.0,933,1022.0,634,726,820,952,1078,1192.0,583,Upgrade
28,Long-Term Unearned Revenue,1539.0,-,1457.0,-,1474,-,1459,-,1434.0,-,Upgrade
29,Long-Term Deferred Tax Liabilities,17348.0,16903,16752.0,16337,16246,15828,15886,15614,15429.0,15218,Upgrade
30,Other Long-Term Liabilities,9764.0,11346,10016.0,10216,9522,9197,8169,8600,7201.0,7663,Upgrade
31,Total Liabilities,123595.0,120846,116669.0,119304,120332,140476,113100,109242,108261.0,105593,Upgrade
32,Common Stock,23243.0,23243,23243.0,23243,23243,23243,23243,23243,23243.0,23243,Upgrade
33,Retained Earnings,88242.0,85561,84216.0,85784,85099,83206,92513,91796,91747.0,89600,Upgrade
34,Comprehensive Income & Other,-7430.0,-1382,-1241.0,394,1043,4586,1165,884,1097.0,-4151,Upgrade
35,Total Common Equity,104055.0,107422,106218.0,109421,109385,111035,116921,115923,116087.0,108692,Upgrade
36,Minority Interest,6063.0,6075,6164.0,6209,6309,9011,9788,9818,9885.0,9758,Upgrade
37,Shareholders' Equity,110118.0,113497,112382.0,115630,115694,120046,126709,125741,125972.0,118450,Upgrade
38,Total Liabilities & Equity,233713.0,234343,229051.0,234934,236026,260522,239809,234983,234233.0,224043,Upgrade
39,Total Debt,66448.0,63399,59326.0,62956,61032,66033,61349,60406,58177.0,60015,Upgrade
40,Net Cash (Debt),-58541.0,-57942,-51287.0,-57000,-49476,-53200,-49397,-49206,-44264.0,-49866,Upgrade
41,Net Cash Per Share,-23.17,-22.93,-20.3,-22.56,-19.58,-21.06,-19.55,-19.48,-17.52,-19.74,Upgrade
42,Filing Date Shares Outstanding,2526.0,2526,2526.0,2526,2526,2526,2526,2526,2526.0,2526,Upgrade
43,Total Common Shares Outstanding,2526.0,2526,2526.0,2526,2526,2526,2526,2526,2526.0,2526,Upgrade
44,Working Capital,-17965.0,-13039,-15549.0,-10782,-10000,-979,-3910,-1288,-2614.0,-1870,Upgrade
45,Book Value Per Share,41.19,40.98,40.5,41.77,41.76,42.41,44.74,44.35,44.41,41.48,Upgrade
46,Tangible Book Value,91610.0,94833,93364.0,91126,90934,92166,97211,95796,95528.0,89179,Upgrade
47,Tangible Book Value Per Share,36.26,36.00,35.42,34.53,34.45,34.94,36.94,36.38,36.27,33.76,Upgrade
48,Land,343.0,367,376.0,367,374,381,1215,1227,1247.0,1187,Upgrade
49,Buildings,42318.0,41539,39363.0,38451,38086,37267,37795,37072,36574.0,35211,Upgrade
50,Machinery,249903.0,245306,243206.0,235881,232606,228344,240885,233600,230720.0,221921,Upgrade
