,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
20,Short-Term Debt,-,-,-,26.86,81.94,49.94,64.44,18.86,140.85,138.85
21,Current Portion of Long-Term Debt,1,31.09,30.93,28.82,28.66,28.73,15.74,7.57,7.52,7.47
22,Current Portion of Leases,57.6,47.21,44.5,41.61,39.14,36.49,34.49,30.69,27.99,26.29
23,Current Income Taxes Payable,24.63,28.08,26.09,19.88,17.28,29.08,17.67,22.91,7.67,34.4
24,Current Unearned Revenue,-,50.38,-,42.96,42.75,-,-,-,-,-
25,Other Current Liabilities,236.39,192.97,250.05,216.15,261.28,209.97,257.3,162.95,127.14,139.64
26,Total Current Liabilities,772.65,766.7,753.24,834.99,826.18,777.65,758.25,596.89,643.76,695.55
27,Long-Term Debt,245.57,287.74,265.77,252.11,266.56,282.12,267.86,250.26,205.86,208.79
28,Long-Term Leases,59.4,60.55,84.41,107.38,128.36,147.2,165.39,177.31,185.87,199.88
29,Long-Term Deferred Tax Liabilities,13.62,12.48,11.16,10.34,23.05,23.21,22.01,21.95,21.63,21.38
30,Other Long-Term Liabilities,134.25,-,-,-,-,-,-,-,-,-
31,Total Liabilities,1225,1127,1115,1205,1244,1230,1214,1046,1057,1126
32,Common Stock,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39
33,Additional Paid-In Capital,698.21,698.21,698.21,698.21,698.21,698.21,698.21,698.21,698.21,698.21
34,Retained Earnings,513.05,532.59,462.18,411.53,335.2,339.36,275.93,245.05,164.1,270.42
35,Comprehensive Income & Other,-141.01,-141.01,54.87,54.87,54.87,54.87,54.87,54.87,53.39,53.39
36,Total Common Equity,1405,1424,1550,1499,1423,1427,1363,1333,1250,1356
37,Minority Interest,22.57,73.34,-5.83,15.52,30.54,47.59,58.9,74.97,81.24,101.13
38,Shareholders' Equity,1427,1498,1544,1515,1453,1474,1422,1408,1331,1458
39,Total Liabilities & Equity,2653,2625,2658,2719,2697,2705,2636,2454,2388,2583
40,Total Debt,363.57,426.58,425.61,456.78,544.67,544.48,547.91,484.68,568.09,581.29
41,Net Cash (Debt),172.45,291.94,271.04,297.56,197.62,225.87,165.49,99.99,-0.8,119.75
42,Net Cash Growth,-36.38%,-1.89%,37.15%,31.74%,19.42%,125.88%,-,-16.49%,-,-81.88%
43,Net Cash Per Share,0.52,0.87,0.81,0.89,0.59,0.68,0.49,0.30,-0.00,0.36
44,Filing Date Shares Outstanding,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39
45,Total Common Shares Outstanding,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39,334.39
46,Working Capital,188.12,328.81,392.58,289.56,287.4,347.43,298.64,294.4,253.69,378.18
47,Book Value Per Share,4.20,4.26,4.63,4.48,4.25,4.27,4.08,3.98,3.74,4.06
48,Tangible Book Value,1261,1395,1521,1470,1394,1398,1319,1288,1204,1234
49,Tangible Book Value Per Share,3.77,4.17,4.55,4.40,4.17,4.18,3.94,3.85,3.60,3.69
50,Buildings,-,205.1,-,205.1,-,205.1,-,205.1,-,205.1
51,Machinery,-,837.44,-,829.5,-,807.28,-,768.86,-,712.99
52,Construction In Progress,-,442.5,-,332.83,-,238.36,-,181.54,-,234.18
53,Leasehold Improvements,-,513.04,-,503.73,-,471.56,-,410.08,-,272.4
